t,pcg
0.0,48
1.0,24
2.0,6
3.0,-11
4.0,-10
5.0,33
6.0,54
7.0,47
8.0,48
9.0,41
10.0,34
11.0,33
12.0,24
13.0,15
14.0,12
15.0,5
16.0,1
17.0,9
18.0,15
19.0,13
20.0,15
21.0,25
22.0,35
23.0,38
24.0,31
25.0,19
26.0,6
27.0,-12
28.0,-29
29.0,-36
30.0,-32
31.0,-33
32.0,-43
33.0,-40
34.0,-16
35.0,6
36.0,16
37.0,20
38.0,25
39.0,34
40.0,39
41.0,39
42.0,41
43.0,38
44.0,27
45.0,25
46.0,34
47.0,39
48.0,34
49.0,26
50.0,22
51.0,25
52.0,19
53.0,-2
54.0,-24
55.0,-37
56.0,-53
57.0,-72
58.0,-87
59.0,-99
60.0,-108
61.0,-119
62.0,-131
63.0,-121
64.0,-98
65.0,-83
66.0,-65
67.0,-49
68.0,-62
69.0,-51
70.0,49
71.0,143
72.0,105
73.0,-7
74.0,-35
75.0,19
76.0,79
77.0,126
78.0,116
79.0,52
80.0,4
81.0,-11
82.0,-32
83.0,-61
84.0,-80
85.0,-96
86.0,-72
87.0,-38
88.0,-26
89.0,70
90.0,282
91.0,501
92.0,668
93.0,734
94.0,658
95.0,518
96.0,346
97.0,127
98.0,-71
99.0,-212
100.0,-340
101.0,-460
102.0,-546
103.0,-590
104.0,-611
105.0,-615
106.0,-604
107.0,-578
108.0,-532
109.0,-460
110.0,-360
111.0,-255
112.0,-178
113.0,-150
114.0,-181
115.0,-245
116.0,-293
117.0,-312
118.0,-291
119.0,-206
120.0,-70
121.0,92
122.0,272
123.0,440
124.0,563
125.0,635
126.0,646
127.0,589
128.0,496
129.0,398
130.0,306
131.0,231
132.0,184
133.0,184
134.0,225
135.0,281
136.0,357
137.0,445
138.0,509
139.0,533
140.0,529
141.0,509
142.0,469
143.0,395
144.0,289
145.0,174
146.0,64
147.0,-41
148.0,-138
149.0,-220
150.0,-293
151.0,-359
152.0,-408
153.0,-439
154.0,-460
155.0,-476
156.0,-482
157.0,-466
158.0,-428
159.0,-379
160.0,-334
161.0,-294
162.0,-250
163.0,-207
164.0,-158
165.0,-97
166.0,-35
167.0,22
168.0,87
169.0,156
170.0,203
171.0,224
172.0,212
173.0,166
174.0,112
175.0,63
176.0,8
177.0,-59
178.0,-112
179.0,-159
180.0,-220
181.0,-258
182.0,-264
183.0,-252
184.0,-232
185.0,-191
186.0,-125
187.0,-61
188.0,-8
189.0,26
190.0,42
191.0,42
192.0,45
193.0,57
194.0,67
195.0,83
196.0,102
197.0,120
198.0,144
199.0,155
200.0,141
201.0,107
202.0,67
203.0,36
204.0,24
205.0,17
206.0,19
207.0,37
208.0,45
209.0,35
210.0,22
211.0,10
212.0,-6
213.0,-21
214.0,-30
215.0,-33
216.0,-35
217.0,-43
218.0,-58
219.0,-66
220.0,-75
221.0,-80
222.0,-67
223.0,-42
224.0,-22
225.0,-13
226.0,-5
227.0,10
228.0,16
229.0,17
230.0,22
231.0,26
232.0,27
233.0,23
234.0,9
235.0,-9
236.0,-18
237.0,-6
238.0,14
239.0,33
240.0,52
241.0,59
242.0,58
243.0,61
244.0,66
245.0,61
246.0,42
247.0,23
248.0,15
249.0,10
250.0,12
251.0,22
252.0,25
253.0,27
254.0,44
255.0,49
256.0,38
257.0,40
258.0,37
259.0,16
260.0,4
261.0,8
262.0,2
263.0,-11
264.0,-21
265.0,-37
266.0,-54
267.0,-60
268.0,-63
269.0,-72
270.0,-66
271.0,-48
272.0,-42
273.0,-35
274.0,-22
275.0,-9
276.0,6
277.0,20
278.0,43
279.0,61
280.0,61
281.0,57
282.0,65
283.0,73
284.0,73
285.0,83
286.0,99
287.0,101
288.0,91
289.0,81
290.0,73
291.0,72
292.0,66
293.0,56
294.0,60
295.0,63
296.0,57
297.0,60
298.0,63
299.0,34
300.0,2
301.0,-24
302.0,-83
303.0,-118
304.0,-97
305.0,-128
306.0,-214
307.0,-260
308.0,-243
309.0,-172
310.0,-93
311.0,-72
312.0,-92
313.0,-89
314.0,-58
315.0,-21
316.0,33
317.0,89
318.0,115
319.0,107
320.0,76
321.0,32
322.0,-19
323.0,-75
324.0,-120
325.0,-145
326.0,-155
327.0,-142
328.0,-114
329.0,-82
330.0,-50
331.0,-14
332.0,21
333.0,43
334.0,45
335.0,30
336.0,3
337.0,-25
338.0,-45
339.0,-62
340.0,-72
341.0,-71
342.0,-57
343.0,-31
344.0,6
345.0,49
346.0,85
347.0,114
348.0,142
349.0,161
350.0,166
351.0,162
352.0,158
353.0,151
354.0,139
355.0,130
356.0,119
357.0,102
358.0,88
359.0,74
360.0,51
361.0,18
362.0,-6
363.0,-22
364.0,-47
365.0,-72
366.0,-80
367.0,-77
368.0,-67
369.0,-50
370.0,-40
371.0,-28
372.0,-16
373.0,-9
374.0,-7
375.0,-5
376.0,-1
377.0,-3
378.0,-12
379.0,-26
380.0,-27
381.0,-20
382.0,-27
383.0,-40
384.0,-37
385.0,-31
386.0,-27
387.0,-17
388.0,-6
389.0,-5
390.0,-10
391.0,-5
392.0,4
393.0,5
394.0,9
395.0,14
396.0,18
397.0,32
398.0,48
399.0,54
400.0,54
401.0,62
402.0,66
403.0,59
404.0,50
405.0,34
406.0,8
407.0,-9
408.0,-15
409.0,-16
410.0,-23
411.0,-30
412.0,-27
413.0,-20
414.0,-17
415.0,-20
416.0,-24
417.0,-27
418.0,-33
419.0,-32
420.0,-25
421.0,-28
422.0,-35
423.0,-38
424.0,-37
425.0,-36
426.0,-35
427.0,-31
428.0,-25
429.0,-19
430.0,-12
431.0,-1
432.0,5
433.0,8
434.0,7
435.0,3
436.0,0
437.0,-9
438.0,-27
439.0,-45
440.0,-50
441.0,-48
442.0,-48
443.0,-48
444.0,-43
445.0,-29
446.0,-23
447.0,-22
448.0,-19
449.0,-10
450.0,3
451.0,11
452.0,13
453.0,22
454.0,35
455.0,38
456.0,39
457.0,37
458.0,33
459.0,30
460.0,27
461.0,19
462.0,10
463.0,5
464.0,-1
465.0,-10
466.0,-10
467.0,-2
468.0,-3
469.0,-7
470.0,-1
471.0,6
472.0,-5
473.0,-25
474.0,-27
475.0,-22
476.0,-25
477.0,-17
478.0,2
479.0,14
480.0,22
481.0,30
482.0,28
483.0,33
484.0,47
485.0,49
486.0,42
487.0,40
488.0,42
489.0,29
490.0,9
491.0,2
492.0,1
493.0,-5
494.0,-2
495.0,10
496.0,12
497.0,10
498.0,17
499.0,21
500.0,16
501.0,10
502.0,9
503.0,5
504.0,-6
505.0,-17
506.0,-22
507.0,-26
508.0,-30
509.0,-33
510.0,-35
511.0,-35
512.0,-40
513.0,-47
514.0,-47
515.0,-43
516.0,-41
517.0,-33
518.0,-25
519.0,-21
520.0,-8
521.0,11
522.0,17
523.0,15
524.0,12
525.0,10
526.0,4
527.0,-1
528.0,5
529.0,7
530.0,-3
531.0,-8
532.0,-11
533.0,-17
534.0,-17
535.0,-10
536.0,-2
537.0,8
538.0,16
539.0,19
540.0,15
541.0,15
542.0,23
543.0,24
544.0,16
545.0,14
546.0,10
547.0,1
548.0,-7
549.0,-14
550.0,-15
551.0,-9
552.0,-7
553.0,-12
554.0,-11
555.0,-1
556.0,7
557.0,11
558.0,18
559.0,22
560.0,18
561.0,20
562.0,20
563.0,13
564.0,5
565.0,-4
566.0,-10
567.0,-8
568.0,-5
569.0,-11
570.0,-11
571.0,-3
572.0,-2
573.0,-4
574.0,-1
575.0,3
576.0,7
577.0,18
578.0,33
579.0,45
580.0,46
581.0,33
582.0,12
583.0,-3
584.0,-6
585.0,-15
586.0,-32
587.0,-36
588.0,-31
589.0,-26
590.0,-21
591.0,-20
592.0,-21
593.0,-15
594.0,4
595.0,19
596.0,22
597.0,28
598.0,31
599.0,20
600.0,15
601.0,15
602.0,8
603.0,-2
604.0,-12
605.0,-26
606.0,-35
607.0,-32
608.0,-26
609.0,-23
610.0,-14
611.0,-2
612.0,4
613.0,10
614.0,19
615.0,21
616.0,12
617.0,8
618.0,11
619.0,6
620.0,1
621.0,7
622.0,9
623.0,1
624.0,-16
625.0,-30
626.0,-40
627.0,-39
628.0,-26
629.0,-12
630.0,0
631.0,12
632.0,26
633.0,30
634.0,28
635.0,41
636.0,52
637.0,51
638.0,49
639.0,45
640.0,36
641.0,20
642.0,-4
643.0,-27
644.0,-47
645.0,-65
646.0,-78
647.0,-80
648.0,-65
649.0,-46
650.0,-32
651.0,-17
652.0,4
653.0,26
654.0,32
655.0,26
656.0,20
657.0,11
658.0,2
659.0,-4
660.0,-16
661.0,-28
662.0,-27
663.0,-21
664.0,-12
665.0,1
666.0,15
667.0,29
668.0,42
669.0,46
670.0,44
671.0,37
672.0,20
673.0,2
674.0,-12
675.0,-25
676.0,-38
677.0,-35
678.0,-23
679.0,-17
680.0,-16
681.0,-7
682.0,4
683.0,4
684.0,2
685.0,-3
686.0,-6
687.0,-8
688.0,-12
689.0,-8
690.0,1
691.0,5
692.0,2
693.0,2
694.0,12
695.0,21
696.0,20
697.0,12
698.0,3
699.0,-4
700.0,-4
701.0,-6
702.0,-11
703.0,-6
704.0,-6
705.0,-8
706.0,-2
707.0,6
708.0,12
709.0,21
710.0,34
711.0,40
712.0,43
713.0,49
714.0,55
715.0,53
716.0,48
717.0,56
718.0,66
719.0,60
720.0,57
721.0,63
722.0,58
723.0,57
724.0,65
725.0,57
726.0,38
727.0,24
728.0,11
729.0,-13
730.0,-45
731.0,-72
732.0,-102
733.0,-139
734.0,-179
735.0,-215
736.0,-247
737.0,-279
738.0,-289
739.0,-280
740.0,-274
741.0,-244
742.0,-217
743.0,-196
744.0,-49
745.0,152
746.0,155
747.0,30
748.0,22
749.0,87
750.0,113
751.0,124
752.0,107
753.0,53
754.0,12
755.0,-10
756.0,-60
757.0,-137
758.0,-168
759.0,-166
760.0,-163
761.0,-58
762.0,162
763.0,385
764.0,565
765.0,685
766.0,728
767.0,732
768.0,745
769.0,715
770.0,576
771.0,380
772.0,193
773.0,25
774.0,-101
775.0,-134
776.0,-67
777.0,45
778.0,134
779.0,149
780.0,62
781.0,-132
782.0,-401
783.0,-687
784.0,-920
785.0,-1046
786.0,-1064
787.0,-980
788.0,-814
789.0,-623
790.0,-455
791.0,-322
792.0,-249
793.0,-253
794.0,-301
795.0,-344
796.0,-362
797.0,-343
798.0,-278
799.0,-175
800.0,-48
801.0,93
802.0,235
803.0,365
804.0,463
805.0,528
806.0,564
807.0,566
808.0,552
809.0,530
810.0,496
811.0,457
812.0,435
813.0,440
814.0,459
815.0,487
816.0,530
817.0,562
818.0,554
819.0,507
820.0,435
821.0,337
822.0,209
823.0,61
824.0,-85
825.0,-221
826.0,-339
827.0,-433
828.0,-492
829.0,-507
830.0,-481
831.0,-423
832.0,-353
833.0,-278
834.0,-192
835.0,-105
836.0,-39
837.0,5
838.0,47
839.0,95
840.0,134
841.0,161
842.0,186
843.0,201
844.0,194
845.0,169
846.0,124
847.0,61
848.0,-8
849.0,-84
850.0,-168
851.0,-238
852.0,-287
853.0,-320
854.0,-334
855.0,-333
856.0,-325
857.0,-299
858.0,-274
859.0,-260
860.0,-230
861.0,-186
862.0,-139
863.0,-92
864.0,-43
865.0,9
866.0,54
867.0,90
868.0,124
869.0,145
870.0,146
871.01,142
872.02,140
873.03,132
874.04,128
875.05,127
876.06,111
877.07,104
878.08,106
879.09,92
880.1,84
881.1,81
882.1,73
883.1,63
884.1,49
885.1,33
886.1,18
887.1,0
888.1,-24
889.1,-47
890.1,-59
891.1,-58
892.1,-60
893.1,-64
894.1,-54
895.1,-44
896.1,-45
897.1,-39
898.1,-27
899.1,-22
900.1,-11
901.1,2
902.1,3
903.1,-3
904.1,-12
905.1,-28
906.1,-44
907.1,-49
908.1,-44
909.1,-39
910.1,-37
911.1,-23
912.1,-5
913.1,6
914.1,13
915.1,23
916.1,37
917.1,44
918.1,45
919.1,47
920.1,52
921.1,53
922.1,43
923.1,43
924.1,51
925.1,49
926.1,40
927.1,25
928.1,1
929.1,-16
930.1,-27
931.1,-38
932.1,-38
933.1,-26
934.1,-4
935.1,24
936.1,52
937.1,73
938.1,89
939.1,103
940.1,107
941.1,98
942.1,77
943.1,51
944.1,27
945.1,-4
946.1,-32
947.1,-49
948.1,-61
949.1,-66
950.1,-61
951.1,-53
952.1,-41
953.1,-27
954.1,-15
955.1,-5
956.1,3
957.1,9
958.1,8
959.1,3
960.1,1
961.1,0
962.1,-2
963.1,-9
964.1,-13
965.1,-1
966.1,9
967.1,6
968.1,11
969.1,25
970.1,38
971.1,55
972.1,53
973.1,55
974.1,69
975.1,59
976.1,66
977.1,66
978.1,13
979.1,-6
980.1,13
981.1,-33
982.1,-90
983.1,-82
984.1,-94
985.1,-145
986.1,-158
987.1,-118
988.1,-27
989.1,63
990.1,104
991.1,105
992.1,100
993.1,106
994.1,87
995.1,48
996.1,16
997.1,-36
998.1,-107
999.1,-154
1000.1,-179
1001.1,-208
1002.1,-236
1003.1,-246
1004.1,-219
1005.1,-160
1006.1,-104
1007.1,-65
1008.1,-21
1009.1,29
1010.1,65
1011.1,92
1012.1,111
1013.1,115
1014.1,126
1015.1,129
1016.1,106
1017.1,98
1018.1,105
1019.1,70
1020.1,41
1021.1,50
1022.1,34
1023.1,13
1024.1,30
1025.1,37
1026.1,34
1027.1,50
1028.1,53
1029.1,45
1030.1,43
1031.1,43
1032.1,28
1033.1,14
1034.1,8
1035.1,-34
1036.1,-68
1037.1,-73
1038.1,-104
1039.1,-127
1040.1,-104
1041.1,-79
1042.1,-67
1043.1,-47
1044.1,-23
1045.1,-2
1046.1,16
1047.1,27
1048.1,26
1049.1,26
1050.1,36
1051.1,33
1052.1,20
1053.1,20
1054.1,30
1055.1,24
1056.1,12
1057.1,22
1058.1,20
1059.1,7
1060.1,4
1061.1,-18
1062.1,-43
1063.1,-53
1064.1,-76
1065.1,-93
1066.1,-80
1067.1,-63
1068.1,-45
1069.1,-16
1070.1,15
1071.1,52
1072.1,88
1073.1,107
1074.1,131
1075.1,150
1076.1,132
1077.1,105
1078.1,86
1079.1,55
1080.1,19
1081.1,-16
1082.1,-37
1083.1,-41
1084.1,-40
1085.1,-30
1086.1,-8
1087.1,15
1088.1,30
1089.1,33
1090.1,37
1091.1,40
1092.1,31
1093.1,17
1094.1,5
1095.1,-10
1096.1,-28
1097.1,-47
1098.1,-59
1099.1,-63
1100.1,-61
1101.1,-59
1102.1,-59
1103.1,-58
1104.1,-49
1105.1,-32
1106.1,-28
1107.1,-27
1108.1,-16
1109.1,-12
1110.1,-9
1111.1,-2
1112.1,0
1113.1,-1
1114.1,1
1115.1,3
1116.1,-2
1117.1,-11
1118.1,-8
1119.1,-9
1120.1,-19
1121.1,-13
1122.1,-6
1123.1,-10
1124.1,-10
1125.1,-14
1126.1,-21
1127.1,-17
1128.1,-10
1129.1,-6
1130.1,-4
1131.1,-1
1132.1,8
1133.1,18
1134.1,21
1135.1,22
1136.1,25
1137.1,23
1138.1,13
1139.1,-4
1140.1,-20
1141.1,-21
1142.1,-19
1143.1,-29
1144.1,-34
1145.1,-26
1146.1,-25
1147.1,-36
1148.1,-41
1149.1,-36
1150.1,-27
1151.1,-22
1152.1,-10
1153.1,16
1154.1,39
1155.1,49
1156.1,53
1157.1,58
1158.1,61
1159.1,61
1160.1,57
1161.1,50
1162.1,46
1163.1,37
1164.1,24
1165.1,17
1166.1,4
1167.1,-10
1168.1,-8
1169.1,-11
1170.1,-13
1171.1,-1
1172.1,4
1173.1,2
1174.1,9
1175.1,18
1176.1,27
1177.1,31
1178.1,28
1179.1,24
1180.1,20
1181.1,7
1182.1,-7
1183.1,-6
1184.1,-2
1185.1,-2
1186.1,3
1187.1,8
1188.1,1
1189.1,-7
1190.1,-13
1191.1,-33
1192.1,-61
1193.1,-85
1194.1,-104
1195.1,-102
1196.1,-90
1197.1,-82
1198.1,-72
1199.1,-53
1200.1,-31
1201.1,-10
1202.1,13
1203.1,29
1204.1,34
1205.1,36
1206.1,36
1207.1,33
1208.1,29
1209.1,23
1210.1,15
1211.1,13
1212.1,7
1213.1,-12
1214.1,-21
1215.1,-20
1216.1,-20
1217.1,-9
1218.1,6
1219.1,9
1220.1,10
1221.1,21
1222.1,28
1223.1,24
1224.1,22
1225.1,20
1226.1,15
1227.1,16
1228.1,14
1229.1,2
