t,az
3.00,4460
4.98,4482
6.95,4464
8.93,4444
10.90,4436
12.90,4444
14.88,4430
16.85,4434
18.83,4430
20.80,4428
22.80,4444
24.78,4462
26.75,4464
28.73,4464
30.70,4464
32.70,4448
34.68,4448
36.65,4456
38.63,4472
40.60,4468
42.50,4462
44.50,4470
46.50,4476
48.50,4496
50.50,4494
52.40,4498
54.38,4480
56.35,4488
58.33,4510
60.30,4560
62.30,4550
64.28,4550
66.25,4552
68.23,4540
70.20,4550
72.20,4558
74.18,4560
76.15,4552
78.13,4546
80.10,4548
82.10,4550
84.08,4548
86.05,4552
88.03,4548
90.00,4536
92.00,4538
93.98,4528
95.95,4504
97.93,4492
99.90,4496
101.90,4456
103.88,4430
105.85,4450
107.83,4448
109.80,4480
111.70,4484
113.70,4494
115.70,4516
117.70,4516
119.70,4552
121.60,4566
123.58,4590
125.55,4590
127.53,4624
129.50,4604
131.50,4580
133.48,4580
135.45,4582
137.43,4582
139.40,4570
141.40,4570
143.38,4558
145.35,4558
147.33,4514
149.30,4498
151.30,4484
153.28,4484
155.25,4490
157.23,4494
159.20,4468
161.20,4436
163.18,4444
165.15,4446
167.13,4402
169.10,4388
171.10,4372
173.08,4374
175.05,4370
177.03,4364
179.00,4364
180.90,4348
182.90,4324
184.90,4330
186.90,4326
188.90,4334
190.80,4326
192.78,4318
194.75,4316
196.73,4366
198.70,4412
200.70,4442
202.68,4470
204.65,4492
206.63,4502
208.60,4528
210.60,4540
212.58,4536
214.55,4550
216.53,4556
218.50,4556
220.50,4526
222.48,4530
224.45,4550
226.43,4576
228.40,4590
230.40,4590
232.38,4570
234.35,4542
236.33,4564
238.30,4576
240.30,4568
242.28,4558
244.25,4552
246.23,4546
248.20,4542
250.10,4530
252.10,4554
254.10,4568
256.10,4578
258.10,4538
260.00,4550
261.98,4560
263.95,4578
265.93,4556
267.90,4518
269.90,4498
271.88,4478
273.85,4454
275.83,4428
277.80,4412
279.80,4420
281.78,4410
283.75,4416
285.73,4416
287.70,4414
289.70,4420
291.68,4432
293.65,4442
295.63,4442
297.60,4458
299.60,4474
301.58,4468
303.55,4480
305.53,4492
307.50,4498
309.50,4468
311.48,4484
313.45,4514
315.43,4504
317.40,4510
319.30,4518
321.30,4508
323.30,4490
325.30,4490
327.30,4476
329.20,4496
331.18,4498
333.15,4488
335.13,4486
337.10,4490
339.10,4498
341.08,4500
343.05,4496
345.03,4512
347.00,4494
349.00,4492
350.98,4524
352.95,4540
354.93,4530
356.90,4526
358.90,4534
360.88,4526
362.85,4528
364.83,4550
366.80,4554
368.80,4570
370.78,4566
372.75,4558
374.73,4542
376.70,4516
378.70,4490
380.68,4484
382.65,4478
384.63,4488
386.60,4486
388.50,4488
390.50,4476
392.50,4480
394.50,4476
396.50,4476
398.40,4480
