t,lead_I,lead_II,v3,v4
1.1,-75547,-66807,127880,134298
3.1,-76374,-67260,127876,134288
5.1,-76537,-67393,127772,134179
7.1,-77011,-67476,127832,134218
9.1,-77721,-67575,128255,134606
11.1,-77646,-67482,128612,134945
13.1,-76933,-67190,128519,134849
15.1,-76431,-66844,128191,134501
17.1,-76061,-66502,128058,134330
19.1,-75545,-66334,128263,134508
21.1,-75381,-66533,128576,134809
23.1,-75845,-66787,128660,134866
25.1,-76462,-66632,128492,134655
27.1,-76946,-66327,128419,134549
29.1,-77261,-66418,128648,134760
31.1,-77121,-66676,128902,135006
33.1,-76599,-66613,128837,134944
35.1,-76258,-66487,128590,134708
37.1,-76090,-66618,128582,134698
39.1,-75688,-66577,128860,134955
41.1,-75361,-66128,129028,135111
43.1,-75622,-65831,128902,134989
45.1,-76198,-65975,128770,134855
47.1,-76613,-66098,128878,134941
49.1,-76795,-65913,129076,135121
51.1,-76691,-65624,129130,135175
53.1,-76304,-65388,129002,135063
55.1,-75897,-65241,128812,134894
57.1,-75537,-65257,128748,134855
59.1,-75146,-65399,128919,135055
61.1,-75055,-65576,129152,135314
63.1,-75524,-65784,129180,135350
65.1,-76164,-65914,129044,135207
67.1,-76574,-65806,129008,135169
69.1,-76772,-65585,129118,135304
71.1,-76727,-65475,129178,135408
73.1,-76335,-65393,129086,135374
75.1,-75816,-65180,128937,135284
77.1,-75461,-64965,128838,135228
79.1,-75303,-64928,128803,135216
81.1,-75285,-64995,128773,135206
83.1,-75401,-65035,128689,135148
85.1,-75675,-65089,128569,135046
87.1,-76120,-65187,128499,134987
89.1,-76556,-65214,128529,135035
91.1,-76673,-65133,128610,135150
93.13,-76454,-65094,128618,135202
95.15,-76141,-65150,128461,135092
97.18,-75835,-65169,128238,134899
99.2,-75551,-65100,128166,134826
101.2,-75407,-65003,128237,134888
103.2,-75514,-64954,128220,134887
105.2,-75909,-65110,128090,134794
107.2,-76456,-65517,128067,134805
109.2,-76756,-65786,128172,134927
111.2,-76599,-65574,128213,134978
113.2,-76315,-65208,128156,134928
115.2,-76150,-65143,128080,134858
117.2,-75896,-65190,127974,134765
119.2,-75563,-64992,127879,134681
121.2,-75536,-64746,127864,134671
123.2,-75863,-64817,127844,134660
125.2,-76233,-65095,127803,134630
127.2,-76489,-65216,127936,134757
129.2,-76614,-65073,128192,134999
131.2,-76597,-64877,128224,135037
133.2,-76482,-64848,128043,134880
135.2,-76222,-64883,127983,134835
137.2,-75770,-64633,128019,134868
139.2,-75446,-64114,127928,134761
141.2,-75564,-63913,127840,134655
143.2,-75850,-64332,127920,134735
145.2,-75954,-64827,128007,134837
147.2,-76051,-64835,128039,134877
149.2,-76301,-64584,128159,135000
151.2,-76432,-64508,128260,135128
153.2,-76267,-64518,128185,135090
155.2,-75983,-64357,128129,135041
157.2,-75684,-64136,128219,135111
159.2,-75363,-64134,128228,135106
161.2,-75206,-64385,128111,134980
163.2,-75383,-64635,128089,134943
165.2,-75735,-64587,128142,134991
167.2,-76047,-64279,128159,135026
169.2,-76284,-64097,128256,135148
171.2,-76340,-64152,128386,135296
173.2,-76065,-64053,128271,135191
175.2,-75689,-63669,128011,134942
177.2,-75589,-63510,128007,134949
179.2,-75653,-63855,128244,135192
181.2,-75590,-64228,128386,135321
183.2,-75560,-64174,128340,135252
185.2,-75813,-63879,128233,135136
187.2,-76163,-63711,128161,135072
189.2,-76346,-63718,128193,135111
191.2,-76340,-63749,128279,135214
193.2,-76162,-63718,128267,135239
195.2,-75881,-63728,128187,135193
197.2,-75687,-63915,128206,135214
199.2,-75625,-64108,128264,135253
201.2,-75601,-63961,128189,135161
203.2,-75634,-63521,128049,135010
205.2,-75724,-63167,127992,134943
207.2,-75795,-63026,127996,134937
209.2,-75910,-63021,128033,134968
211.2,-76069,-63227,128169,135106
213.2,-76037,-63586,128340,135289
215.2,-75819,-63748,128347,135310
217.2,-75711,-63607,128200,135169
219.2,-75677,-63426,128129,135102
221.2,-75534,-63327,128208,135172
223.2,-75504,-63261,128252,135184
225.2,-75708,-63273,128165,135073
227.2,-75809,-63229,128087,135016
229.2,-75736,-62858,128115,135086
231.2,-75755,-62388,128185,135173
233.2,-75738,-62380,128272,135270
235.2,-75483,-62755,128401,135431
237.2,-75283,-62840,128482,135528
239.2,-75306,-62425,128422,135437
241.2,-75326,-61995,128327,135306
243.2,-75382,-61962,128341,135310
245.2,-75608,-62194,128436,135392
247.2,-75734,-62344,128529,135452
249.2,-75667,-62329,128639,135532
251.2,-75674,-62296,128790,135678
253.2,-75623,-62225,128903,135809
255.2,-75255,-61959,128882,135829
257.2,-74953,-61665,128761,135768
259.2,-75055,-61718,128692,135749
261.2,-75229,-61942,128728,135798
263.2,-75274,-61717,128760,135813
265.2,-75406,-61079,128750,135786
267.2,-75551,-60784,128865,135892
269.2,-75464,-60983,129163,136191
271.2,-75269,-60977,129399,136442
273.2,-75153,-60582,129349,136426
275.2,-75033,-60377,129139,136261
277.2,-74850,-60461,129029,136188
279.2,-74696,-60410,129045,136226
281.2,-74674,-60343,129062,136256
283.2,-74802,-60586,129045,136229
285.2,-74989,-60822,129014,136149
287.2,-75146,-60791,128966,136032
289.2,-75274,-60905,128926,135957
291.2,-75321,-61341,128877,135949
293.2,-75245,-61664,128701,135870
295.2,-75198,-61728,128407,135660
297.2,-75242,-61851,128207,135483
299.2,-75197,-62059,128163,135426
301.2,-75084,-62090,128107,135357
303.2,-75123,-61970,128020,135254
305.2,-75285,-61995,128049,135252
307.2,-75482,-62244,128156,135331
309.2,-75757,-62442,128192,135357
311.2,-75894,-62362,128160,135328
313.2,-75644,-62151,128075,135262
315.2,-75304,-62053,127900,135124
317.2,-75206,-62036,127765,135029
319.2,-75198,-62003,127816,135089
321.2,-75212,-62012,127901,135133
323.23,-75404,-62088,127861,135022
325.25,-75579,-62196,127840,134956
327.28,-75526,-62342,127943,135069
329.3,-75523,-62406,128011,135161
331.3,-75696,-62253,127964,135118
333.3,-75678,-62088,127924,135097
335.3,-75386,-62114,127952,135175
337.3,-75189,-62055,127997,135248
339.3,-75208,-61756,128000,135239
341.3,-75256,-61651,127942,135168
343.3,-75279,-61903,127912,135127
345.3,-75358,-61967,127986,135171
347.3,-75469,-61701,128045,135207
349.3,-75522,-61756,127985,135148
351.3,-75532,-62218,127942,135099
353.3,-75552,-62203,127963,135117
355.3,-75474,-61464,127887,135086
357.3,-75218,-60968,127778,135044
359.3,-75060,-61256,127878,135162
361.3,-75175,-61667,128087,135343
363.3,-75206,-61677,128123,135345
365.3,-75007,-61581,128014,135201
367.3,-75046,-61573,127939,135082
369.3,-75377,-61464,127902,134996
371.3,-75428,-61357,127888,134891
373.3,-75202,-61531,127934,134773
375.3,-75254,-61861,127983,134632
377.3,-75552,-62050,127986,134490
379.3,-75692,-62019,128028,134446
381.3,-75704,-61824,128157,134546
383.3,-75714,-61671,128291,134728
385.3,-75577,-61772,128354,134923
387.3,-75249,-61829,128318,135112
389.3,-74772,-61372,128194,135331
391.3,-74079,-60655,128118,135674
393.3,-73196,-60171,128274,136265
395.3,-72209,-59545,128675,137194
397.3,-71111,-58196,129159,138433
399.3,-70128,-56496,129566,139785
401.3,-69679,-55032,129853,141072
403.3,-69713,-53669,130038,142279
405.3,-69746,-52402,130089,143274
407.3,-69577,-51983,129901,143656
409.3,-69403,-52788,129478,143249
411.3,-69462,-54171,128995,142332
413.3,-69897,-55518,128551,141098
415.3,-70727,-56888,128010,139448
417.3,-71848,-58303,127289,137580
419.3,-73060,-59400,126600,136116
421.3,-74001,-60051,126210,135364
423.3,-74380,-60572,126119,135009
425.3,-74439,-61133,126176,134707
427.3,-74630,-61489,126356,134503
429.3,-74885,-61419,126688,134535
431.3,-74935,-61073,127097,134749
433.3,-74939,-60738,127480,135037
435.3,-75038,-60467,127796,135319
437.3,-74953,-60086,127982,135474
439.3,-74597,-59611,128008,135444
441.3,-74353,-59488,128004,135367
443.3,-74480,-60052,128100,135392
445.3,-74812,-60760,128214,135455
447.3,-75049,-60673,128193,135402
449.3,-75052,-59890,128044,135233
451.3,-74975,-59487,127925,135104
453.3,-75024,-59803,127958,135135
455.3,-75060,-60058,128098,135277
457.3,-74847,-59883,128210,135393
459.3,-74543,-59776,128253,135436
461.3,-74418,-59929,128285,135438
463.3,-74461,-59964,128287,135377
465.3,-74586,-59820,128230,135263
467.3,-74741,-59771,128214,135217
469.3,-74807,-59754,128280,135267
471.3,-74786,-59563,128286,135279
473.3,-74810,-59389,128221,135263
475.3,-74837,-59539,128275,135387
477.3,-74756,-59848,128460,135608
479.3,-74618,-59898,128585,135710
481.3,-74458,-59655,128587,135661
483.3,-74322,-59474,128530,135565
485.3,-74385,-59492,128424,135450
487.3,-74596,-59459,128339,135366
489.3,-74677,-59257,128377,135406
