t,az
2.60,174
4.58,154
6.55,156
8.53,154
10.50,144
12.50,138
14.48,144
16.45,148
18.43,116
20.40,106
22.40,110
24.38,104
26.35,102
28.33,112
30.30,112
32.30,106
34.28,82
36.25,80
38.23,78
40.20,84
42.10,82
44.08,76
46.05,96
48.03,110
50.00,124
52.00,148
53.98,164
55.95,142
57.93,110
59.90,112
61.90,150
63.88,148
65.85,136
67.83,114
69.80,110
71.80,110
73.78,68
75.75,68
77.73,42
79.70,52
81.70,56
83.68,56
85.65,62
87.63,62
89.60,34
91.60,34
93.58,44
95.55,44
97.53,46
99.50,48
101.50,34
103.48,30
105.45,24
107.43,40
109.40,48
111.30,52
113.28,68
115.25,88
117.23,110
119.20,122
121.20,140
123.18,130
125.15,112
127.13,134
129.10,116
131.10,78
133.08,74
135.05,64
137.03,66
139.00,82
141.00,96
142.98,116
144.95,118
146.93,136
148.90,142
150.90,154
152.88,146
154.85,116
156.83,104
158.80,82
160.80,62
162.78,18
164.75,0
166.73,-28
168.70,-46
170.60,-36
172.60,-22
174.60,-24
176.60,-8
178.60,6
180.50,6
182.48,0
184.45,28
186.43,46
188.40,62
190.40,102
192.38,146
194.35,164
196.33,174
198.30,208
200.30,236
202.28,240
204.25,262
206.23,264
208.20,238
210.20,222
212.18,206
214.15,206
216.13,198
218.10,164
220.10,108
222.08,114
224.05,104
226.03,90
228.00,74
230.00,52
231.98,24
233.95,-24
235.93,-46
237.90,-66
239.90,-56
241.88,-50
243.85,-68
245.83,-50
247.80,-62
249.70,-76
251.68,-70
253.65,-94
255.63,-90
257.60,-76
259.60,-64
261.58,-26
263.55,-4
265.53,18
267.50,24
269.50,40
271.48,60
273.45,104
275.43,106
277.40,146
279.40,180
281.38,200
283.35,214
285.33,224
287.30,218
289.30,242
291.28,260
293.25,262
295.23,250
297.20,270
299.20,288
301.18,276
303.15,280
305.13,288
307.10,300
309.00,294
311.00,290
313.00,286
315.00,286
317.00,286
318.90,282
320.88,272
322.85,264
324.83,254
326.80,248
328.80,242
330.78,256
332.75,258
334.73,250
336.70,246
338.70,238
340.68,240
342.65,230
344.63,230
346.60,240
348.60,214
350.58,204
352.55,192
354.53,204
356.50,198
358.50,194
360.48,204
362.45,196
364.43,176
366.40,166
368.40,154
370.38,176
372.35,192
374.33,188
376.30,174
378.20,162
380.20,156
382.20,180
384.20,190
386.20,198
388.10,220
390.08,222
392.05,234
394.03,256
396.00,244
398.00,234
399.98,222
401.95,212
403.93,212
405.90,220
407.90,216
409.88,220
411.85,200
413.83,204
415.80,204
417.80,212
419.78,232
421.75,234
423.73,234
425.70,238
427.70,238
429.68,248
431.65,248
433.63,292
435.60,292
437.60,268
439.58,264
441.55,272
443.53,268
445.50,238
447.40,206
