t,lead_I,lead_II,v3,v4
1.5,-232162,-190497,-87934,-108676
3.5,-232369,-189922,-86806,-107519
5.5,-232277,-189496,-86600,-107286
7.5,-232203,-189416,-86442,-107106
9.5,-232315,-189716,-85979,-106645
11.5,-232510,-190211,-85989,-106684
13.5,-232968,-190788,-86569,-107292
15.5,-233724,-191366,-86947,-107693
17.5,-233910,-191574,-87073,-107845
19.5,-233051,-191144,-87419,-108194
21.5,-232432,-190532,-87689,-108424
23.5,-233060,-190225,-87358,-108038
25.5,-233622,-189939,-86750,-107394
27.5,-232900,-189504,-86408,-107032
29.5,-232103,-189521,-86298,-106925
31.5,-232530,-190193,-86325,-106998
33.5,-233448,-190841,-86602,-107338
35.5,-233840,-191076,-86975,-107744
37.5,-233714,-191126,-87197,-107975
39.5,-233240,-191029,-87378,-108160
41.5,-232701,-190690,-87562,-108325
43.5,-232668,-190311,-87475,-108186
45.5,-232954,-190079,-87119,-107778
47.5,-232873,-190004,-86836,-107477
49.5,-232699,-190142,-86688,-107354
51.5,-232980,-190447,-86547,-107260
53.5,-233221,-190683,-86536,-107288
55.5,-233091,-190780,-86764,-107529
57.5,-233314,-190857,-87067,-107827
59.5,-233972,-190924,-87337,-108089
61.5,-233972,-190866,-87549,-108286
63.5,-233068,-190529,-87492,-108203
65.5,-232325,-189907,-87071,-107773
67.5,-232274,-189464,-86645,-107368
69.5,-232438,-189725,-86533,-107278
71.5,-232615,-190417,-86569,-107328
73.5,-233062,-190843,-86581,-107361
75.5,-233609,-190920,-86742,-107539
77.5,-233716,-190931,-87107,-107893
79.5,-233345,-190702,-87327,-108099
81.5,-232961,-190061,-87172,-107952
83.5,-232781,-189537,-86925,-107708
85.5,-232671,-189659,-86919,-107673
87.5,-232667,-190050,-87014,-107737
89.5,-232890,-190071,-86929,-107640
91.5,-233177,-189954,-86779,-107480
93.5,-233402,-190397,-86830,-107536
95.5,-233686,-191270,-87048,-107789
97.5,-233881,-191659,-87292,-108057
99.5,-233640,-191180,-87544,-108282
101.5,-233181,-190382,-87632,-108336
103.5,-232982,-189835,-87328,-108034
105.5,-232905,-189616,-86857,-107567
107.5,-232712,-189702,-86647,-107344
109.5,-232787,-190143,-86701,-107412
111.5,-233308,-190663,-86797,-107552
113.5,-233653,-190742,-86935,-107709
115.5,-233502,-190392,-87144,-107913
117.5,-233328,-190224,-87298,-108078
119.5,-233326,-190426,-87341,-108128
121.5,-233157,-190475,-87333,-108098
123.5,-232883,-190164,-87303,-108058
125.5,-232869,-189923,-87247,-108018
127.5,-232995,-189948,-87131,-107896
129.5,-232991,-190040,-86943,-107687
131.5,-233045,-190218,-86813,-107582
133.5,-233343,-190545,-86877,-107693
135.5,-233648,-190739,-87073,-107891
137.5,-233751,-190637,-87290,-108076
139.5,-233730,-190451,-87438,-108211
141.5,-233650,-190273,-87364,-108128
143.5,-233454,-190046,-87109,-107843
145.5,-233174,-189957,-87005,-107721
147.5,-233053,-190140,-87083,-107817
149.5,-233294,-190285,-86961,-107716
151.5,-233596,-190132,-86655,-107413
153.5,-233400,-189964,-86687,-107437
155.5,-232858,-190133,-87135,-107876
157.5,-232752,-190447,-87524,-108250
159.5,-233132,-190476,-87663,-108380
161.5,-233318,-190290,-87711,-108438
163.5,-233374,-190325,-87618,-108358
165.5,-233829,-190575,-87272,-108007
167.5,-234131,-190542,-86937,-107653
169.5,-233467,-190093,-86892,-107603
171.5,-232584,-189752,-87009,-107730
173.5,-232687,-189922,-87095,-107824
175.5,-233449,-190352,-87231,-107954
177.5,-233911,-190631,-87454,-108171
179.5,-234042,-190750,-87570,-108293
181.5,-234007,-190792,-87483,-108224
183.5,-233538,-190515,-87334,-108085
185.5,-232944,-189878,-87233,-107975
187.5,-233018,-189537,-87181,-107905
189.5,-233555,-189915,-87180,-107901
191.5,-233632,-190388,-87200,-107938
193.5,-233296,-190383,-87179,-107943
195.5,-233392,-190370,-87173,-107956
197.5,-233936,-190711,-87273,-108062
199.5,-234092,-190753,-87404,-108186
201.5,-233594,-190135,-87471,-108241
203.5,-233052,-189613,-87502,-108267
205.5,-232910,-189659,-87430,-108203
207.5,-233001,-189718,-87116,-107909
209.5,-233172,-189557,-86776,-107587
211.5,-233553,-189778,-86809,-107613
213.5,-234051,-190460,-87101,-107883
215.5,-234242,-190778,-87214,-107987
217.5,-234017,-190389,-87152,-107936
219.5,-233750,-189937,-87207,-107982
221.5,-233583,-189890,-87324,-108064
223.5,-233184,-189933,-87328,-108039
225.5,-232609,-189760,-87291,-108003
227.5,-232625,-189638,-87237,-107957
229.5,-233466,-189857,-87064,-107791
231.5,-234120,-190143,-86941,-107681
233.5,-233881,-190127,-87065,-107814
235.5,-233576,-190020,-87210,-107960
237.5,-234001,-190176,-87178,-107935
239.5,-234380,-190330,-87206,-107981
241.5,-233827,-190070,-87376,-108154
243.5,-232959,-189626,-87339,-108099
245.5,-232697,-189402,-87027,-107782
247.5,-232839,-189328,-86814,-107593
249.5,-232924,-189315,-86795,-107601
251.5,-233152,-189550,-86738,-107541
253.5,-233580,-189894,-86709,-107491
255.5,-233622,-189909,-86930,-107703
257.5,-233064,-189625,-87220,-107993
259.5,-232639,-189437,-87271,-108027
261.5,-232965,-189419,-87193,-107914
263.5,-233593,-189388,-87203,-107894
265.5,-233696,-189250,-87149,-107827
267.5,-233181,-188979,-86854,-107522
269.5,-232628,-188688,-86524,-107187
271.5,-232512,-188689,-86449,-107117
273.5,-232778,-189040,-86642,-107316
275.5,-233031,-189376,-86974,-107642
277.5,-233079,-189477,-87314,-107972
279.5,-233207,-189533,-87499,-108157
281.5,-233528,-189686,-87507,-108181
283.5,-233523,-189772,-87488,-108194
285.5,-232973,-189638,-87443,-108175
287.5,-232613,-189440,-87239,-107957
289.5,-232912,-189449,-86996,-107663
291.5,-233186,-189580,-86959,-107602
293.5,-232896,-189495,-87091,-107755
295.5,-232657,-189322,-87242,-107920
297.5,-233018,-189581,-87441,-108105
299.5,-233422,-190088,-87624,-108285
301.5,-233300,-190038,-87538,-108229
303.5,-233121,-189475,-87231,-107947
305.5,-233398,-189289,-87056,-107771
307.5,-233680,-189608,-87093,-107794
309.5,-233563,-189845,-87151,-107837
311.5,-233608,-190071,-87244,-107921
313.5,-234136,-190603,-87457,-108148
315.5,-234372,-190937,-87633,-108354
317.5,-233880,-190652,-87690,-108434
319.5,-233394,-190250,-87801,-108556
321.5,-233441,-190107,-87911,-108679
323.5,-233697,-190001,-87758,-108548
325.5,-233953,-189937,-87500,-108314
327.5,-234181,-189943,-87497,-108323
329.5,-234069,-189658,-87589,-108396
331.5,-233685,-189299,-87452,-108226
333.5,-233561,-189606,-87294,-108056
335.5,-233555,-190217,-87371,-108139
337.5,-233263,-190164,-87413,-108185
339.5,-233284,-189812,-87258,-108035
341.5,-234094,-190048,-87247,-108031
343.5,-234709,-190465,-87512,-108279
345.5,-234390,-190417,-87685,-108412
347.5,-234025,-190331,-87600,-108311
349.5,-234238,-190472,-87530,-108251
351.5,-234265,-190260,-87581,-108294
353.5,-233804,-189667,-87520,-108226
355.5,-233708,-189490,-87316,-108055
357.5,-234212,-189994,-87297,-108068
359.5,-234552,-190666,-87593,-108345
361.5,-234397,-191022,-87835,-108568
363.5,-234065,-190862,-87695,-108467
365.5,-233774,-190362,-87389,-108227
367.5,-233748,-190081,-87255,-108151
369.5,-234237,-190281,-87193,-108156
371.5,-234890,-190588,-86993,-108032
373.5,-235081,-190669,-86806,-107884
375.5,-234829,-190529,-86751,-107817
377.5,-234474,-190204,-86646,-107691
379.5,-234016,-189956,-86550,-107587
381.5,-233489,-190183,-86760,-107768
383.5,-233152,-190574,-86969,-107904
385.5,-232933,-190402,-86540,-107374
387.5,-232506,-189815,-85732,-106455
389.5,-231844,-189452,-85414,-105987
391.5,-231069,-189170,-85651,-106015
393.5,-230276,-188608,-85845,-105966
395.5,-229691,-188087,-85900,-105779
397.5,-229230,-187740,-86061,-105704
399.5,-228341,-187055,-86191,-105595
401.5,-227095,-186073,-86152,-105316
403.5,-226485,-185461,-86151,-105107
405.5,-226885,-185237,-86196,-105041
407.5,-227506,-185024,-86075,-104946
409.5,-227913,-185146,-86002,-104986
411.5,-228675,-185973,-86345,-105472
413.5,-230122,-187000,-86977,-106270
415.5,-231705,-187652,-87636,-107106
417.5,-232854,-188027,-88367,-107970
419.5,-233592,-188334,-89074,-108746
421.6,-234125,-188549,-89362,-109099
423.6,-234454,-188717,-89217,-109051
425.6,-234554,-188962,-89114,-109057
427.6,-234514,-189370,-89312,-109368
429.6,-234448,-189900,-89578,-109762
431.5,-234528,-190275,-89607,-109907
433.53,-234858,-190367,-89405,-109777
435.55,-235136,-190566,-89190,-109614
437.58,-234986,-191032,-89008,-109505
439.6,-234676,-191197,-88673,-109262
441.6,-234703,-190816,-88210,-108869
443.6,-234909,-190518,-87950,-108630
445.6,-234847,-190625,-87984,-108638
447.6,-234552,-190613,-88005,-108619
449.6,-234280,-190185,-87819,-108422
451.6,-234141,-189793,-87561,-108189
453.6,-234198,-189828,-87431,-108085
455.6,-234347,-190088,-87520,-108176
457.6,-234394,-190225,-87733,-108379
459.6,-234450,-190181,-87787,-108416
461.6,-234504,-190011,-87573,-108178
463.6,-234117,-189702,-87400,-107995
465.6,-233496,-189441,-87492,-108110
467.6,-233598,-189532,-87572,-108226
469.6,-234269,-189747,-87383,-108063
471.6,-234242,-189554,-87187,-107870
473.6,-233599,-189200,-87228,-107890
475.6,-233752,-189415,-87292,-107932
477.6,-234664,-190024,-87269,-107914
479.6,-234806,-190145,-87407,-108070
481.6,-233974,-189642,-87632,-108296
483.6,-233534,-189226,-87552,-108213
485.6,-233922,-189319,-87285,-107952
487.6,-234158,-189660,-87272,-107933
489.6,-233866,-189877,-87422,-108054
491.6,-233859,-189981,-87416,-108033
493.6,-234503,-190184,-87398,-108038
495.6,-234916,-190308,-87528,-108191
497.6,-234304,-189935,-87563,-108221
499.6,-233274,-189318,-87432,-108078
501.6,-233035,-189244,-87399,-108049
503.6,-233685,-189718,-87477,-108140
505.6,-234261,-189929,-87474,-108148
507.6,-234317,-189688,-87438,-108125
509.6,-234261,-189637,-87469,-108168
511.6,-234205,-189930,-87462,-108149
513.6,-233958,-190042,-87368,-108021
515.6,-233889,-189874,-87290,-107916
517.6,-234263,-189794,-87253,-107880
519.6,-234455,-189757,-87244,-107887
521.6,-234238,-189586,-87311,-107958
523.6,-234304,-189525,-87386,-108016
525.6,-234512,-189608,-87306,-107902
527.6,-234054,-189526,-87145,-107721
529.6,-233559,-189538,-87164,-107754
531.6,-233949,-189869,-87315,-107941
533.6,-234170,-189702,-87280,-107938
535.6,-233380,-188839,-87082,-107755
537.6,-233054,-188726,-87060,-107719
539.6,-233938,-189739,-87189,-107806
541.6,-234405,-190181,-87149,-107721
543.6,-233843,-189520,-86993,-107544
545.6,-233561,-189164,-87002,-107549
547.6,-233721,-189444,-87078,-107614
549.6,-233475,-189403,-86997,-107520
551.6,-233294,-189124,-86888,-107422
553.6,-233818,-189312,-86937,-107496
555.6,-234286,-189759,-87035,-107615
557.6,-234099,-189969,-87018,-107623
559.6,-233626,-189797,-86885,-107525
561.6,-233065,-189155,-86732,-107388
563.6,-232656,-188464,-86685,-107322
565.6,-232978,-188507,-86776,-107377
567.6,-233623,-189024,-86854,-107425
569.6,-233533,-189089,-86818,-107369
571.6,-233034,-188887,-86752,-107296
573.6,-233097,-189094,-86704,-107252
575.6,-233240,-189243,-86636,-107184
577.6,-232671,-188774,-86625,-107161
579.6,-232187,-188433,-86742,-107258
581.6,-232626,-188819,-86835,-107325
583.6,-233110,-189148,-86757,-107226
585.6,-232784,-188838,-86608,-107089
587.6,-232462,-188536,-86511,-107029
589.6,-232860,-188642,-86422,-106961
591.6,-233122,-188663,-86345,-106874
593.6,-232637,-188461,-86372,-106894
595.6,-232364,-188449,-86432,-106959
597.6,-232945,-188563,-86381,-106903
599.6,-233397,-188476,-86338,-106842
601.6,-232906,-188344,-86469,-106969
603.6,-232224,-188404,-86599,-107109
605.6,-232301,-188511,-86499,-107003
607.6,-232799,-188485,-86303,-106794
609.6,-232784,-188307,-86246,-106745
611.6,-232196,-188091,-86307,-106822
613.6,-231875,-188089,-86347,-106853
615.6,-232239,-188274,-86286,-106777
617.6,-232793,-188255,-86110,-106614
619.6,-233131,-188152,-85973,-106493
621.6,-233367,-188475,-86067,-106576
623.6,-233368,-188857,-86267,-106762
625.6,-232875,-188500,-86268,-106774
627.6,-232380,-187816,-86098,-106610
629.6,-232542,-187771,-86022,-106514
631.6,-233039,-188175,-86073,-106547
633.6,-233138,-188362,-86138,-106619
635.6,-232864,-188508,-86269,-106755
637.6,-232721,-188837,-86458,-106942
639.6,-232810,-188877,-86483,-106984
641.6,-232836,-188487,-86296,-106838
643.6,-232687,-188243,-86173,-106748
645.6,-232621,-188343,-86255,-106832
647.6,-232800,-188429,-86381,-106936
649.6,-233037,-188446,-86436,-106972
651.6,-233206,-188601,-86477,-107024
653.6,-233413,-188815,-86527,-107108
655.6,-233559,-188991,-86553,-107160
657.6,-233465,-189188,-86547,-107159
659.6,-233384,-189194,-86492,-107101
661.6,-233584,-188851,-86418,-107027
663.6,-233813,-188689,-86467,-107076
665.6,-233860,-189082,-86675,-107284
667.6,-233930,-189372,-86855,-107465
669.6,-234101,-189130,-86895,-107502
671.6,-234230,-189127,-86901,-107513
673.6,-234318,-189658,-86908,-107531
675.6,-234260,-189658,-86790,-107414
677.6,-233894,-188834,-86607,-107218
679.6,-233671,-188502,-86623,-107249
681.6,-234067,-189106,-86874,-107543
683.6,-234419,-189419,-87073,-107758
685.6,-233948,-189057,-87080,-107745
687.6,-233402,-189107,-87092,-107753
689.6,-233824,-189730,-87183,-107868
691.6,-234639,-189836,-87132,-107811
693.6,-234836,-189348,-86922,-107556
695.6,-234780,-189297,-86896,-107504
697.6,-235057,-189752,-87145,-107764
699.6,-235075,-189816,-87318,-107942
701.6,-234447,-189403,-87247,-107851
703.6,-234137,-189273,-87150,-107742
705.6,-234796,-189622,-87123,-107730
707.6,-235486,-189885,-87023,-107657
709.6,-235214,-189709,-86866,-107508
711.6,-234411,-189340,-86830,-107451
713.6,-233983,-189141,-86945,-107534
715.6,-234056,-189171,-87093,-107665
717.6,-234382,-189346,-87198,-107771
719.6,-234891,-189664,-87247,-107822
721.6,-235258,-189957,-87242,-107819
723.6,-235004,-189877,-87228,-107820
725.6,-234395,-189517,-87280,-107892
727.6,-234215,-189385,-87378,-107984
729.6,-234565,-189502,-87367,-107936
731.6,-234898,-189467,-87191,-107727
733.6,-234946,-189394,-87071,-107597
735.6,-234724,-189586,-87159,-107687
737.6,-234224,-189643,-87229,-107759
739.6,-233723,-189184,-87106,-107636
741.6,-233655,-188720,-87002,-107532
743.6,-233875,-188720,-87044,-107575
745.6,-233916,-188885,-87013,-107555
747.6,-233944,-189066,-86902,-107462
749.6,-234442,-189545,-87025,-107608
751.6,-235068,-190065,-87334,-107938
753.6,-235013,-190024,-87382,-108003
755.6,-234477,-189601,-87118,-107746
757.6,-234390,-189362,-86983,-107594
759.6,-234677,-189226,-87120,-107693
761.6,-234510,-188954,-87195,-107752
763.6,-234108,-188893,-87063,-107652
765.6,-234275,-189279,-87000,-107629
767.6,-234651,-189659,-87146,-107789
769.6,-234594,-189708,-87270,-107916
771.6,-234659,-189723,-87220,-107867
773.6,-235249,-189906,-87181,-107808
775.6,-235458,-189968,-87298,-107897
777.6,-234840,-189707,-87413,-108016
779.6,-234347,-189377,-87355,-107979
781.6,-234553,-189350,-87210,-107830
783.6,-234844,-189632,-87156,-107762
785.6,-234801,-189844,-87207,-107817
787.6,-234815,-189783,-87253,-107865
789.6,-235141,-189745,-87262,-107855
791.6,-235350,-189878,-87301,-107877
793.6,-235001,-189761,-87361,-107947
795.6,-234384,-189240,-87349,-107944
797.6,-234103,-188885,-87252,-107837
799.6,-234203,-189041,-87147,-107738
801.6,-234438,-189400,-87113,-107736
803.6,-234880,-189724,-87220,-107850
805.6,-235420,-189929,-87405,-107993
807.6,-235473,-189717,-87412,-107963
809.6,-234973,-189149,-87184,-107740
811.6,-234575,-188869,-87055,-107632
813.6,-234499,-189052,-87173,-107764
815.6,-234397,-189190,-87272,-107869
817.6,-234299,-189170,-87283,-107877
819.6,-234534,-189353,-87400,-107983
821.6,-235038,-189717,-87466,-108062
823.6,-235471,-189917,-87230,-107871
825.6,-235569,-189845,-87008,-107682
827.6,-235237,-189618,-87176,-107842
829.6,-234800,-189486,-87477,-108111
831.6,-234759,-189612,-87515,-108109
833.6,-234955,-189644,-87359,-107903
835.6,-234798,-189252,-87225,-107729
837.6,-234503,-188991,-87137,-107644
839.6,-234833,-189459,-87130,-107670
841.6,-235547,-190066,-87305,-107862
843.6,-235633,-190007,-87561,-108106
845.6,-235114,-189645,-87620,-108151
847.6,-234853,-189617,-87445,-107981
849.6,-234751,-189615,-87322,-107869
851.6,-234247,-189256,-87353,-107909
853.6,-234092,-189069,-87317,-107884
855.6,-235103,-189534,-87222,-107795
857.6,-236007,-190069,-87327,-107894
859.6,-235427,-189955,-87488,-108041
861.6,-234575,-189478,-87350,-107888
863.6,-235004,-189304,-87116,-107646
865.6,-235740,-189442,-87185,-107724
867.6,-235452,-189542,-87343,-107911
869.6,-234925,-189540,-87253,-107854
871.6,-235056,-189472,-87147,-107766
873.6,-235118,-189266,-87236,-107863
875.6,-234593,-188997,-87237,-107867
877.6,-234226,-188863,-87036,-107666
879.6,-234455,-188903,-86979,-107597
881.6,-234755,-189026,-87179,-107767
883.6,-234764,-189169,-87328,-107882
885.6,-234758,-189318,-87286,-107823
887.6,-235009,-189479,-87208,-107741
889.6,-235349,-189612,-87175,-107704
891.6,-235484,-189644,-87176,-107714
893.6,-235401,-189598,-87241,-107816
895.6,-235212,-189463,-87301,-107910
