t,pcg
0.0,-5
1.0,11
2.0,54
3.0,128
4.0,132
5.0,-54
6.0,-158
7.0,-121
8.0,-110
9.0,-92
10.0,-65
11.0,-47
12.0,-26
13.0,4
14.0,20
15.0,18
16.0,29
17.0,42
18.0,31
19.0,14
20.0,11
21.0,7
22.0,-19
23.0,-48
24.0,-75
25.0,-108
26.0,-136
27.0,-155
28.0,-162
29.0,-161
30.0,-159
31.01,-150
32.02,-135
33.03,-126
34.04,-118
35.05,-101
36.06,-86
37.07,-79
38.08,-76
39.09,-80
40.1,-82
41.1,-84
42.1,-103
43.1,-117
44.1,-114
45.1,-111
46.1,-106
47.1,-96
48.1,-87
49.1,-75
50.1,-63
51.1,-55
52.1,-47
53.1,-30
54.1,-11
55.1,9
56.1,32
57.1,50
58.1,68
59.1,88
60.1,98
61.1,104
62.1,108
63.1,114
64.1,121
65.1,117
66.1,109
67.1,106
68.1,98
69.1,86
70.1,74
71.1,57
72.1,41
73.1,29
74.1,14
75.1,-2
76.1,-18
77.1,-28
78.1,-32
79.1,-33
80.1,-21
81.1,-2
82.1,14
83.1,39
84.1,65
85.1,74
86.1,81
87.1,93
88.1,94
89.1,88
90.1,82
91.1,83
92.1,81
93.1,68
94.1,60
95.1,61
96.1,44
97.1,26
98.1,27
99.1,15
100.1,-4
101.1,-14
102.1,-23
103.1,-29
104.1,-27
105.1,-28
106.1,-27
107.1,-15
108.1,-6
109.1,-5
110.1,3
111.1,14
112.1,12
113.1,1
114.1,-12
115.1,-20
116.1,-36
117.1,-60
118.1,-79
119.1,-100
120.1,-115
121.1,-124
122.1,-135
123.1,-140
124.1,-139
125.1,-131
126.1,-123
127.1,-117
128.1,-111
129.1,-101
130.1,-92
131.1,-82
132.1,-69
133.1,-61
134.1,-58
135.1,-41
136.1,2
137.1,49
138.1,78
139.1,112
140.1,164
141.1,203
142.1,229
143.1,274
144.1,300
145.1,289
146.1,264
147.1,220
148.1,146
149.1,62
150.1,-15
151.1,-86
152.1,-140
153.1,-171
154.1,-191
155.1,-207
156.1,-202
157.1,-186
158.1,-174
159.1,-145
160.1,-94
161.1,-36
162.1,18
163.1,63
164.1,110
165.1,149
166.1,166
167.1,179
168.1,184
169.1,181
170.1,179
171.1,153
172.1,109
173.1,72
174.1,17
175.1,-46
176.1,-81
177.1,-107
178.1,-141
179.1,-148
180.1,-131
181.1,-124
182.1,-106
183.1,-75
184.1,-46
185.1,-12
186.1,31
187.1,75
188.1,113
189.1,142
190.1,166
191.1,179
192.1,179
193.1,166
194.1,136
195.1,91
196.1,38
197.1,-15
198.1,-62
199.1,-100
200.1,-129
201.1,-145
202.1,-152
203.1,-149
204.1,-129
