t,lead_I,lead_II,v3,v4
0.6,16812,170479,-68918,-30334
2.6,16429,170012,-70151,-32290
4.6,16303,169605,-70366,-32823
6.6,16210,168881,-70519,-33137
8.6,16001,167910,-71041,-33916
10.6,15854,167260,-71127,-34206
12.6,15829,167004,-70706,-33901
14.6,15845,166937,-70527,-33910
16.6,15968,167184,-70577,-34136
18.6,16149,167703,-70346,-33887
20.6,16108,168167,-69971,-33372
22.6,15845,168540,-69769,-33013
24.6,15685,168796,-69642,-32641
26.6,15692,168546,-69693,-32367
28.6,15646,167750,-70215,-32621
30.6,15562,167017,-70922,-33128
32.6,15614,166691,-71437,-33420
34.6,15689,166448,-71986,-33754
36.6,15575,166044,-72641,-34260
38.6,15467,165822,-72965,-34409
40.6,15699,166165,-72906,-34052
42.6,16100,166774,-72751,-33557
44.6,16274,167009,-72413,-32982
46.6,16309,166816,-71908,-32377
48.6,16545,166653,-71676,-32111
50.6,16895,166625,-71744,-32146
52.58,17086,166547,-71746,-32099
54.55,17192,166549,-71737,-32046
56.53,17393,166826,-71856,-32152
58.5,17630,167256,-71838,-32145
60.5,17829,167777,-71588,-31891
62.5,18023,168447,-71291,-31547
64.5,18182,168989,-70902,-31092
66.5,18251,169047,-70463,-30630
68.5,18266,168769,-70344,-30558
70.5,18260,168489,-70514,-30798
72.5,18244,168242,-70572,-30894
74.5,18281,168049,-70571,-30904
76.5,18379,168098,-70771,-31101
78.5,18441,168395,-70970,-31252
80.5,18436,168728,-70934,-31100
82.5,18460,168999,-70782,-30800
84.5,18549,169189,-70574,-30488
86.5,18609,169160,-70293,-30197
88.5,18572,168862,-70135,-30113
90.5,18508,168528,-70241,-30327
92.5,18504,168404,-70473,-30650
94.5,18531,168428,-70655,-30899
96.5,18552,168442,-70689,-30972
98.5,18634,168515,-70570,-30847
100.5,18762,168767,-70463,-30673
102.5,18784,169062,-70430,-30535
104.5,18723,169206,-70292,-30302
106.5,18779,169233,-70041,-30010
108.5,18916,169154,-69923,-29921
110.5,18935,168812,-69977,-30048
112.5,18902,168314,-70068,-30201
114.5,19015,168136,-70185,-30337
116.5,19207,168456,-70292,-30419
118.5,19292,168857,-70277,-30352
120.5,19255,168988,-70233,-30239
122.5,19181,169046,-70260,-30184
124.5,19142,169308,-70187,-30014
126.5,19193,169590,-69927,-29674
128.5,19316,169523,-69731,-29473
130.5,19420,169112,-69790,-29599
132.5,19465,168730,-70010,-29870
134.5,19501,168653,-70201,-30032
136.5,19583,168833,-70234,-29972
138.5,19714,169095,-70166,-29770
140.5,19842,169370,-70211,-29651
142.5,19918,169637,-70352,-29646
144.5,19958,169740,-70290,-29496
146.5,20005,169552,-70021,-29160
148.5,20074,169278,-69937,-28988
150.5,20170,169244,-70174,-29163
152.5,20278,169395,-70467,-29466
154.5,20352,169429,-70665,-29685
156.5,20387,169354,-70831,-29788
158.5,20456,169457,-70915,-29734
160.5,20541,169745,-70842,-29525
162.5,20479,169923,-70744,-29336
164.5,20252,169911,-70755,-29291
166.5,20155,169944,-70777,-29286
168.5,20388,170086,-70695,-29202
170.5,20685,170072,-70602,-29144
172.5,20692,169784,-70668,-29300
174.5,20464,169519,-70896,-29649
176.5,20264,169561,-71112,-29934
178.5,20175,169834,-71155,-29953
180.5,20141,170141,-71045,-29810
182.5,20125,170383,-70932,-29743
184.5,20099,170479,-70885,-29792
186.5,20035,170384,-70814,-29809
188.5,19919,170180,-70636,-29718
190.5,19766,169934,-70417,-29621
192.5,19662,169646,-70310,-29672
194.5,19678,169448,-70394,-29916
196.5,19708,169557,-70574,-30226
198.5,19602,169906,-70636,-30381
200.5,19402,170156,-70448,-30266
