t,az
2.00,-1762
3.98,-1766
5.95,-1780
7.93,-1790
9.90,-1788
11.90,-1788
13.88,-1782
15.85,-1782
17.83,-1760
19.80,-1754
21.80,-1754
23.78,-1750
25.75,-1752
27.73,-1738
29.70,-1742
31.70,-1720
33.68,-1712
35.65,-1702
37.63,-1714
39.60,-1744
41.60,-1726
43.58,-1742
45.55,-1792
47.53,-1810
49.50,-1806
51.40,-1808
53.40,-1794
55.40,-1796
57.40,-1802
59.40,-1806
61.30,-1818
63.28,-1840
65.25,-1862
67.23,-1868
69.20,-1870
71.20,-1872
73.18,-1882
75.15,-1896
77.13,-1928
79.10,-1938
81.10,-1924
83.08,-1906
85.05,-1900
87.03,-1888
89.00,-1910
91.00,-1920
92.98,-1932
94.95,-1932
96.93,-1944
98.90,-1928
100.90,-1924
102.88,-1924
104.85,-1918
106.83,-1896
108.80,-1894
110.80,-1882
112.78,-1890
114.75,-1890
116.73,-1874
118.70,-1826
120.60,-1826
122.60,-1814
124.60,-1792
126.60,-1766
128.60,-1760
130.50,-1726
132.48,-1690
134.45,-1644
136.43,-1608
138.40,-1582
140.40,-1542
142.38,-1552
144.35,-1580
146.33,-1602
148.30,-1656
150.30,-1702
152.28,-1762
154.25,-1822
156.23,-1882
158.20,-1880
160.20,-1896
162.18,-1870
164.15,-1864
166.13,-1878
168.10,-1912
170.10,-1950
172.08,-1978
174.05,-1992
176.03,-1990
178.00,-1986
180.00,-1980
181.98,-1962
183.95,-1920
185.93,-1862
187.90,-1788
189.80,-1746
191.80,-1696
193.80,-1696
195.80,-1674
197.80,-1680
199.70,-1750
201.68,-1750
203.65,-1820
205.63,-1820
207.60,-1912
209.60,-1912
211.58,-2028
213.55,-2028
215.53,-2130
217.50,-2130
219.50,-2224
221.48,-2238
223.45,-2286
225.43,-2324
227.40,-2350
229.40,-2364
231.38,-2370
233.35,-2374
235.33,-2366
237.30,-2350
239.30,-2274
241.28,-2200
243.25,-2108
245.23,-2026
247.20,-1934
249.20,-1854
251.18,-1802
253.15,-1726
255.13,-1664
257.10,-1596
259.00,-1560
261.00,-1520
263.00,-1512
265.00,-1474
267.00,-1470
268.90,-1478
270.88,-1472
272.85,-1474
274.83,-1504
276.80,-1534
278.80,-1576
280.78,-1604
282.75,-1628
284.73,-1660
286.70,-1724
288.70,-1766
290.68,-1796
292.65,-1828
294.63,-1890
