t,pcg
0.0,1
1.0,2
2.0,4
3.0,1
4.0,-5
5.0,-5
6.0,-36
7.0,-72
8.0,-56
9.0,-40
10.0,-34
11.0,-10
12.0,11
13.0,22
14.0,32
15.0,37
16.0,33
17.0,25
18.0,17
19.0,7
20.0,-3
21.0,-10
22.0,-12
23.0,-13
24.0,-11
25.0,-7
26.0,-4
27.0,-3
28.0,-6
29.0,-10
30.0,-16
31.0,-21
32.0,-26
33.0,-28
34.0,-29
35.0,-26
36.0,-20
37.0,-15
38.0,-7
39.0,4
40.0,15
41.0,25
42.0,35
43.0,44
44.0,47
45.0,47
46.0,45
47.0,43
48.0,39
49.0,32
50.0,25
51.0,19
52.0,12
53.0,3
54.0,-7
55.0,-19
56.0,-29
57.0,-39
58.0,-52
59.0,-64
60.0,-76
61.0,-85
62.0,-88
63.0,-86
64.0,-79
65.0,-61
66.0,-36
67.0,-9
68.0,18
69.0,45
70.0,67
71.0,79
72.0,81
73.0,76
74.0,68
75.0,55
76.0,39
77.0,23
78.0,7
79.0,-3
80.0,-8
81.0,-12
82.0,-14
83.0,-13
84.0,-13
85.0,-12
86.0,-13
87.0,-14
88.0,-14
89.0,-12
90.0,-10
91.0,-9
92.0,-1
93.0,20
94.0,19
95.0,-9
96.0,-9
97.0,5
98.0,3
99.0,5
100.0,15
101.0,18
102.0,19
103.0,20
104.0,19
105.0,14
106.0,10
107.0,7
108.0,5
109.0,2
110.0,2
111.0,0
112.0,-3
113.0,-5
114.0,-5
115.0,-5
116.0,-9
117.0,-14
118.0,-17
119.0,-22
120.0,-27
121.0,-29
122.0,-28
123.0,-27
124.0,-26
125.0,-21
126.0,-16
127.0,-14
128.0,-10
129.0,-8
130.0,-5
131.0,-1
132.0,2
133.0,3
134.0,4
135.0,6
136.0,6
137.0,6
138.0,6
139.0,5
140.0,5
141.0,5
142.0,3
143.0,1
144.0,1
145.0,0
146.0,-1
147.0,0
148.0,0
149.0,4
150.0,7
151.0,5
152.0,6
153.0,9
154.0,9
155.0,6
156.0,5
157.0,6
158.0,7
159.0,6
160.0,5
161.0,5
162.0,3
163.0,5
164.0,9
165.0,9
166.0,7
167.0,8
168.0,8
169.0,3
170.0,-1
171.0,-1
172.0,1
173.0,0
174.0,-3
175.0,-5
176.0,-4
177.0,-3
178.0,-2
179.0,-1
180.0,1
181.0,3
182.0,5
183.0,9
184.0,9
185.0,6
186.0,7
187.0,6
188.0,0
189.0,-5
190.0,-5
191.0,-7
192.0,-10
193.0,-10
194.0,-9
195.0,-9
196.0,-8
197.0,-9
198.0,-11
199.0,-10
200.0,-5
201.0,-1
202.0,-2
203.0,-3
204.0,-2
205.0,-1
206.0,0
207.0,-1
208.0,-2
209.0,0
210.0,2
211.0,2
212.0,-2
213.0,-7
214.0,-7
215.0,-2
216.0,-1
217.0,-4
218.0,-6
219.0,-3
220.0,-2
221.0,-4
222.0,-6
223.0,-4
224.0,-1
225.0,2
226.0,1
227.0,2
228.0,6
229.0,10
230.0,15
