t,lead_I,lead_II,v3,v4
1.5,11884,57911,7137,-418
3.5,11826,57663,7139,-484
5.5,11584,57932,7423,-263
7.5,10919,58022,7595,-76
9.5,10255,57732,7446,-142
11.5,10121,57804,7307,-253
13.5,10428,58235,7313,-291
15.5,10706,58254,7211,-418
17.5,10964,57964,6959,-644
19.5,11477,58000,6710,-826
21.5,11841,58102,6369,-1092
23.5,11425,57744,5932,-1536
25.5,10523,57290,5777,-1803
27.5,9854,57176,5965,-1713
29.5,9495,57152,6044,-1644
31.5,9286,57134,5909,-1774
33.5,9387,57387,5878,-1834
35.5,9767,57633,5878,-1834
37.5,10169,57436,5625,-2042
39.5,10638,57126,5241,-2409
41.5,11094,57122,4943,-2750
43.5,11021,57122,4736,-3017
45.5,10405,56907,4727,-3075
47.5,9898,56838,4952,-2878
49.5,9652,57027,5107,-2727
51.5,9338,57099,5048,-2785
53.5,9183,56965,4979,-2853
55.5,9552,56868,4913,-2896
57.5,10098,56847,4701,-3063
59.5,10414,56832,4449,-3294
61.5,10648,56907,4281,-3474
63.5,10848,57067,4155,-3625
65.5,10683,57078,4141,-3669
67.5,10026,56794,4265,-3555
69.5,9128,56366,4294,-3482
71.5,8402,56064,4164,-3552
73.5,8266,56022,4103,-3607
75.5,8798,56204,4146,-3600
77.5,9625,56521,4136,-3629
79.5,10335,56823,4059,-3701
81.5,10632,56888,3934,-3814
83.5,10314,56683,3770,-3967
85.5,9612,56464,3743,-4004
87.5,9141,56429,3915,-3850
89.5,9125,56559,4061,-3693
91.5,9274,56804,4100,-3634
93.5,9409,57027,4166,-3602
95.5,9582,56966,4157,-3667
97.5,9802,56656,3928,-3900
99.5,10102,56504,3720,-4079
101.5,10474,56661,3767,-4029
103.5,10620,56840,3880,-3913
105.5,10273,56852,3877,-3881
107.5,9640,56750,3894,-3849
109.5,9123,56555,3992,-3793
111.5,8893,56360,4011,-3817
113.5,8977,56445,3960,-3877
115.5,9356,56837,3990,-3857
117.5,9835,57081,3980,-3866
119.5,10162,56863,3718,-4072
121.5,10263,56529,3416,-4311
123.5,10143,56541,3442,-4282
125.5,9788,56724,3696,-4045
127.5,9317,56625,3841,-3885
129.5,9024,56357,3885,-3842
131.5,9081,56390,3992,-3792
133.5,9352,56698,4088,-3759
135.5,9565,56836,4086,-3784
137.5,9601,56714,4069,-3806
139.5,9586,56614,4009,-3872
141.5,9700,56684,3811,-4064
143.5,9904,56914,3664,-4195
145.5,9959,57233,3815,-4037
147.5,9728,57362,4138,-3726
149.5,9372,57068,4329,-3558
151.5,9149,56632,4321,-3580
153.5,9118,56482,4232,-3659
155.5,9214,56583,4157,-3722
157.5,9497,56746,4138,-3749
159.5,10006,57036,4143,-3758
161.5,10385,57295,4049,-3848
163.5,10166,57097,3844,-4045
165.5,9508,56667,3776,-4125
167.5,9121,56779,4032,-3876
169.5,9305,57374,4342,-3543
171.5,9606,57565,4298,-3555
173.5,9655,57203,4016,-3830
175.5,9678,57024,3929,-3926
177.5,9897,57225,4014,-3841
179.5,10083,57305,3920,-3921
181.5,10058,57144,3690,-4133
183.5,10033,57032,3604,-4194
185.5,10158,56959,3602,-4174
187.5,10230,56780,3499,-4266
189.5,10069,56631,3389,-4359
191.5,9801,56647,3372,-4343
193.53,9657,56721,3366,-4344
195.55,9698,56738,3358,-4409
197.58,9798,56696,3365,-4451
199.6,9836,56612,3294,-4489
201.6,9837,56513,3155,-4548
203.6,9853,56420,3118,-4543
205.6,9777,56303,3201,-4458
207.6,9485,56154,3306,-4359
209.6,9143,56042,3425,-4259
211.6,9055,56020,3516,-4207
213.6,9181,56035,3470,-4276
215.6,9215,56008,3345,-4388
217.6,9174,55955,3265,-4467
219.6,9316,55893,3152,-4621
221.6,9480,55696,2941,-4881
223.6,9325,55361,2780,-5054
225.6,9088,55218,2770,-5040
227.6,9120,55420,2829,-4944
229.6,9057,55552,2890,-4853
231.6,8569,55350,2960,-4781
233.6,8264,55256,3028,-4731
235.6,8721,55606,3075,-4692
237.6,9429,55950,3048,-4709
239.6,9666,55838,2907,-4851
241.6,9533,55586,2796,-4993
243.6,9392,55629,2894,-4926
245.6,9182,55769,3065,-4744
247.6,8832,55662,3061,-4703
249.6,8599,55493,2950,-4783
251.6,8621,55556,2940,-4801
253.6,8702,55626,2982,-4790
255.6,8743,55415,2934,-4868
257.6,8884,55190,2871,-4942
259.6,9084,55273,2919,-4883
261.6,9117,55488,3006,-4770
263.6,9070,55644,3058,-4697
265.6,9205,55841,3144,-4604
267.6,9331,55964,3259,-4492
269.6,9038,55743,3254,-4499
