t,lead_I,lead_II,v3,v4
0.4,-14552,26716,-52669,-47212
2.4,-14325,26492,-52422,-47070
4.4,-13881,26409,-52666,-47298
6.4,-13560,26362,-52972,-47522
8.4,-13662,26197,-52792,-47312
10.4,-13816,26091,-52516,-47047
12.4,-13738,26286,-52589,-47113
14.4,-13697,26639,-52797,-47300
16.4,-13956,26746,-52847,-47343
18.4,-14376,26500,-52710,-47224
20.4,-14601,26244,-52458,-47009
22.4,-14435,26261,-52325,-46890
24.4,-14100,26376,-52534,-47056
26.4,-13912,26369,-52874,-47330
28.4,-13810,26431,-52967,-47391
30.4,-13675,26713,-52848,-47283
32.4,-13729,26882,-52801,-47250
34.4,-14041,26708,-52833,-47267
36.4,-14295,26520,-52734,-47148
38.4,-14398,26584,-52517,-46965
40.4,-14509,26748,-52450,-46986
42.4,-14480,26896,-52617,-47222
44.4,-14112,27003,-52760,-47362
46.4,-13668,26936,-52694,-47257
48.4,-13462,26799,-52555,-47100
50.4,-13455,26923,-52483,-47045
52.4,-13566,27234,-52436,-47019
54.4,-13777,27367,-52386,-46972
56.4,-13957,27348,-52329,-46912
58.4,-14036,27401,-52187,-46795
60.4,-14128,27471,-52004,-46652
62.4,-14233,27520,-51975,-46636
64.4,-14152,27731,-52140,-46769
66.4,-13799,28060,-52303,-46877
68.4,-13371,28158,-52294,-46818
70.4,-13183,27941,-52133,-46631
72.4,-13360,27739,-52017,-46492
74.4,-13639,27788,-52092,-46521
76.4,-13672,27916,-52216,-46610
78.4,-13536,27840,-52190,-46607
80.4,-13573,27622,-52140,-46604
82.4,-13732,27571,-52286,-46752
84.4,-13663,27701,-52529,-46958
86.4,-13459,27664,-52643,-47034
88.4,-13536,27403,-52613,-46976
90.4,-13767,27306,-52570,-46912
92.4,-13675,27471,-52602,-46930
94.4,-13473,27426,-52687,-47007
96.4,-13790,26890,-52705,-47045
98.4,-14414,26260,-52622,-47028
100.4,-14541,26073,-52569,-47048
102.4,-14144,26292,-52630,-47136
104.4,-13867,26385,-52763,-47245
106.4,-13828,26094,-52949,-47383
108.4,-13760,25793,-53179,-47573
110.4,-13878,25825,-53405,-47800
112.4,-14431,25935,-53616,-48032
114.4,-14918,25819,-53746,-48168
116.4,-14765,25698,-53663,-48103
118.4,-14237,25839,-53471,-47965
120.4,-13965,26045,-53437,-47969
122.4,-14138,26009,-53539,-48071
124.4,-14480,25806,-53595,-48129
126.4,-14564,25761,-53668,-48193
128.4,-14198,25910,-53802,-48276
130.4,-13799,25801,-53787,-48214
132.4,-13927,25180,-53591,-48017
134.4,-14412,24576,-53487,-47917
136.4,-14678,24583,-53576,-48002
138.4,-14684,24953,-53705,-48174
140.4,-14717,25181,-53797,-48336
142.4,-14686,25338,-53836,-48397
144.4,-14391,25640,-53798,-48330
146.4,-14023,25913,-53778,-48265
148.4,-13851,25979,-53844,-48272
150.4,-13858,25877,-53869,-48249
152.4,-13919,25613,-53798,-48180
154.4,-14023,25277,-53776,-48186
156.4,-14234,25181,-53833,-48256
158.4,-14512,25417,-53818,-48253
160.4,-14645,25656,-53692,-48158
162.4,-14538,25643,-53613,-48109
164.4,-14431,25472,-53735,-48247
166.4,-14475,25259,-53981,-48506
168.4,-14430,24948,-54060,-48588
170.4,-14199,24578,-53858,-48384
172.4,-14115,24424,-53686,-48240
174.4,-14313,24658,-53763,-48376
176.4,-14504,25063,-53776,-48432
178.4,-14533,25310,-53418,-48033
180.4,-14437,25372,-52871,-47325
182.4,-14086,25462,-52292,-46515
184.4,-13449,25730,-51412,-45482
186.4,-12821,26230,-50123,-44144
188.4,-12292,26957,-48899,-42700
190.4,-11659,27743,-48234,-41393
192.4,-11054,28385,-48151,-40406
194.4,-10849,28959,-48591,-39959
196.4,-11029,29659,-49776,-40223
198.4,-11411,30313,-51803,-41204
200.4,-11973,30553,-54299,-42774
202.4,-12533,30492,-56837,-44727
204.4,-13017,30535,-59311,-46893
206.4,-14088,30502,-61657,-49283
208.4,-16189,29814,-63660,-51942
210.4,-18318,28582,-65229,-54625
212.4,-19198,27545,-66437,-56818
214.4,-19068,26862,-67244,-58175
216.4,-18985,25983,-67536,-58761
218.4,-19172,24767,-67299,-58788
220.4,-19150,23863,-66553,-58338
222.4,-18749,23783,-65377,-57508
224.4,-18151,24195,-64009,-56501
226.4,-17465,24466,-62597,-55394
228.4,-16775,24606,-61149,-54180
230.4,-16262,25129,-59865,-53086
232.4,-15967,25972,-58925,-52323
234.4,-15705,26359,-58035,-51626
236.4,-15430,26027,-56904,-50725
238.4,-15301,25642,-55859,-49918
240.4,-15257,25602,-55250,-49513
242.4,-15063,25524,-54857,-49277
244.4,-14839,25225,-54441,-48968
246.4,-14834,25075,-54172,-48752
248.4,-14838,25191,-54112,-48713
250.4,-14581,25273,-54008,-48616
252.4,-14344,25278,-53782,-48373
254.4,-14441,25420,-53634,-48214
256.4,-14660,25624,-53629,-48251
258.4,-14746,25629,-53585,-48277
260.4,-14802,25461,-53426,-48155
262.4,-14858,25351,-53308,-48053
264.4,-14722,25314,-53304,-48093
266.4,-14396,25235,-53279,-48116
268.4,-14116,25201,-53204,-48039
270.4,-13983,25291,-53205,-48008
272.4,-13967,25294,-53235,-48040
274.4,-14065,25133,-53145,-47990
276.4,-14197,25118,-53015,-47894
278.4,-14254,25321,-52978,-47872
280.4,-14342,25383,-52963,-47885
282.4,-14567,25268,-52931,-47894
284.4,-14667,25390,-52970,-47941
286.4,-14381,25778,-53040,-47965
288.4,-13974,25986,-53021,-47891
290.4,-13861,25821,-52939,-47802
292.4,-14024,25537,-52881,-47759
294.4,-14208,25433,-52845,-47723
296.4,-14307,25573,-52798,-47686
298.4,-14291,25774,-52703,-47656
300.4,-14161,25823,-52559,-47592
302.4,-14062,25775,-52447,-47510
304.4,-14120,25766,-52425,-47474
306.4,-14213,25668,-52450,-47484
308.4,-14147,25410,-52472,-47489
310.4,-13960,25313,-52419,-47409
312.4,-13891,25530,-52223,-47204
314.4,-14069,25638,-52013,-47019
316.4,-14278,25454,-51979,-47018
318.4,-14196,25443,-52004,-47075
320.4,-13964,25707,-51878,-47007
322.4,-14023,25742,-51732,-46926
324.4,-14233,25688,-51727,-46944
326.4,-13988,26201,-51682,-46879
328.4,-13411,26846,-51476,-46666
330.4,-13270,26632,-51367,-46580
332.4,-13608,26005,-51480,-46717
334.4,-13743,26088,-51510,-46763
336.4,-13545,26596,-51225,-46515
338.4,-13482,26553,-50842,-46195
340.4,-13695,26047,-50676,-46087
342.4,-13919,25723,-50708,-46147
344.4,-13946,25716,-50690,-46134
346.4,-13737,25913,-50531,-45978
348.4,-13424,26292,-50395,-45846
350.4,-13180,26807,-50375,-45836
352.4,-13010,27310,-50313,-45808
354.4,-13000,27403,-50060,-45609
356.4,-13369,26842,-49726,-45323
358.4,-13822,26330,-49531,-45160
360.4,-13699,26687,-49502,-45167
362.4,-13118,27331,-49464,-45169
364.4,-12810,27309,-49320,-45040
366.4,-12843,27085,-49186,-44886
368.4,-12806,27380,-49158,-44817
370.4,-12783,27636,-49136,-44760
372.4,-12937,27363,-49072,-44698
374.4,-12955,27214,-49091,-44767
376.4,-12742,27442,-49135,-44877
378.4,-12665,27405,-48939,-44724
380.4,-12743,27192,-48588,-44369
382.4,-12672,27538,-48506,-44239
384.4,-12515,28132,-48726,-44393
386.4,-12459,28088,-48821,-44431
388.4,-12375,27616,-48645,-44204
390.4,-12227,27497,-48490,-43995
392.38,-12232,27709,-48532,-43993
394.35,-12395,27823,-48678,-44112
396.33,-12583,27812,-48865,-44266
398.3,-12814,27776,-49051,-44400
400.3,-12938,27766,-49095,-44392
402.3,-12718,27889,-49003,-44255
404.3,-12452,28010,-49034,-44233
406.3,-12507,27931,-49297,-44425
408.3,-12498,27933,-49533,-44576
410.3,-12132,28185,-49547,-44506
412.3,-12002,28175,-49530,-44420
414.3,-12392,27794,-49689,-44519
416.3,-12607,27779,-49899,-44677
418.3,-12401,28196,-50013,-44771
420.3,-12417,28170,-50140,-44907
422.3,-12739,27593,-50339,-45108
424.3,-12785,27289,-50467,-45213
426.3,-12693,27398,-50521,-45226
428.3,-13097,27364,-50701,-45356
430.3,-13744,27228,-51034,-45634
432.3,-13847,27408,-51290,-45854
434.3,-13444,27643,-51334,-45889
436.3,-13214,27389,-51276,-45832
438.3,-13315,26832,-51288,-45842
440.3,-13390,26555,-51428,-45980
442.3,-13384,26617,-51647,-46203
444.3,-13523,26659,-51878,-46440
446.3,-13709,26565,-52075,-46646
448.3,-13676,26481,-52199,-46776
450.3,-13539,26472,-52237,-46810
452.3,-13578,26470,-52247,-46801
454.3,-13706,26385,-52302,-46842
456.3,-13751,26196,-52408,-46965
458.3,-13906,26071,-52514,-47113
460.3,-14268,26272,-52574,-47200
462.3,-14396,26759,-52607,-47233
464.3,-13996,27057,-52654,-47270
466.3,-13518,26806,-52645,-47254
468.3,-13474,26337,-52496,-47088
470.3,-13759,26185,-52371,-46932
472.3,-14069,26200,-52490,-47023
474.3,-14277,25984,-52679,-47205
476.3,-14207,25862,-52614,-47160
478.3,-13882,26217,-52422,-46999
480.3,-13800,26490,-52450,-47048
482.3,-14156,26197,-52626,-47234
484.3,-14356,25920,-52677,-47288
486.3,-14025,26160,-52640,-47240
488.3,-13626,26495,-52668,-47240
490.3,-13567,26558,-52704,-47241
492.3,-13662,26502,-52689,-47199
494.3,-13731,26370,-52682,-47204
496.3,-13823,26188,-52706,-47287
498.3,-13858,26276,-52759,-47388
500.3,-13744,26617,-52841,-47465
502.3,-13653,26621,-52837,-47456
504.3,-13764,26084,-52697,-47352
506.3,-13953,25684,-52644,-47321
508.3,-13950,26036,-52789,-47436
510.3,-13715,26756,-52849,-47462
512.3,-13554,27056,-52663,-47268
514.3,-13727,26937,-52499,-47097
516.3,-14047,26947,-52509,-47107
518.3,-14166,27049,-52493,-47109
520.3,-14122,26823,-52377,-47008
522.3,-14148,26472,-52343,-46984
524.3,-14195,26494,-52409,-47067
526.3,-14080,26733,-52399,-47060
528.3,-13868,26757,-52321,-46967
530.3,-13747,26688,-52360,-47017
532.3,-13750,26891,-52506,-47200
534.3,-13783,27274,-52530,-47233
536.3,-13755,27428,-52361,-47054
538.3,-13686,27225,-52205,-46917
540.3,-13713,26937,-52188,-46925
542.3,-13886,26909,-52145,-46883
544.3,-14044,27231,-51952,-46679
546.3,-14028,27672,-51779,-46487
548.3,-13840,27888,-51813,-46478
550.3,-13543,27793,-51941,-46571
552.3,-13271,27647,-51939,-46576
554.3,-13304,27618,-51866,-46503
556.3,-13704,27581,-51965,-46567
558.3,-14024,27510,-52197,-46776
560.3,-13850,27562,-52269,-46862
562.3,-13438,27669,-52192,-46796
564.3,-13251,27654,-52280,-46851
566.3,-13244,27585,-52490,-47002
568.3,-13199,27486,-52494,-46955
570.3,-13226,27224,-52366,-46803
572.3,-13410,26985,-52431,-46869
574.3,-13549,26999,-52584,-47031
576.3,-13564,27015,-52542,-47002
578.3,-13567,26976,-52440,-46930
580.3,-13570,27250,-52526,-47067
582.3,-13643,27465,-52725,-47314
584.3,-13934,26825,-52903,-47508
586.3,-14250,25884,-53095,-47665
588.3,-14229,25790,-53274,-47786
590.3,-13947,26130,-53345,-47820
592.3,-13759,25855,-53355,-47819
594.3,-13837,25312,-53423,-47895
596.3,-14205,25256,-53543,-48055
598.3,-14657,25359,-53581,-48153
600.3,-14701,25262,-53437,-48046
602.3,-14253,25359,-53229,-47841
604.3,-13939,25659,-53215,-47820
606.3,-14113,25612,-53420,-47996
608.3,-14304,25348,-53577,-48090
610.3,-14144,25507,-53578,-48032
612.3,-13972,25946,-53616,-48052
614.3,-14095,25982,-53777,-48232
616.3,-14251,25594,-53878,-48389
618.3,-14171,25283,-53810,-48413
620.3,-14038,25161,-53704,-48381
622.3,-14105,25144,-53708,-48390
624.3,-14287,25455,-53834,-48481
626.3,-14426,26021,-54005,-48627
628.3,-14565,26098,-54106,-48703
630.3,-14699,25417,-54021,-48578
632.3,-14593,24840,-53761,-48288
634.3,-14153,25054,-53522,-48038
636.3,-13721,25585,-53478,-47998
638.3,-13726,25718,-53570,-48122
640.3,-14194,25407,-53627,-48243
642.3,-14709,24953,-53632,-48302
644.3,-14838,24618,-53671,-48354
646.3,-14636,24559,-53762,-48437
648.3,-14552,24660,-53887,-48547
650.3,-14711,24649,-54049,-48688
652.3,-14711,24530,-54161,-48811
654.3,-14350,24554,-54076,-48798
656.3,-13966,24839,-53780,-48559
658.3,-13831,25255,-53401,-48131
660.3,-13759,25613,-53007,-47562
662.3,-13453,25908,-52392,-46704
664.3,-12898,26290,-51264,-45387
666.3,-12375,26713,-49840,-43869
668.3,-12088,27053,-48809,-42615
670.3,-11784,27589,-48379,-41576
672.3,-11193,28588,-48184,-40491
674.3,-10708,29580,-48383,-39786
676.3,-10822,30023,-49608,-40077
678.3,-11195,30248,-51706,-41145
680.3,-11326,30755,-53998,-42524
682.3,-11575,31247,-56471,-44379
684.3,-12524,31207,-59239,-46779
686.3,-14062,30679,-61667,-49211
688.3,-15855,29920,-63392,-51556
690.3,-17698,28995,-64977,-54180
692.3,-19003,28016,-66592,-56725
694.3,-19200,27108,-67567,-58287
696.3,-18830,26040,-67711,-58796
