t,az
2.70,320
4.68,338
6.65,354
8.63,376
10.60,376
12.60,398
14.58,398
16.55,406
18.53,406
20.50,410
22.50,418
24.48,430
26.45,416
28.43,404
30.40,406
32.40,400
34.38,384
36.35,380
38.33,380
40.30,392
42.30,384
44.28,366
46.25,324
48.23,314
50.20,314
52.20,304
54.18,320
56.15,340
58.13,372
60.10,410
62.00,452
64.00,476
66.00,542
68.00,568
70.00,584
71.90,604
73.88,586
75.85,548
77.83,500
79.80,444
81.80,352
83.78,294
85.75,240
87.73,218
89.70,232
91.70,248
93.68,236
95.65,258
97.63,278
99.60,280
101.60,280
103.58,294
105.55,296
107.53,296
109.50,296
111.50,296
113.48,324
115.45,338
117.43,370
119.40,402
121.40,456
123.38,508
125.35,546
127.33,562
129.30,572
131.30,566
133.28,552
135.25,546
137.23,504
139.20,448
141.10,418
143.08,394
145.05,382
147.03,360
149.00,350
151.00,332
152.98,342
154.95,354
156.93,374
158.90,384
160.90,372
162.88,414
164.85,436
166.83,428
168.80,410
170.80,396
172.78,416
174.75,428
176.73,438
178.70,422
180.70,398
182.68,384
184.65,386
186.63,394
188.60,400
190.60,414
192.58,406
194.55,394
196.53,374
198.50,354
200.40,358
202.40,378
204.40,398
206.40,404
208.40,400
210.30,404
212.28,398
214.25,418
216.23,426
218.20,424
220.20,408
222.18,418
224.15,430
226.13,440
228.10,466
230.10,474
232.08,474
234.05,456
236.03,458
238.00,460
240.00,470
241.98,468
243.95,436
245.93,424
247.90,408
249.90,396
251.88,400
253.85,416
255.83,414
257.80,390
259.80,388
261.78,388
263.75,380
265.73,388
267.70,400
269.60,378
271.60,358
273.60,368
275.60,342
277.60,336
279.50,344
281.48,338
283.45,324
285.43,330
287.40,314
289.40,310
291.38,308
293.35,326
295.33,326
297.30,336
299.30,350
301.28,330
303.25,330
305.23,324
307.20,332
309.20,336
311.18,342
313.15,350
315.13,350
317.10,368
319.10,368
321.08,384
323.05,384
325.03,382
327.00,382
329.00,352
330.98,354
332.95,352
334.93,344
336.90,344
338.80,346
340.80,334
342.80,336
344.80,346
346.80,354
348.70,342
350.68,338
352.65,358
354.63,364
356.60,362
358.60,368
360.58,392
362.55,386
364.53,384
366.50,382
368.50,394
370.48,394
372.45,386
374.43,380
376.40,382
378.40,392
380.38,398
382.35,376
384.33,368
386.30,380
388.30,374
390.28,366
392.25,380
394.23,382
396.20,362
398.20,344
400.18,356
402.15,364
404.13,382
406.10,384
408.00,384
410.00,366
412.00,376
414.00,380
416.00,376
417.90,364
419.88,358
421.85,386
423.83,374
425.80,354
427.80,368
429.78,374
431.75,378
433.73,384
435.70,380
437.70,368
439.68,356
441.65,360
443.63,384
445.60,412
447.60,408
449.58,430
451.55,440
453.53,426
455.50,418
457.50,416
459.48,424
461.45,434
463.43,422
465.40,392
467.40,406
469.38,418
471.35,406
473.33,394
475.30,424
477.20,426
479.20,440
481.20,442
483.20,442
485.20,446
487.10,448
489.08,460
491.05,462
493.03,436
495.00,426
497.00,400
498.98,422
500.95,418
502.93,408
504.90,378
506.90,372
508.88,378
510.85,384
512.83,380
514.80,396
516.80,396
518.78,390
520.75,392
522.73,390
524.70,378
526.70,368
528.68,358
530.65,366
532.63,360
534.60,374
536.60,388
538.58,402
540.55,418
542.53,406
544.50,404
546.40,420
548.40,432
550.40,452
552.40,464
554.40,450
556.30,422
558.28,414
560.25,410
562.23,406
564.20,394
566.20,396
568.18,380
570.15,386
572.13,386
574.10,386
576.10,392
578.08,406
580.05,404
582.03,402
584.00,392
586.00,394
587.98,418
589.95,434
591.93,434
593.90,404
595.90,410
597.88,410
599.85,386
601.83,420
603.80,420
605.80,430
607.78,424
609.75,380
611.73,354
613.70,376
615.60,376
617.60,380
619.60,380
621.60,358
623.60,358
625.50,384
627.48,384
629.45,368
631.43,370
633.40,352
635.40,358
637.38,392
639.35,388
641.33,396
643.30,414
645.30,426
647.28,422
649.25,406
651.23,384
653.20,386
655.20,408
657.18,412
659.15,394
661.13,370
663.10,362
665.10,374
667.08,354
669.05,342
671.03,360
673.00,354
675.00,368
676.98,348
678.95,376
680.93,384
682.90,368
684.80,358
686.80,340
688.80,328
690.80,318
692.80,330
694.70,336
696.68,312
698.65,294
700.63,322
702.60,310
704.60,290
706.58,284
708.55,266
710.53,284
712.50,308
714.50,314
716.48,316
718.45,310
720.43,314
722.40,346
724.40,358
726.38,346
728.35,344
730.33,342
732.30,364
734.30,380
736.28,370
738.25,364
740.23,358
742.20,366
744.20,350
746.18,362
748.15,362
750.13,356
752.10,356
754.00,366
756.00,386
758.00,406
760.00,436
762.00,452
763.90,462
765.88,502
767.85,534
769.83,546
771.80,562
773.80,594
775.78,588
777.75,556
779.73,468
781.70,360
783.70,272
785.68,162
787.65,44
789.63,-36
791.60,-98
793.60,-110
795.58,-118
797.55,-92
799.53,-66
801.50,-46
803.50,-26
805.48,16
807.45,74
809.43,108
811.40,176
813.40,258
815.38,326
817.35,398
819.33,432
821.30,464
823.20,496
825.20,536
827.20,550
829.20,564
831.20,594
833.10,682
835.08,776
837.05,844
839.03,880
841.00,906
843.00,910
844.98,900
846.95,862
848.93,760
850.90,678
852.90,582
854.88,454
856.85,332
858.83,260
860.80,212
862.80,228
864.78,242
866.75,274
868.73,344
870.70,362
872.70,354
874.68,370
876.65,304
878.63,248
880.60,182
882.60,122
884.58,82
886.55,40
888.53,-14
890.50,-28
892.40,-48
894.40,-42
896.40,-24
898.40,30
900.40,92
902.30,176
904.28,176
906.25,214
908.23,268
910.20,332
912.20,402
914.18,534
916.15,534
918.13,626
920.10,626
922.10,668
924.08,668
926.05,708
928.03,708
930.00,750
932.00,756
933.98,748
935.95,726
937.93,710
939.90,688
941.90,670
943.88,648
945.85,640
947.83,626
949.80,608
951.80,584
953.78,578
955.75,562
957.73,562
959.70,544
961.60,550
963.60,544
965.60,534
967.60,512
969.60,498
971.50,484
973.48,462
975.45,440
977.43,386
979.40,362
981.40,334
983.38,318
985.35,284
987.33,252
989.30,224
991.30,220
993.28,214
995.25,206
997.23,200
999.20,206
1001.20,226
1003.18,238
1005.15,246
1007.13,264
1009.10,256
1011.10,278
1013.08,294
1015.05,298
1017.03,320
1019.00,332
1021.00,348
1022.98,358
1024.95,358
1026.93,348
1028.90,316
1030.80,324
1032.80,364
1034.80,374
1036.80,368
1038.80,384
1040.70,408
1042.68,398
1044.65,370
1046.63,364
1048.60,390
1050.60,392
1052.58,386
1054.55,394
1056.53,402
1058.50,396
1060.50,404
1062.48,384
1064.45,380
1066.43,384
1068.40,376
1070.40,374
1072.38,366
1074.35,366
1076.33,396
1078.30,432
1080.30,468
1082.28,514
1084.25,584
1086.23,632
1088.20,670
1090.20,736
1092.18,738
1094.15,704
1096.13,664
1098.10,638
1100.00,576
1102.00,508
1104.00,456
1106.00,392
1108.00,360
1109.90,330
1111.88,296
