t,pcg
0.0,23
1.0,12
2.0,20
3.0,18
4.0,4
5.0,0
6.0,6
7.0,5
8.0,2
9.0,5
10.0,15
11.0,25
12.0,29
13.0,34
14.0,34
15.0,29
16.0,29
17.0,20
18.0,8
19.0,9
20.0,6
21.0,-2
22.0,-3
23.0,-8
24.0,-17
25.0,-15
26.0,-12
27.0,-10
28.0,-1
29.0,-1
30.0,-7
31.0,-5
32.0,-7
33.0,-16
34.0,-18
35.0,-17
36.0,-16
37.0,-10
38.0,-11
39.0,-13
40.0,-5
41.0,4
42.0,17
43.0,24
44.0,19
45.0,15
46.0,11
47.0,0
48.0,-8
49.0,-13
50.0,-21
51.0,-23
52.0,-16
53.0,-15
54.0,-9
55.0,1
56.0,4
57.0,6
58.0,1
59.0,-8
60.0,-9
61.0,-12
62.0,-21
63.0,-20
64.0,-14
65.0,-19
66.0,-22
67.0,-18
68.0,-24
69.0,-23
70.0,-12
71.0,-9
72.0,-9
73.0,-3
74.0,-6
75.0,-7
76.0,-3
77.0,2
78.0,19
79.0,34
80.0,39
81.0,55
82.0,68
83.0,64
84.0,70
85.0,79
86.0,68
87.0,50
88.0,31
89.0,2
90.0,-14
91.0,-8
92.0,-5
93.0,-2
94.0,9
95.0,14
96.0,26
97.0,39
98.0,40
99.0,46
100.0,28
101.01,-114
102.02,-374
103.03,-606
104.04,-679
105.05,-560
106.06,-304
107.07,2
108.08,295
109.09,501
110.1,572
111.1,506
112.1,332
113.1,122
114.1,-93
115.1,-281
116.1,-384
117.1,-397
118.1,-342
119.1,-221
120.1,-68
121.1,62
122.1,160
123.1,240
124.1,283
125.1,284
126.1,273
127.1,262
128.1,242
129.1,222
130.1,208
131.1,199
132.1,176
133.1,116
134.1,18
135.1,-95
136.1,-179
137.1,-256
138.1,-344
139.1,-391
140.1,-348
141.1,-232
142.1,-91
143.1,52
144.1,169
145.1,222
146.1,232
147.1,204
148.1,133
149.1,45
150.1,-28
151.1,-70
152.1,-92
153.1,-115
154.1,-129
155.1,-131
156.1,-137
157.1,-117
158.1,-51
159.1,10
160.1,38
161.1,52
162.1,63
163.1,69
164.1,68
165.1,57
166.1,31
167.1,-1
168.1,-25
169.1,-42
170.1,-75
171.1,-114
172.1,-121
173.1,-104
174.1,-69
175.1,-2
176.1,77
177.1,142
178.1,198
179.1,228
180.1,212
181.1,173
182.1,129
183.1,80
184.1,39
185.1,21
186.1,13
187.1,9
188.1,15
189.1,29
190.1,37
