t,pcg
0.0,500
1.0,500
2.0,467
3.0,452
4.0,358
5.0,105
6.0,3
7.0,47
8.0,47
9.0,33
10.0,29
11.0,39
12.0,19
13.0,-11
14.0,-16
15.0,-32
16.0,-66
17.0,-94
18.0,-108
19.0,-109
20.0,-105
21.0,-84
22.0,-38
23.0,-8
24.0,13
25.0,45
26.0,59
27.0,51
28.0,40
29.0,24
30.0,-3
31.0,-27
32.0,-50
33.0,-78
34.0,-89
35.0,-90
36.0,-86
37.0,-60
38.0,-36
39.0,-17
40.0,19
41.0,45
42.0,63
43.0,80
44.0,90
45.0,99
46.0,105
47.0,96
48.0,80
49.0,69
50.0,56
51.0,25
52.0,-3
53.0,-10
54.0,-23
55.0,-49
56.0,-59
57.0,-63
58.0,-67
59.0,-60
60.0,-53
61.0,-40
62.0,-12
63.0,7
64.0,26
65.0,59
66.0,65
67.0,49
68.0,52
69.0,49
70.0,17
71.0,-9
72.0,-24
73.0,-48
74.0,-67
75.0,-67
76.0,-55
77.0,-42
78.0,-26
79.0,-5
80.0,18
81.0,31
82.0,31
83.0,47
84.0,72
85.0,71
86.0,72
87.0,91
88.0,91
89.0,74
90.0,74
91.0,66
92.0,39
93.0,36
94.0,30
95.0,3
96.0,-2
97.0,-6
98.0,-23
99.0,-24
100.0,-26
101.0,-35
102.0,-34
103.0,-36
104.0,-41
105.0,-37
106.0,-34
107.0,-21
108.0,-7
109.0,-6
110.0,2
111.0,2
112.0,-4
113.0,4
114.0,1
115.0,-5
116.0,3
117.0,3
118.0,-8
119.0,-3
120.0,8
121.0,7
122.0,-3
123.0,-10
124.0,-7
125.0,-25
126.0,-54
127.0,-61
128.0,-70
129.0,-86
130.0,-92
131.0,-93
132.0,-92
133.0,-87
134.0,-79
135.0,-65
136.0,-52
137.0,-41
138.0,-31
139.0,-21
140.0,-19
141.0,-7
142.0,16
143.0,23
144.0,35
145.0,49
146.0,58
147.0,76
148.0,89
149.0,99
150.0,116
151.0,121
152.0,120
153.0,122
154.0,96
155.0,51
156.0,10
157.0,-43
158.0,-101
159.0,-149
160.0,-188
161.0,-179
162.0,-139
163.0,-110
164.0,-73
165.0,-58
166.0,-90
167.0,-82
168.0,28
169.0,168
170.0,283
171.0,359
172.0,325
173.0,135
174.0,-137
175.0,-382
176.0,-505
177.0,-447
178.0,-256
179.0,-6
180.0,266
181.0,543
182.0,796
183.0,970
184.0,1038
185.0,997
186.0,824
187.0,563
188.0,279
189.0,-46
190.0,-398
191.0,-689
192.0,-864
193.0,-939
194.0,-929
195.0,-828
196.0,-637
197.0,-404
198.0,-176
199.0,49
200.0,233
201.0,347
202.0,395
203.0,373
204.0,280
205.0,126
206.0,-70
207.0,-266
208.0,-439
209.0,-570
210.0,-641
211.0,-649
212.0,-592
213.0,-492
214.0,-371
215.0,-235
216.0,-105
217.0,18
218.0,143
219.0,238
220.0,314
221.0,387
222.0,432
223.0,460
224.0,478
225.0,462
226.0,417
227.0,357
228.0,284
229.0,187
230.0,82
231.0,-15
232.0,-105
233.0,-163
234.0,-198
235.0,-218
236.0,-197
237.0,-146
238.0,-82
239.0,-15
240.0,52
241.0,120
242.0,180
243.0,228
244.0,258
245.0,272
246.0,276
247.0,262
248.0,233
249.0,187
250.0,137
251.0,83
252.0,29
253.0,-11
254.0,-52
255.0,-92
256.0,-129
257.0,-155
258.0,-168
259.0,-183
260.0,-192
261.0,-178
262.0,-160
263.0,-159
264.0,-156
265.0,-146
266.0,-147
267.0,-150
268.0,-142
269.0,-134
270.0,-132
271.0,-121
272.0,-104
273.0,-93
274.0,-82
275.0,-71
276.0,-58
277.0,-47
278.0,-36
279.0,-22
280.0,-2
281.0,1
282.0,-5
283.0,4
284.0,5
285.0,-18
286.0,-25
287.0,-9
288.0,-9
289.0,-3
290.0,30
291.0,61
292.0,83
293.0,111
294.0,147
295.0,170
296.0,173
297.0,182
298.0,193
299.0,169
300.0,143
301.0,129
302.0,94
303.0,70
304.0,67
305.0,54
306.0,33
307.0,24
308.0,24
309.0,29
310.0,39
311.0,51
312.0,55
313.0,44
314.0,38
315.0,34
316.0,16
317.0,0
318.0,0
319.0,-11
320.0,-28
321.0,-29
322.0,-22
323.0,-24
324.0,-21
325.0,-9
326.0,-15
327.0,-24
328.0,-26
329.0,-26
330.0,-30
331.0,-50
332.0,-53
333.0,-50
334.0,-74
335.0,-92
336.0,-85
337.0,-78
338.0,-86
339.0,-89
340.0,-84
341.0,-92
342.0,-94
343.0,-79
344.0,-75
345.0,-63
346.0,-39
347.0,-29
348.0,-19
349.0,-7
350.0,-14
351.0,-23
352.0,-14
353.0,-1
354.0,27
355.0,67
356.0,77
357.0,69
358.0,55
359.0,12
360.0,-14
361.0,-4
362.0,-18
363.0,-26
364.0,-5
365.0,0
366.0,4
367.0,23
368.0,38
369.0,47
370.0,55
371.0,55
372.0,48
373.0,39
374.0,26
375.0,10
376.0,-5
377.0,-13
378.0,-30
379.0,-49
380.0,-51
381.0,-54
382.0,-67
383.0,-66
384.0,-63
385.0,-52
386.0,-32
387.0,-39
388.0,-45
389.0,-25
390.0,-12
391.0,-17
392.0,-6
393.0,12
394.0,16
395.0,32
396.0,45
397.0,45
398.0,58
399.0,63
400.0,53
401.0,63
402.0,68
403.0,65
404.0,68
405.0,52
406.0,37
407.0,30
408.0,15
409.0,-11
410.0,-21
411.0,-22
412.0,-33
413.0,-33
414.0,-34
415.0,-36
416.0,-31
417.0,-25
418.0,-25
419.0,-31
420.0,-31
421.0,-42
422.0,-44
423.0,-37
424.0,-48
425.0,-38
426.0,-9
427.0,-7
428.0,-11
429.0,11
430.0,21
431.0,2
432.0,-3
433.0,6
434.0,-17
435.0,-34
436.0,-20
437.0,-27
438.0,-34
439.0,-15
440.0,-7
441.0,-4
442.0,13
443.0,30
444.0,42
445.0,48
446.0,59
447.0,80
448.0,86
449.0,76
450.0,71
451.0,63
452.0,38
453.0,14
454.0,-7
455.0,-23
456.0,-27
457.0,-37
458.0,-36
459.0,-29
460.0,-27
461.0,-9
462.0,8
463.0,9
464.0,22
465.0,47
466.0,57
467.0,51
468.0,54
469.0,52
470.0,30
471.0,20
472.0,12
473.0,-13
474.0,-34
475.0,-33
476.0,-33
477.0,-41
478.0,-30
479.0,1
480.0,3
481.0,0
482.0,32
483.0,34
484.0,7
485.0,18
486.0,29
487.0,5
488.0,-10
489.0,-13
490.0,-34
491.0,-47
492.0,-48
493.0,-63
494.0,-81
495.0,-77
496.0,-62
497.0,-65
498.0,-60
499.0,-40
500.0,-38
501.0,-34
502.0,-20
503.0,-15
504.0,-17
505.0,-2
506.0,24
507.0,18
508.0,18
509.0,42
510.0,40
511.0,38
512.0,57
513.0,58
514.0,61
515.0,63
516.0,50
517.0,49
518.0,51
519.0,48
520.0,36
521.0,28
522.0,21
523.0,4
524.0,-12
525.0,-21
526.0,-25
527.0,-34
528.0,-50
529.0,-42
530.0,-35
531.0,-47
532.0,-31
533.0,-11
534.0,-18
535.0,-21
536.0,-12
537.0,-6
538.0,-7
539.0,7
540.0,27
541.0,20
542.0,7
543.0,18
544.0,20
545.0,6
546.0,4
547.0,4
548.0,3
549.0,0
550.0,-9
551.0,-6
552.0,-9
553.0,-15
554.0,-10
555.0,-10
556.0,-18
557.0,-19
558.0,-16
559.0,-15
560.0,-24
561.0,-21
562.0,-10
563.0,-9
564.0,-10
565.0,-9
566.0,-1
567.0,-9
568.0,-15
569.0,-2
570.0,-6
571.0,-15
572.0,-1
573.0,2
574.0,-9
575.0,1
576.0,7
577.0,-2
578.0,2
579.0,8
580.0,4
581.0,3
582.0,-6
583.0,-12
584.0,-9
585.0,-10
586.0,-9
587.0,-10
588.0,-17
589.0,-8
590.0,0
591.0,2
592.0,20
593.0,43
594.0,56
595.0,69
596.0,82
597.0,87
598.0,88
599.0,85
600.0,78
601.0,75
602.0,70
603.0,52
604.0,34
605.0,23
606.0,4
607.0,-20
608.0,-41
609.0,-63
610.0,-76
611.0,-86
612.0,-87
613.0,-79
614.0,-79
615.0,-67
616.0,-47
617.0,-42
618.0,-36
619.0,-29
620.0,-22
621.0,-16
622.0,-18
623.0,-13
624.0,4
625.0,7
626.0,1
627.0,12
628.0,22
629.0,18
630.0,27
631.0,45
632.0,42
633.0,37
634.0,47
635.0,49
636.0,31
637.0,16
638.0,15
639.0,-1
640.0,-27
641.0,-34
642.0,-43
643.0,-67
644.0,-80
645.0,-82
646.0,-95
647.0,-95
648.0,-86
649.0,-86
650.0,-71
651.0,-53
652.0,-54
653.0,-50
654.0,-34
655.0,-26
656.0,-22
657.0,-12
658.0,-3
659.0,4
660.0,13
661.0,22
662.0,36
663.0,47
664.0,52
665.0,54
666.0,58
667.0,64
668.0,61
669.0,56
670.0,65
671.0,74
672.0,72
673.0,81
674.0,106
675.0,127
676.0,141
677.0,149
678.0,144
679.0,136
680.0,118
681.0,64
682.0,-6
683.0,-78
684.0,-160
685.0,-231
686.0,-262
687.0,-248
688.0,-213
689.0,-184
690.0,-177
691.0,-219
692.0,-246
693.0,-165
694.0,-17
695.0,148
696.0,305
697.0,377
698.0,306
699.0,115
700.0,-122
701.0,-324
702.0,-426
703.0,-399
704.0,-259
705.0,-39
706.0,232
707.0,524
708.0,795
709.0,964
710.0,992
711.01,895
712.02,706
713.03,473
714.04,224
715.05,-53
716.06,-326
717.07,-542
718.08,-684
719.09,-724
720.1,-668
721.1,-570
722.1,-451
723.1,-313
724.1,-179
725.1,-73
726.1,3
727.1,65
728.1,76
729.1,27
730.1,-48
731.1,-154
732.1,-278
733.1,-390
734.1,-480
735.1,-541
736.1,-571
737.1,-551
738.1,-497
739.1,-423
740.1,-299
741.1,-148
742.1,3
743.1,162
744.1,329
745.1,482
746.1,604
747.1,699
748.1,756
749.1,752
750.1,711
751.1,648
752.1,554
753.1,434
754.1,298
755.1,161
756.1,29
757.1,-101
758.1,-208
759.1,-273
760.1,-299
761.1,-297
762.1,-259
763.1,-196
764.1,-118
765.1,-27
766.1,58
767.1,127
768.1,183
769.1,218
770.1,237
771.1,234
772.1,206
773.1,170
774.1,125
775.1,67
776.1,7
777.1,-46
778.1,-101
779.1,-154
780.1,-184
781.1,-198
782.1,-214
783.1,-217
784.1,-206
785.1,-193
786.1,-183
787.1,-172
788.1,-156
789.1,-146
790.1,-146
791.1,-147
792.1,-139
793.1,-131
794.1,-134
795.1,-126
796.1,-106
797.1,-103
798.1,-102
799.1,-84
800.1,-66
801.1,-59
802.1,-46
803.1,-18
804.1,18
805.1,44
806.1,74
807.1,112
808.1,129
809.1,142
810.1,155
811.1,144
812.1,128
813.1,117
814.1,103
815.1,86
816.1,89
817.1,113
818.1,112
819.1,102
820.1,115
821.1,102
822.1,67
823.1,56
824.1,42
825.1,20
826.1,12
827.1,3
828.1,-4
829.1,3
830.1,11
831.1,6
832.1,1
833.1,7
834.1,7
835.1,4
836.1,9
837.1,17
838.1,21
839.1,20
840.1,4
841.1,-9
842.1,-8
843.1,-19
844.1,-42
845.1,-52
846.1,-57
847.1,-77
848.1,-89
849.1,-82
850.1,-80
851.1,-86
852.1,-68
853.1,-35
854.1,-27
855.1,-23
856.1,1
857.1,16
858.1,17
859.1,22
860.1,22
861.1,14
862.1,6
863.1,-1
864.1,-18
865.1,-40
866.1,-55
867.1,-67
868.1,-70
869.1,-71
870.1,-68
871.1,-50
872.1,-27
873.1,8
874.1,57
875.1,103
876.1,123
877.1,118
878.1,93
879.1,57
880.1,29
881.1,10
882.1,-11
883.1,-32
884.1,-53
885.1,-71
886.1,-79
887.1,-74
888.1,-54
889.1,-24
890.1,1
891.1,18
892.1,42
893.1,52
894.1,39
895.1,35
896.1,28
897.1,-3
898.1,-21
899.1,-30
900.1,-52
901.1,-65
902.1,-59
903.1,-55
904.1,-53
905.1,-46
906.1,-34
907.1,-23
908.1,-18
909.1,-10
910.1,0
911.1,0
912.1,4
913.1,5
914.1,4
915.1,13
916.1,13
917.1,8
918.1,14
919.1,21
920.1,31
921.1,45
922.1,56
923.1,68
924.1,79
925.1,81
926.1,76
927.1,76
928.1,82
929.1,84
930.1,75
931.1,63
932.1,54
933.1,39
934.1,18
935.1,3
936.1,-9
937.1,-31
938.1,-48
939.1,-54
940.1,-59
941.1,-61
942.1,-53
943.1,-39
944.1,-30
945.1,-21
946.1,-4
947.1,13
948.1,24
949.1,33
950.1,41
951.1,42
952.1,36
953.1,37
954.1,35
955.1,27
956.1,24
957.1,16
958.1,-2
959.1,-15
960.1,-27
961.1,-40
962.1,-50
963.1,-57
964.1,-61
965.1,-57
966.1,-52
967.1,-46
968.1,-35
969.1,-20
970.1,-2
971.1,16
972.1,27
973.1,35
974.1,41
975.1,41
976.1,44
977.1,46
978.1,50
979.1,57
980.1,53
981.1,45
982.1,47
983.1,45
984.1,39
985.1,38
986.1,34
987.1,21
988.1,12
989.1,6
990.1,-7
991.1,-30
992.1,-54
993.1,-74
994.1,-92
995.1,-105
996.1,-111
997.1,-114
998.1,-111
999.1,-96
1000.1,-82
1001.1,-75
1002.1,-59
1003.1,-42
1004.1,-31
1005.1,-16
1006.1,-3
1007.1,3
1008.1,5
1009.1,3
1010.1,-4
1011.1,-10
1012.1,-20
1013.1,-33
1014.1,-41
1015.1,-51
1016.1,-69
1017.1,-83
1018.1,-89
