t,lead_I,lead_II,v3,v4
0.4,-14708,-11066,64697,56992
2.4,-14108,-10773,64580,56878
4.4,-13795,-10390,64688,56984
6.4,-13816,-10249,64883,57174
8.4,-14219,-10432,65036,57334
10.4,-14755,-10493,65095,57438
12.43,-14699,-10266,64972,57387
14.45,-13870,-10183,64715,57182
16.48,-13308,-10582,64527,57007
18.5,-13848,-11300,64425,56898
20.5,-14800,-11982,64252,56725
22.5,-15160,-12377,64077,56568
24.5,-15063,-12412,64089,56616
26.5,-15001,-12245,64190,56764
28.5,-14949,-12151,64185,56794
30.5,-14935,-12230,64142,56746
32.5,-15096,-12307,64173,56746
34.5,-15079,-12256,64190,56736
36.5,-14660,-12219,64131,56651
38.5,-14383,-12367,64040,56502
40.5,-14610,-12679,63861,56249
42.5,-14976,-13094,63572,55939
44.5,-15239,-13547,63405,55818
46.5,-15441,-13834,63483,55924
48.5,-15387,-13854,63504,55907
50.5,-15044,-13858,63248,55621
52.5,-14834,-13999,62967,55374
54.5,-14917,-14009,62916,55353
56.5,-15156,-13767,63010,55408
58.5,-15625,-13617,63114,55460
60.5,-16095,-13719,63167,55503
62.5,-15884,-13798,63051,55382
64.5,-15126,-13818,62832,55141
66.5,-14746,-14011,62806,55106
68.5,-14815,-14136,62975,55283
70.5,-14693,-13777,63015,55338
72.5,-14572,-13297,62911,55274
74.5,-14963,-13330,62965,55366
76.5,-15386,-13649,63214,55580
78.5,-15213,-13662,63401,55693
80.5,-14765,-13437,63387,55662
82.5,-14526,-13260,63264,55539
84.5,-14549,-13083,63206,55376
86.5,-14998,-13102,63252,55239
88.5,-15846,-13702,63258,55103
90.5,-16241,-14393,63245,54992
92.5,-15630,-14284,63499,55147
94.5,-14882,-13690,63961,55591
96.5,-14935,-13585,64128,55932
98.5,-15298,-13757,63911,56037
100.5,-15165,-13404,63749,56230
102.5,-14840,-12853,63736,56601
104.5,-14755,-12647,63646,57034
106.5,-14414,-12054,63685,57819
108.5,-13497,-10497,64197,59219
110.5,-12655,-8988,64917,60727
112.5,-12264,-8435,65355,61691
114.5,-11911,-8222,65485,62224
116.5,-11605,-7786,65485,62727
118.5,-11896,-7701,65264,63056
120.5,-12619,-8301,64673,62857
122.5,-13057,-9031,63821,62210
124.5,-13159,-9722,62873,61251
126.5,-13356,-10968,61706,59582
128.5,-13709,-12890,60074,56847
130.5,-14172,-14732,58153,53691
132.5,-14934,-15885,56618,51359
134.5,-15880,-16497,56003,50405
136.5,-16442,-16861,56236,50421
138.5,-16405,-16832,56919,50871
140.5,-16218,-16243,57779,51529
142.5,-16282,-15505,58676,52242
144.5,-16389,-15145,59504,52853
146.5,-16139,-14977,60277,53404
148.5,-15654,-14537,61059,54017
150.5,-15417,-14061,61738,54589
152.53,-15469,-14006,62141,54905
154.55,-15369,-14090,62357,55007
156.58,-14981,-13898,62573,55092
158.6,-14534,-13667,62740,55174
160.6,-14080,-13592,62782,55210
162.6,-13745,-13451,62827,55277
164.6,-13954,-13349,62870,55307
166.6,-14660,-13520,62734,55141
168.6,-15278,-13728,62559,54982
170.6,-15726,-13987,62642,55121
172.6,-16138,-14587,62868,55364
174.6,-15959,-14803,63010,55479
176.6,-15079,-13852,63173,55646
178.6,-14690,-12954,63319,55833
180.6,-15238,-13524,63125,55630
182.6,-15479,-14466,62744,55171
184.6,-14963,-14269,62711,55075
186.6,-14784,-13716,62982,55355
188.6,-15176,-13878,63102,55533
190.6,-15314,-14152,63093,55567
192.6,-15293,-14006,63213,55677
194.6,-15492,-13857,63352,55767
196.6,-15281,-13720,63369,55754
198.6,-14584,-13472,63396,55785
200.6,-14528,-13619,63464,55842
202.6,-15215,-14130,63451,55762
204.6,-15591,-14271,63404,55633
206.6,-15606,-14183,63463,55650
208.6,-15726,-14366,63636,55830
210.6,-15509,-14210,63840,56066
212.6,-14927,-13350,63916,56195
214.6,-14918,-12837,63773,56091
216.6,-15302,-13143,63639,55937
218.6,-14921,-13285,63790,56023
220.6,-14094,-12971,64043,56240
222.6,-14013,-13032,64089,56307
224.6,-14386,-13441,64077,56353
226.6,-14304,-13428,64264,56608
228.6,-14171,-13152,64478,56851
230.6,-14574,-13134,64510,56828
232.6,-14803,-13025,64540,56765
234.6,-14246,-12564,64714,56891
236.6,-13760,-12419,64827,56987
238.6,-14178,-12887,64750,56891
240.6,-14815,-13252,64687,56826
242.6,-14765,-13140,64784,56936
244.6,-14440,-13066,64913,57050
246.6,-14496,-13211,64994,57103
248.6,-14451,-13010,65154,57269
250.6,-13797,-12287,65461,57597
252.6,-13261,-11768,65795,57924
254.6,-13555,-12043,66035,58136
256.6,-14028,-12673,66157,58201
258.6,-13818,-12785,66164,58113
260.6,-13255,-12258,66154,58019
262.6,-13154,-11776,66311,58152
264.6,-13596,-11773,66623,58471
266.6,-13994,-11880,66842,58706
268.6,-13827,-11604,66913,58830
270.6,-13192,-11062,67053,59041
272.6,-12744,-10749,67286,59302
274.6,-12800,-10772,67404,59427
276.6,-12828,-10731,67439,59510
278.6,-12469,-10441,67631,59755
280.6,-12219,-10257,67929,60030
282.6,-12331,-10361,68064,60086
284.6,-12269,-10397,68039,60016
286.6,-11956,-10227,68065,60050
288.6,-11950,-10132,68169,60153
290.6,-12089,-9999,68237,60193
292.63,-11866,-9580,68254,60224
294.65,-11778,-9401,68232,60282
296.68,-12288,-9884,68092,60190
298.7,-12634,-10267,67843,59895
300.7,-12487,-9985,67691,59702
302.7,-12715,-9772,67781,59850
304.7,-13200,-9987,67978,60115
306.7,-12848,-9919,68003,60125
308.7,-12223,-9681,67687,59800
310.7,-12759,-10267,67118,59330
312.7,-13817,-11384,66601,58916
314.7,-13912,-11798,66365,58645
316.7,-13470,-11515,66294,58476
318.7,-13545,-11389,66176,58356
320.7,-13809,-11469,66051,58306
322.7,-13732,-11354,66004,58317
324.7,-13645,-11116,65926,58289
326.7,-13796,-11052,65764,58181
328.7,-14071,-11364,65599,58006
330.7,-14508,-12062,65353,57693
332.7,-14956,-12702,64965,57283
334.7,-15054,-12807,64715,57077
336.7,-14919,-12545,64768,57169
338.7,-14848,-12320,64805,57223
340.7,-14657,-12174,64612,57039
342.7,-14286,-12120,64434,56853
344.7,-14224,-12274,64387,56810
346.7,-14542,-12424,64232,56708
348.7,-14568,-12306,63941,56471
350.7,-14074,-12137,63821,56351
352.7,-13753,-12244,63941,56463
354.7,-14094,-12580,63986,56538
356.7,-14690,-12899,63805,56370
358.7,-14941,-12959,63687,56206
360.7,-14809,-12634,63839,56321
362.7,-14660,-12234,63981,56500
364.7,-14736,-12274,63824,56414
366.7,-14985,-12760,63558,56182
368.7,-15246,-13314,63407,56033
370.7,-15426,-13790,63233,55879
372.7,-15456,-14014,63011,55697
374.7,-15256,-13599,63025,55712
376.7,-14894,-12789,63251,55897
378.7,-14693,-12481,63314,55956
380.7,-14896,-12807,63222,55902
382.7,-15339,-13034,63293,55943
384.7,-15685,-13055,63406,55936
386.7,-15794,-13370,63202,55677
388.7,-15664,-13771,62858,55424
390.7,-15302,-13713,62835,55496
392.7,-14900,-13433,63064,55707
394.7,-14749,-13323,63132,55741
396.7,-14877,-13199,63040,55702
398.7,-15076,-13049,63062,55792
400.7,-15207,-13215,63125,55844
402.7,-15240,-13550,62987,55656
404.7,-15211,-13628,62787,55432
406.7,-15152,-13447,62816,55461
408.7,-14851,-13026,63007,55687
410.7,-14100,-12290,63151,55891
412.7,-13407,-11768,63232,55966
414.7,-13583,-12100,63221,55839
416.7,-14461,-12925,63006,55522
418.7,-15149,-13515,62751,55276
420.7,-15435,-13806,62757,55336
422.7,-15662,-13863,62925,55558
424.7,-15701,-13592,62909,55641
426.7,-15452,-13402,62727,55551
428.7,-15483,-13704,62677,55476
430.8,-15919,-13937,62776,55488
432.8,-15975,-13555,62808,55503
434.8,-15602,-13108,62823,55567
436.8,-15748,-13143,63084,55853
438.8,-16292,-13248,63478,56223
440.8,-16041,-13045,63527,56200
442.8,-15091,-12788,63155,55732
444.8,-14664,-12624,62899,55447
446.8,-14796,-12459,63063,55698
448.8,-14697,-12422,63284,56021
450.8,-14509,-12527,63249,56003
452.8,-14586,-12450,63176,55894
454.8,-14561,-12222,63246,55940
456.8,-14489,-12274,63282,55969
458.8,-14923,-12519,63241,55932
460.8,-15412,-12427,63292,55995
462.8,-15089,-12021,63374,56088
464.8,-14382,-11701,63354,56068
466.8,-14217,-11488,63384,56083
468.8,-14599,-11430,63501,56178
470.8,-15226,-11910,63410,56118
472.8,-15982,-12633,63165,55980
474.8,-16313,-12613,63236,56108
476.8,-15766,-11838,63569,56380
478.8,-14996,-11330,63641,56408
480.8,-14840,-11392,63485,56330
482.8,-15099,-11514,63542,56465
484.8,-15189,-11580,63693,56614
486.8,-15017,-11629,63577,56520
488.8,-14685,-11367,63413,56426
490.8,-14303,-10915,63530,56546
492.8,-14215,-10786,63720,56701
494.8,-14608,-10950,63716,56753
496.8,-15049,-11201,63588,56711
498.8,-15024,-11683,63388,56485
500.8,-14665,-12165,63148,56173
