t,carotid_880nm,carotid_660nm,brachial_880nm,brachial_660nm
3.1,-399.48,-60.283,-106.09,9.1416
13.0,-405.48,-64.283,-106.09,9.1416
22.8,-412.48,-68.283,-107.09,9.1416
32.7,-421.48,-71.283,-108.09,9.1416
42.6,-430.48,-76.283,-109.09,10.142
52.5,-439.48,-78.283,-110.09,10.142
62.4,-444.48,-82.283,-112.09,10.142
72.3,-450.48,-83.283,-111.09,11.142
82.2,-452.48,-84.283,-112.09,11.142
92.0,-450.48,-83.283,-116.09,12.142
101.9,-447.48,-83.283,-119.09,14.142
111.8,-444.48,-82.283,-116.09,16.142
121.7,-439.48,-83.283,-115.09,15.142
131.6,-432.48,-80.283,-111.09,15.142
141.5,-425.48,-78.283,-111.09,14.142
151.4,-421.48,-77.283,-107.09,13.142
161.2,-416.48,-76.283,-105.09,12.142
171.1,-411.48,-75.283,-103.09,13.142
181.0,-404.48,-73.283,-100.09,12.142
190.9,-401.48,-73.283,-98.087,11.142
200.8,-397.48,-70.283,-96.087,10.142
210.7,-395.48,-70.283,-95.087,9.1416
220.5,-393.48,-71.283,-95.087,8.1416
230.4,-394.48,-73.283,-94.087,8.1416
240.3,-397.48,-72.283,-93.087,7.1416
250.2,-401.48,-76.283,-91.087,7.1416
260.1,-406.48,-78.283,-94.087,7.1416
270.0,-412.48,-80.283,-93.087,7.1416
279.9,-416.48,-82.283,-95.087,6.1416
289.7,-421.48,-83.283,-95.087,8.1416
299.6,-425.48,-86.283,-97.087,6.1416
309.5,-430.48,-87.283,-98.087,7.1416
319.4,-435.48,-90.283,-97.087,7.1416
329.3,-442.48,-92.283,-100.09,7.1416
339.2,-447.48,-95.283,-100.09,6.1416
349.1,-456.48,-99.283,-101.09,7.1416
358.9,-465.48,-102.28,-103.09,8.1416
368.8,-472.48,-105.28,-104.09,8.1416
378.7,-482.48,-110.28,-105.09,7.1416
388.6,-491.48,-113.28,-106.09,9.1416
398.5,-498.48,-117.28,-107.09,8.1416
408.4,-507.48,-120.28,-107.09,10.142
418.3,-515.48,-124.28,-106.09,8.1416
428.1,-522.48,-127.28,-107.09,10.142
438.0,-528.48,-128.28,-106.09,9.1416
447.9,-528.48,-128.28,-111.09,10.142
457.8,-525.48,-127.28,-110.09,13.142
467.7,-522.48,-127.28,-113.09,14.142
477.6,-516.48,-124.28,-114.09,13.142
487.5,-506.48,-120.28,-112.09,14.142
497.3,-499.48,-117.28,-110.09,14.142
