t,lead_I,lead_II,v3,v4
1.7,19065,148607,-114094,-74849
3.7,18683,148072,-114125,-75006
5.7,18608,147923,-114204,-75173
7.7,18583,147872,-114255,-75276
9.7,18335,147712,-114325,-75409
11.7,18129,147640,-114548,-75736
13.7,18297,147900,-114721,-76016
15.7,18480,148238,-114602,-75972
17.7,18244,148316,-114257,-75669
19.7,18003,148393,-113814,-75267
21.7,18231,148696,-113434,-74995
23.7,18434,148767,-113337,-75127
25.7,18080,148311,-113422,-75473
27.7,17601,147758,-113413,-75607
29.7,17505,147488,-113442,-75668
31.7,17538,147487,-113692,-75977
33.7,17430,147742,-113877,-76294
35.7,17410,148189,-113771,-76330
37.7,17589,148576,-113550,-76210
39.7,17709,148726,-113284,-75958
41.7,17655,148589,-112935,-75521
43.7,17555,148236,-112738,-75240
45.7,17451,147958,-112832,-75387
47.7,17314,147913,-113000,-75712
49.7,17245,147864,-113124,-75977
51.7,17310,147691,-113264,-76212
53.7,17374,147659,-113346,-76379
55.7,17334,147910,-113319,-76426
57.7,17313,148249,-113222,-76380
59.7,17403,148469,-112936,-76126
61.7,17453,148483,-112478,-75682
63.7,17304,148286,-112268,-75477
65.7,17069,147968,-112464,-75691
67.7,16986,147686,-112682,-75906
69.7,17091,147619,-112724,-75902
71.7,17190,147820,-112820,-75989
73.7,17174,148099,-113003,-76271
75.7,17188,148321,-113036,-76413
77.7,17320,148603,-112886,-76249
79.7,17399,148861,-112722,-76000
81.7,17361,148752,-112619,-75853
83.7,17371,148384,-112547,-75752
85.7,17369,148249,-112518,-75666
87.7,17148,148341,-112597,-75762
89.7,16964,148316,-112797,-76126
91.7,17180,148283,-112989,-76493
93.7,17487,148516,-113033,-76563
95.7,17446,148851,-112950,-76367
97.7,17297,149013,-112812,-76100
99.7,17357,149054,-112650,-75887
101.7,17428,149106,-112545,-75829
103.7,17389,149138,-112556,-75936
105.7,17431,149053,-112631,-76074
107.7,17518,148857,-112798,-76239
109.7,17506,148711,-113133,-76549
111.7,17522,148758,-113427,-76810
113.7,17597,148919,-113388,-76709
115.7,17548,149061,-113174,-76420
117.7,17473,149161,-113142,-76337
119.7,17598,149196,-113251,-76403
121.7,17740,149168,-113241,-76364
123.7,17656,149129,-113114,-76312
125.7,17501,148955,-113058,-76456
127.7,17454,148519,-113173,-76747
129.7,17430,148142,-113421,-77044
131.7,17368,148177,-113667,-77304
133.7,17335,148352,-113795,-77485
135.7,17360,148281,-113842,-77497
137.7,17454,148152,-113863,-77331
139.7,17582,148213,-113834,-77156
141.7,17578,148236,-113818,-77192
143.7,17384,147985,-113912,-77403
145.7,17214,147604,-114032,-77526
147.7,17179,147299,-114109,-77532
149.7,17090,147115,-114278,-77631
151.7,16933,147072,-114510,-77763
153.7,17049,147213,-114541,-77693
155.7,17484,147495,-114399,-77568
157.7,17742,147732,-114367,-77650
159.7,17556,147755,-114401,-77722
161.7,17310,147629,-114292,-77523
163.7,17341,147545,-114194,-77323
165.7,17398,147507,-114300,-77396
167.7,17186,147384,-114432,-77543
169.7,16953,147228,-114464,-77612
171.7,17069,147170,-114568,-77745
173.7,17372,147192,-114728,-77860
175.7,17429,147300,-114687,-77687
177.7,17258,147543,-114458,-77344
179.7,17215,147677,-114302,-77219
181.6,17327,147418,-114312,-77402
183.6,17381,147053,-114413,-77714
185.6,17452,146997,-114520,-77998
187.6,17630,147020,-114544,-78160
189.6,17635,146786,-114501,-78227
191.6,17372,146604,-114533,-78322
193.6,17258,146765,-114563,-78343
195.6,17459,146958,-114297,-77980
197.6,17593,147058,-113715,-77249
199.6,17521,147463,-113134,-76519
201.6,17551,148200,-112679,-75900
203.6,17785,148792,-112186,-75165
205.6,18028,149151,-111662,-74365
207.6,18187,149543,-111386,-73922
209.6,18218,149905,-111488,-73978
211.6,18014,150106,-111767,-74198
213.6,17612,150342,-112030,-74440
215.6,17151,150560,-112359,-75093
217.6,16644,150261,-112933,-76450
219.6,16116,149385,-113732,-78154
221.6,15726,148505,-114520,-79603
223.6,15512,147875,-115047,-80561
225.6,15333,147206,-115201,-81066
227.6,15157,146482,-115031,-81105
229.6,15106,146136,-114657,-80713
231.6,15180,146343,-114208,-80172
233.6,15271,146784,-113798,-79796
235.6,15384,147142,-113472,-79623
237.6,15593,147380,-113158,-79469
239.6,15783,147523,-112811,-79237
241.6,15705,147497,-112600,-79038
243.6,15356,147278,-112781,-79058
245.6,15033,146991,-113348,-79363
247.6,14925,146710,-114008,-79796
249.6,14894,146373,-114540,-80100
251.6,14817,146057,-114977,-80189
253.6,14833,145996,-115378,-80230
255.6,14992,146142,-115652,-80345
257.6,15068,146153,-115737,-80401
259.6,15013,145949,-115725,-80245
261.6,15109,145772,-115697,-79954
263.6,15405,145708,-115599,-79664
265.6,15670,145709,-115408,-79370
267.6,15980,145862,-115258,-79100
269.6,16510,146173,-115274,-79020
271.6,16920,146442,-115352,-79108
273.6,16882,146628,-115281,-79020
275.6,16804,146904,-115062,-78607
277.6,17154,147309,-114880,-78206
279.6,17655,147742,-114758,-78092
281.6,17856,148118,-114565,-78081
283.6,17833,148296,-114331,-77949
285.6,17850,148203,-114201,-77779
287.6,17939,148053,-114167,-77680
289.6,18018,148062,-114137,-77600
291.6,18080,148105,-114119,-77516
293.6,18175,148028,-114115,-77455
295.6,18315,148030,-114105,-77422
297.6,18392,148354,-114161,-77465
299.6,18325,148812,-114271,-77574
301.6,18276,149026,-114221,-77538
303.6,18429,148967,-114001,-77286
305.6,18623,148874,-113938,-77134
307.6,18602,148818,-114126,-77271
309.6,18467,148750,-114233,-77399
311.6,18433,148742,-114123,-77311
313.6,18408,148802,-114087,-77299
315.6,18320,148818,-114245,-77546
317.6,18411,148897,-114319,-77684
319.6,18738,149210,-114147,-77360
321.6,18953,149517,-113914,-76805
323.6,18923,149502,-113808,-76511
325.6,18864,149333,-113855,-76672
327.6,18827,149289,-114017,-77073
329.6,18786,149303,-114155,-77303
331.6,18888,149273,-114119,-77142
333.6,19041,149271,-114015,-76840
335.6,18967,149355,-114040,-76776
337.6,18909,149582,-114091,-76877
339.6,19246,149938,-113965,-76836
341.6,19586,150080,-113767,-76706
343.6,19418,149768,-113696,-76733
345.6,19110,149434,-113702,-76821
347.6,19165,149544,-113662,-76712
349.6,19338,149824,-113615,-76476
351.6,19304,149863,-113616,-76392
353.6,19269,149836,-113635,-76494
355.6,19411,149997,-113629,-76523
357.6,19589,150131,-113574,-76308
359.6,19740,150056,-113504,-76020
361.6,19927,150036,-113508,-75943
363.6,20073,150232,-113590,-76074
365.6,20061,150291,-113655,-76183
367.6,19952,150018,-113727,-76198
369.6,19950,149926,-113913,-76201
371.6,20185,150430,-114099,-76135
373.6,20520,151031,-114087,-75930
375.6,20699,151115,-113992,-75804
377.6,20698,150890,-114049,-75919
379.6,20678,150797,-114157,-75985
381.6,20697,150829,-114139,-75749
383.6,20757,150915,-114142,-75495
385.6,20907,151090,-114262,-75483
387.6,21034,151180,-114284,-75515
389.6,20949,151104,-114212,-75518
391.6,20795,151169,-114319,-75721
393.6,20892,151492,-114489,-75995
395.6,21155,151743,-114363,-75957
397.6,21201,151734,-114096,-75751
399.6,20967,151620,-114070,-75780
401.6,20744,151533,-114166,-75909
403.6,20661,151520,-114091,-75778
405.6,20589,151618,-113931,-75497
407.6,20484,151727,-113847,-75416
409.6,20396,151690,-113790,-75617
