t,pcg
0.0,22
1.0,23
2.0,13
3.0,28
4.0,17
5.0,-44
6.0,-66
7.0,-48
8.0,-46
9.0,-41
10.0,-32
11.0,-37
12.0,-43
13.0,-42
14.0,-41
15.0,-37
16.0,-37
17.0,-37
18.0,-27
19.0,-16
20.0,-14
21.0,-12
22.0,-3
23.0,2
24.0,11
25.0,20
26.0,23
27.0,26
28.0,36
29.0,44
30.0,40
31.0,39
32.0,38
33.0,29
34.0,24
35.0,19
36.0,7
37.0,-2
38.0,-9
39.0,-19
40.0,-31
41.0,-38
42.0,-39
43.0,-40
44.0,-38
45.0,-28
46.0,-15
47.0,-9
48.0,0
49.0,13
50.0,26
51.0,44
52.0,65
53.0,80
54.0,89
55.0,100
56.0,103
57.0,99
58.0,92
59.0,84
60.0,69
61.0,48
62.0,41
63.0,37
64.0,24
65.0,15
66.0,6
67.0,-3
68.0,-15
69.0,-29
70.0,-35
71.0,-39
72.0,-45
73.0,-68
74.0,-117
75.0,-165
76.0,-200
77.0,-204
78.0,-157
79.0,-92
80.0,12
81.0,120
82.0,155
83.0,189
84.0,240
85.0,276
86.0,304
87.0,305
88.0,275
89.0,239
90.0,206
91.0,168
92.0,108
93.0,18
94.0,-97
95.0,-213
96.0,-317
97.0,-397
98.0,-438
99.0,-441
100.0,-415
101.0,-362
102.0,-287
103.0,-208
104.0,-130
105.0,-59
106.0,-9
107.0,26
108.0,53
109.0,65
110.0,68
111.01,65
112.02,63
113.03,58
114.04,48
115.05,40
116.06,29
117.07,20
118.08,21
119.09,23
120.1,30
121.1,40
122.1,50
123.1,58
124.1,61
125.1,66
126.1,71
127.1,77
128.1,75
129.1,59
130.1,49
131.1,48
132.1,38
133.1,30
134.1,31
135.1,32
136.1,34
137.1,42
138.1,54
139.1,59
140.1,68
141.1,78
142.1,73
143.1,68
144.1,64
145.1,51
146.1,37
147.1,33
148.1,-3
149.1,0
150.1,120
151.1,-35
152.1,-261
153.1,-20
154.1,86
155.1,-144
156.1,-134
157.1,29
158.1,-2
159.1,-109
160.1,-63
161.1,13
162.1,-32
163.1,-74
164.1,-33
165.1,-4
166.1,-36
167.1,-48
168.1,-19
169.1,-11
170.1,-25
171.1,-29
172.1,-21
173.1,-22
174.1,-34
175.1,-37
176.1,-35
177.1,-33
178.1,-28
179.1,-22
180.1,-15
181.1,-6
182.1,-15
183.1,-27
184.1,8
185.1,26
186.1,-12
187.1,-23
188.1,5
189.1,8
190.1,-16
191.1,-24
192.1,-18
193.1,-24
194.1,-29
195.1,-19
196.1,-6
197.1,-1
198.1,6
199.1,22
200.1,36
201.1,44
202.1,53
203.1,68
204.1,79
205.1,83
206.1,88
207.1,87
208.1,80
209.1,68
210.1,59
211.1,52
212.1,40
213.1,29
214.1,20
215.1,15
216.1,7
217.1,-4
218.1,-11
219.1,-9
220.1,-14
221.1,-21
222.1,-27
223.1,-34
224.1,-37
225.1,-41
226.1,-45
227.1,-47
228.1,-51
229.1,-52
230.1,-48
231.1,-44
232.1,-38
233.1,-29
234.1,-18
235.1,-15
236.1,-12
237.1,4
238.1,16
239.1,20
240.1,35
241.1,48
242.1,56
243.1,71
244.1,70
245.1,62
246.1,57
247.1,45
248.1,19
249.1,-3
250.1,-14
251.1,-30
252.1,-54
253.1,-69
254.1,-79
255.1,-86
256.1,-88
257.1,-89
258.1,-86
259.1,-87
260.1,-89
261.1,-74
262.1,-55
263.1,-54
264.1,-42
265.1,-18
266.1,-7
267.1,9
268.1,22
269.1,20
270.1,21
271.1,26
272.1,21
273.1,15
274.1,17
275.1,17
276.1,23
277.1,34
278.1,33
279.1,35
280.1,49
281.1,52
282.1,51
283.1,56
284.1,49
285.1,40
286.1,34
287.1,24
288.1,11
289.1,0
290.1,-9
291.1,-20
292.1,-26
293.1,-32
294.1,-37
295.1,-38
296.1,-39
297.1,-35
298.1,-23
299.1,-14
300.1,-4
301.1,16
302.1,36
303.1,45
304.1,53
305.1,61
306.1,66
307.1,75
308.1,81
309.1,75
310.1,72
311.1,68
312.1,57
313.1,45
314.1,39
315.1,31
316.1,20
317.1,12
318.1,2
319.1,-14
320.1,-21
321.1,-21
322.1,-31
323.1,-34
324.1,-32
325.1,-32
326.1,-24
327.1,-17
328.1,-8
329.1,11
330.1,18
331.1,18
332.1,28
333.1,30
334.1,28
335.1,29
336.1,17
337.1,10
338.1,9
339.1,1
340.1,-13
341.1,-28
342.1,-40
343.1,-49
344.1,-61
345.1,-72
346.1,-84
347.1,-92
348.1,-99
349.1,-103
350.1,-102
351.1,-101
352.1,-93
353.1,-75
354.1,-63
355.1,-53
356.1,-32
357.1,-14
358.1,-4
359.1,5
360.1,2
361.1,2
362.1,8
363.1,-2
364.1,-12
365.1,-15
366.1,-20
367.1,-22
368.1,-26
369.1,-21
370.1,-11
371.1,-13
372.1,-3
373.1,11
374.1,19
375.1,30
376.1,40
377.1,47
378.1,55
379.1,61
380.1,64
381.1,62
382.1,51
383.1,42
384.1,32
385.1,23
386.1,27
387.1,34
388.1,43
389.1,54
390.1,59
