t,carotid_880nm,carotid_660nm,brachial_880nm,brachial_660nm
3.1,212.09,88.783,146.61,124.12
13.0,214.09,86.783,146.61,123.12
22.8,213.09,82.783,149.61,123.12
32.7,209.09,77.783,152.61,123.12
42.6,210.09,76.783,157.61,124.12
52.5,207.09,73.783,160.61,125.12
62.4,200.09,69.783,166.61,126.12
72.3,194.09,64.783,166.61,126.12
82.2,184.09,60.783,171.61,128.12
92.0,176.09,55.783,171.61,128.12
101.9,169.09,51.783,177.61,130.12
111.8,161.09,50.783,177.61,130.12
121.7,161.09,50.783,177.61,130.12
131.6,160.09,52.783,177.61,130.12
141.5,160.09,52.783,177.61,130.12
151.4,164.09,55.783,177.61,130.12
161.2,164.09,55.783,176.61,131.12
171.1,166.09,58.783,176.61,131.12
181.0,166.09,58.783,173.61,130.12
190.9,165.09,57.783,173.61,130.12
200.8,165.09,57.783,170.61,129.12
210.7,159.09,54.783,170.61,129.12
220.6,159.09,54.783,166.61,128.12
230.4,152.09,51.783,166.61,128.12
240.3,152.09,51.783,162.61,129.12
250.2,148.09,47.783,162.61,129.12
260.1,141.09,43.783,161.61,127.12
270.0,135.09,39.783,161.61,127.12
279.9,126.09,34.783,163.61,128.12
289.8,118.09,29.783,161.61,127.12
299.6,110.09,26.783,164.61,127.12
309.5,103.09,21.783,160.61,125.12
319.4,97.089,17.783,160.61,127.12
329.3,91.089,15.783,162.61,126.12
339.2,85.089,13.783,159.61,126.12
349.1,78.089,10.783,160.61,126.12
359.0,74.089,8.7833,159.61,124.12
368.8,68.089,5.7833,158.61,124.12
378.7,62.089,4.7833,158.61,124.12
388.6,57.089,2.7833,158.61,124.12
398.5,54.089,1.7833,160.61,126.12
408.4,50.089,0.78328,159.61,125.12
418.3,47.089,0.78328,157.61,125.12
428.2,44.089,1.7833,159.61,125.12
438.0,45.089,4.7833,157.61,123.12
447.9,48.089,6.7833,158.61,123.12
457.8,51.089,11.783,157.61,122.12
467.7,81.089,30.783,154.61,123.12
477.6,119.09,53.783,153.61,122.12
487.5,137.09,65.783,148.61,122.12
497.4,158.09,74.783,147.61,119.12
507.2,186.09,86.783,144.61,120.12
