t,pcg
0.0,37
1.0,22
2.0,30
3.0,39
4.0,32
5.0,21
6.0,13
7.0,5
8.0,-1
9.0,0
10.0,-3
11.0,-8
12.0,-15
13.0,-27
14.0,-33
15.0,-33
16.0,-27
17.0,-17
18.0,-17
19.0,-25
20.0,-21
21.0,-10
22.0,-4
23.0,2
24.0,5
25.0,1
26.0,0
27.0,6
28.0,13
29.0,11
30.0,9
31.0,8
32.0,-1
33.0,-7
34.0,-7
35.0,-12
36.0,-16
37.0,-15
38.0,-20
39.0,-31
40.0,-31
41.0,-31
42.0,-38
43.0,-35
44.0,-27
45.0,-24
46.0,-21
47.0,-12
48.0,2
49.0,6
50.0,0
51.0,0
52.0,4
53.0,0
54.0,-6
55.0,-4
56.0,-2
57.0,-7
58.0,-8
59.0,-8
60.0,-17
61.0,-21
62.0,-18
63.0,-25
64.0,-35
65.0,-38
66.0,-37
67.0,-27
68.0,-15
69.0,-16
70.0,-24
71.0,-30
72.0,-27
73.0,-13
74.0,-5
75.0,1
76.0,12
77.0,16
78.0,11
79.0,12
80.0,21
81.0,20
82.0,18
83.0,30
84.0,26
85.0,10
86.0,18
87.0,31
88.0,24
89.0,18
90.0,21
91.0,20
92.0,15
93.0,14
94.0,9
95.0,2
96.0,5
97.0,12
98.0,16
99.0,18
100.0,19
101.0,19
102.0,14
103.0,7
104.0,-4
105.0,-14
106.0,-8
107.0,1
108.0,-7
109.0,-13
110.0,-11
111.0,-21
112.0,-34
113.0,-33
114.0,-23
115.0,-19
116.0,-20
117.0,-12
118.0,1
119.0,4
120.0,5
121.0,13
122.0,14
123.0,9
124.0,8
125.0,5
126.0,1
127.0,-4
128.0,-8
129.0,-6
130.0,-2
131.0,-7
132.0,-16
133.0,-13
134.0,0
135.0,6
136.0,6
137.0,11
138.0,23
139.0,31
140.0,22
141.0,11
142.0,13
143.0,8
144.0,-12
145.0,-19
146.0,-17
147.0,-31
148.0,-44
149.0,-38
150.0,-28
151.0,-26
152.0,-24
153.0,-18
154.0,-15
155.0,-16
156.0,-10
157.0,1
158.0,10
159.0,20
160.0,23
161.0,18
162.0,13
163.0,9
164.0,10
165.0,15
166.0,9
167.0,6
168.0,17
169.0,20
170.0,22
171.0,35
172.0,30
173.0,17
174.0,20
175.0,21
176.0,19
177.0,24
178.0,24
179.0,17
180.0,14
181.0,7
182.0,2
183.0,7
184.0,6
185.0,-3
186.0,-5
187.0,-5
188.0,-12
189.0,-21
190.0,-23
191.0,-19
192.0,-14
193.0,-14
194.0,-12
195.0,1
196.0,11
197.0,7
198.0,7
199.0,17
200.0,18
201.0,6
202.0,8
203.0,16
204.0,10
205.0,5
206.0,7
207.0,11
208.0,12
209.0,9
210.0,11
211.0,11
212.0,13
213.0,14
214.0,13
215.0,14
216.0,16
217.0,12
218.0,-2
219.0,-10
220.0,-6
221.0,-4
222.0,-6
223.0,-16
224.0,-25
225.0,-28
226.0,-29
227.0,-26
228.0,-27
229.0,-30
230.0,-25
231.0,-14
232.0,-12
233.0,-22
234.0,-23
235.0,-12
236.0,-2
237.0,4
238.0,7
239.0,4
240.0,-1
241.0,2
242.0,6
243.0,5
244.0,-1
245.0,-3
246.0,3
247.0,7
248.0,4
249.0,4
250.0,6
251.0,2
252.0,-5
253.0,-6
254.0,-2
255.0,-3
256.0,-6
257.0,-9
258.0,-10
259.0,-15
260.0,-26
261.0,-23
262.0,-12
263.0,-10
264.0,-16
265.0,-15
266.0,-14
267.0,-26
268.0,-40
269.0,-47
270.0,-48
271.0,-38
272.0,-25
273.0,-18
274.0,-19
275.0,-16
276.0,-11
277.0,-10
278.0,-14
279.0,-22
280.0,-32
281.0,-21
282.0,0
283.0,0
284.0,-6
285.0,0
286.0,2
287.0,0
288.0,4
289.0,9
290.0,6
291.0,0
292.0,6
293.0,16
294.0,13
295.0,13
296.0,18
297.0,18
298.0,15
299.0,24
300.0,35
301.0,32
302.0,22
303.0,16
304.0,22
305.0,32
306.0,33
307.0,34
308.0,37
309.0,27
310.0,16
311.01,21
312.02,30
313.03,29
314.04,26
315.05,33
316.06,28
317.07,20
318.08,26
319.09,28
320.1,21
321.1,14
322.1,11
323.1,10
324.1,10
325.1,12
326.1,19
327.1,16
328.1,-1
329.1,-8
330.1,-8
331.1,-14
332.1,-15
333.1,-14
334.1,-18
335.1,-16
336.1,-13
337.1,-18
338.1,-13
339.1,-3
340.1,-7
341.1,-10
342.1,-10
343.1,-15
344.1,-10
345.1,-2
346.1,-6
347.1,-8
348.1,-6
349.1,-9
350.1,-14
351.1,-14
352.1,-16
353.1,-26
354.1,-35
355.1,-36
356.1,-32
357.1,-34
358.1,-43
359.1,-43
360.1,-35
361.1,-31
362.1,-29
363.1,-23
364.1,-18
365.1,-20
366.1,-21
367.1,-19
368.1,-20
369.1,-24
370.1,-22
371.1,-17
372.1,-17
373.1,-20
374.1,-20
375.1,-18
376.1,-15
377.1,-15
378.1,-17
379.1,-17
380.1,-13
381.1,-10
382.1,-1
383.1,17
384.1,30
385.1,28
386.1,22
387.1,22
388.1,29
389.1,36
390.1,42
391.1,47
392.1,50
393.1,48
394.1,47
395.1,47
396.1,43
397.1,38
398.1,34
399.1,24
400.1,18
401.1,16
402.1,15
403.1,18
404.1,13
405.1,3
406.1,-6
407.1,-10
408.1,-15
409.1,-30
410.1,-48
411.1,-67
412.1,-82
413.1,-107
414.1,-161
415.1,-217
416.1,-221
417.1,-175
418.1,-124
419.1,-72
420.1,-15
421.1,23
422.1,42
423.1,73
424.1,129
425.1,174
426.1,199
427.1,218
428.1,220
429.1,201
430.1,179
431.1,153
432.1,116
433.1,84
434.1,66
435.1,50
436.1,25
437.1,9
438.1,7
439.1,8
440.1,12
441.1,15
442.1,1
443.1,-27
444.1,-50
445.1,-78
446.1,-112
447.1,-125
448.1,-124
449.1,-134
450.1,-139
451.1,-125
452.1,-98
453.1,-62
454.1,-18
455.1,28
456.1,67
457.1,101
458.1,139
459.1,176
460.1,200
461.1,210
462.1,213
463.1,208
464.1,198
465.1,187
466.1,167
467.1,132
468.1,84
469.1,40
470.1,7
471.1,-28
472.1,-69
473.1,-110
474.1,-154
475.1,-188
476.1,-197
477.1,-200
478.1,-206
479.1,-201
480.1,-186
481.1,-174
482.1,-161
483.1,-143
484.1,-125
485.1,-111
486.1,-105
487.1,-103
488.1,-90
489.1,-85
490.1,-93
491.1,-95
492.1,-95
493.1,-98
494.1,-99
495.1,-103
496.1,-105
497.1,-101
498.1,-94
499.1,-89
500.1,-77
501.1,-53
502.1,-39
503.1,-26
504.1,3
505.1,32
506.1,56
507.1,75
508.1,90
509.1,98
510.1,116
511.1,143
512.1,153
513.1,147
514.1,151
515.1,162
516.1,168
517.1,173
518.1,171
519.1,160
520.1,152
521.1,144
522.1,135
523.1,123
524.1,107
525.1,92
526.1,85
527.1,80
528.1,74
529.1,63
530.1,46
531.1,36
532.1,33
533.1,27
534.1,15
535.1,10
536.1,7
537.1,-2
538.1,-7
539.1,-18
540.1,-33
541.1,-37
542.1,-33
543.1,-32
544.1,-39
545.1,-45
546.1,-45
547.1,-44
548.1,-45
549.1,-49
550.1,-50
551.1,-45
552.1,-41
553.1,-40
554.1,-35
555.1,-38
556.1,-51
557.1,-58
558.1,-64
559.1,-73
560.1,-74
561.1,-77
562.1,-92
563.1,-99
564.1,-99
565.1,-108
566.1,-113
567.1,-111
568.1,-108
569.1,-105
570.1,-106
571.1,-104
572.1,-91
573.1,-75
574.1,-67
575.1,-60
576.1,-51
577.1,-39
578.1,-22
579.1,-9
580.1,-8
581.1,-3
582.1,15
583.1,29
584.1,34
585.1,42
586.1,50
587.1,50
588.1,50
589.1,54
590.1,54
591.1,50
592.1,52
593.1,50
594.1,46
595.1,45
596.1,47
597.1,46
598.1,44
599.1,47
600.1,49
601.1,46
602.1,49
603.1,57
604.1,58
605.1,58
606.1,60
607.1,58
608.1,56
609.1,54
610.1,51
611.1,50
612.1,43
613.1,33
614.1,30
615.1,28
616.1,24
617.1,24
618.1,21
619.1,13
620.1,7
621.1,5
622.1,5
623.1,5
624.1,11
625.1,16
626.1,16
627.1,19
628.1,23
629.1,19
630.1,7
631.1,-2
632.1,-11
633.1,-20
634.1,-22
635.1,-25
636.1,-35
637.1,-44
638.1,-41
639.1,-38
640.1,-39
641.1,-31
642.1,-22
643.1,-19
644.1,-15
645.1,-8
646.1,-6
647.1,-9
648.1,-8
649.1,-8
650.1,-14
651.1,-18
652.1,-20
653.1,-27
654.1,-34
655.1,-36
656.1,-38
657.1,-43
658.1,-41
659.1,-32
660.1,-28
661.1,-31
662.1,-29
663.1,-26
664.1,-28
665.1,-25
666.1,-16
667.1,-14
668.1,-13
669.1,-3
670.1,3
671.1,-1
672.1,-7
673.1,-5
674.1,-2
675.1,-6
676.1,-8
677.1,-11
678.1,-22
679.1,-21
680.1,-12
681.1,-18
682.1,-23
683.1,-35
684.1,-90
685.1,-120
686.1,-61
687.1,21
688.1,74
689.1,118
690.1,158
691.1,152
692.1,104
693.1,65
694.1,56
695.1,52
696.1,33
697.1,7
698.1,-7
699.1,-18
700.1,-38
701.1,-54
702.1,-45
703.1,-23
704.1,-5
705.1,13
706.1,29
707.1,25
708.1,10
709.1,-12
710.1,-41
711.1,-62
712.1,-66
713.1,-63
714.1,-44
715.1,-9
716.1,24
717.1,44
718.1,53
719.1,52
720.1,37
721.1,22
722.1,17
723.1,10
724.1,-1
725.1,2
726.1,16
727.1,19
728.1,17
729.1,25
730.1,30
731.1,28
732.1,30
733.1,33
734.1,30
735.1,26
736.1,26
737.1,24
738.1,20
739.1,16
740.1,12
741.1,7
742.1,-2
743.1,-7
744.1,-9
745.1,-13
746.1,-12
747.1,-6
748.1,-5
749.1,-8
750.1,-6
751.1,-5
752.1,-8
753.1,-12
754.1,-15
755.1,-18
756.1,-26
757.1,-32
758.1,-32
759.1,-41
760.1,-53
761.1,-50
762.1,-46
763.1,-54
764.1,-54
765.1,-44
766.1,-40
767.1,-40
768.1,-34
769.1,-27
770.1,-26
771.1,-20
772.1,-9
773.1,-8
774.1,-12
775.1,-9
776.1,-7
777.1,-8
778.1,-5
779.1,-1
780.1,-4
781.1,-5
782.1,2
783.1,8
784.1,9
785.1,11
786.1,16
787.1,19
788.1,19
789.1,21
790.1,23
791.1,21
792.1,20
793.1,20
794.1,17
795.1,13
796.1,10
797.1,14
798.1,17
799.1,12
800.1,8
801.1,12
802.1,14
803.1,16
804.1,21
805.1,21
806.1,21
807.1,22
808.1,19
809.1,14
810.1,16
811.1,14
812.1,7
813.1,6
814.1,4
815.1,-6
816.1,-11
817.1,-9
818.1,-9
819.1,-8
820.1,-2
821.1,0
822.1,4
823.1,13
824.1,19
825.1,22
826.1,24
827.1,22
828.1,23
829.1,23
830.1,16
831.1,11
832.1,8
833.1,1
834.1,-2
835.1,-1
836.1,-7
837.1,-7
838.1,3
839.1,1
840.1,-4
841.1,2
842.1,6
843.1,3
844.1,4
845.1,8
846.1,11
847.1,11
848.1,11
849.1,16
850.1,13
851.1,2
852.1,-1
853.1,4
854.1,4
855.1,5
856.1,3
857.1,-2
858.1,-6
859.1,-9
860.1,-11
861.1,-14
862.1,-17
863.1,-20
864.1,-24
865.1,-33
866.1,-42
867.1,-45
868.1,-44
869.1,-45
870.1,-40
871.1,-31
872.1,-27
873.1,-23
874.1,-13
875.1,-9
876.1,-11
877.1,-8
878.1,-2
879.1,-1
880.1,-2
881.1,0
882.1,1
883.1,0
884.1,2
885.1,5
886.1,8
887.1,10
888.1,12
889.1,11
890.1,9
891.1,8
892.1,8
893.1,3
894.1,-6
895.1,-7
896.1,-7
897.1,-17
898.1,-22
899.1,-22
900.1,-23
901.1,-21
902.1,-18
903.1,-18
904.1,-13
905.1,-3
906.1,2
907.1,3
908.1,6
909.1,11
910.1,13
911.1,15
912.1,20
913.1,22
914.1,17
915.1,14
916.1,14
917.1,13
918.1,13
919.1,16
920.1,13
921.1,3
922.1,-3
923.1,-4
924.1,-7
925.1,-10
926.1,-9
927.1,-6
928.1,-9
929.1,-11
930.1,-6
931.1,-5
932.1,-9
933.1,-5
934.1,-1
935.1,-6
936.1,-3
937.1,3
938.1,0
939.1,0
940.1,5
941.1,8
942.1,10
943.1,8
944.1,6
945.1,8
946.1,6
947.1,2
948.1,2
949.1,-3
950.1,-7
951.1,-4
952.1,-2
953.1,-2
954.1,-2
955.1,1
956.1,3
957.1,2
958.1,7
959.1,10
960.1,9
961.1,13
962.1,18
963.1,12
964.1,6
965.1,9
966.1,7
967.1,1
968.1,0
969.1,4
970.1,5
971.1,9
972.1,13
973.1,13
974.1,10
975.1,11
976.1,15
977.1,13
978.1,9
979.1,7
980.1,1
981.1,-5
982.1,-6
983.1,-9
984.1,-11
985.1,-7
986.1,-6
987.1,-16
988.1,-20
989.1,-17
990.1,-21
991.1,-25
992.1,-24
993.1,-20
994.1,-13
995.1,-7
996.1,0
997.1,3
998.1,0
999.1,2
1000.1,9
1001.1,11
1002.1,10
1003.1,9
1004.1,4
1005.1,-1
1006.1,-5
1007.1,-11
1008.1,-12
1009.1,-11
1010.1,-12
1011.1,-9
1012.1,-6
1013.1,0
1014.1,7
1015.1,10
1016.1,15
1017.1,25
1018.1,26
1019.1,16
1020.1,13
1021.1,12
1022.1,6
1023.1,1
1024.1,-1
1025.1,-2
1026.1,-2
1027.1,-4
1028.1,-2
1029.1,-1
1030.1,0
1031.1,8
1032.1,12
1033.1,10
1034.1,13
1035.1,13
1036.1,5
1037.1,0
1038.1,-4
1039.1,-13
1040.1,-17
1041.1,-13
1042.1,-15
1043.1,-17
1044.1,-20
1045.1,-25
1046.1,-22
1047.1,-21
1048.1,-24
1049.1,-19
1050.1,-13
1051.1,-14
1052.1,-11
1053.1,-6
1054.1,-11
1055.1,-13
1056.1,-8
1057.1,-5
1058.1,-6
1059.1,-8
1060.1,-10
1061.1,-7
1062.1,-5
1063.1,-5
1064.1,0
1065.1,3
1066.1,2
1067.1,3
1068.1,8
1069.1,7
1070.1,6
1071.1,6
1072.1,5
1073.1,8
1074.1,7
1075.1,2
1076.1,-1
1077.1,-7
1078.1,-11
1079.1,-11
1080.1,-15
1081.1,-21
1082.1,-25
1083.1,-22
1084.1,-18
1085.1,-17
1086.1,-13
1087.1,-12
1088.1,-10
1089.1,-10
1090.1,-11
1091.1,-11
1092.1,-12
1093.1,-5
1094.1,6
1095.1,15
1096.1,17
1097.1,22
1098.1,31
1099.1,35
1100.1,38
1101.1,37
1102.1,28
1103.1,22
1104.1,19
1105.1,10
1106.1,-1
1107.1,-4
1108.1,-6
1109.1,-11
1110.1,-11
1111.1,-6
1112.1,-1
1113.1,6
1114.1,16
1115.1,24
1116.1,28
1117.1,29
1118.1,32
1119.1,31
1120.1,25
1121.1,23
1122.1,22
1123.1,19
1124.1,10
1125.1,1
1126.1,-3
1127.1,-7
1128.1,-11
1129.1,-12
1130.1,-9
1131.1,-9
1132.1,-12
1133.1,-10
1134.1,-6
1135.1,-6
1136.1,-6
1137.1,1
1138.1,2
1139.1,3
1140.1,7
1141.1,8
1142.1,5
1143.1,4
1144.1,1
1145.1,-5
1146.1,-8
1147.1,-7
1148.1,-11
1149.1,-13
1150.1,-10
1151.1,-9
1152.1,-11
1153.1,-8
1154.1,0
1155.1,7
1156.1,10
1157.1,11
1158.1,12
1159.1,12
1160.1,7
1161.1,0
1162.1,-2
1163.1,-8
1164.1,-8
1165.1,-6
1166.1,-16
1167.1,-18
1168.1,-11
1169.1,-9
1170.1,-5
1171.1,2
1172.1,4
1173.1,5
1174.1,7
1175.1,6
1176.1,4
1177.1,-1
1178.1,-1
1179.1,4
1180.1,4
1181.1,-2
1182.1,-2
1183.1,1
1184.1,-5
1185.1,-14
1186.1,-17
1187.1,-24
1188.1,-32
1189.1,-34
1190.1,-38
1191.1,-46
1192.1,-50
1193.1,-49
1194.1,-49
1195.1,-48
1196.1,-40
1197.1,-34
1198.1,-36
1199.1,-30
1200.1,-17
1201.1,-14
1202.1,-17
1203.1,-11
1204.1,-2
1205.1,4
1206.1,9
1207.1,17
1208.1,23
1209.1,25
1210.1,32
1211.1,39
1212.1,38
1213.1,42
1214.1,48
1215.1,48
1216.1,47
1217.1,50
1218.1,52
1219.1,45
1220.1,43
1221.1,50
1222.1,52
1223.1,42
1224.1,33
1225.1,32
1226.1,25
1227.1,13
1228.1,6
1229.1,0
1230.1,-11
1231.1,-14
1232.1,-12
1233.1,-21
1234.1,-26
1235.1,-26
1236.1,-44
1237.1,-67
1238.1,-78
1239.1,-100
1240.1,-142
1241.1,-192
1242.1,-224
1243.1,-215
1244.1,-177
1245.1,-124
1246.1,-57
1247.1,-5
1248.1,25
1249.1,63
1250.1,106
1251.1,138
1252.1,171
1253.1,200
1254.1,207
1255.1,203
1256.1,195
1257.1,169
1258.1,131
1259.1,99
1260.1,65
1261.1,38
1262.1,28
1263.1,29
1264.1,39
1265.1,49
1266.1,53
1267.1,56
1268.1,45
1269.1,13
1270.1,-21
1271.1,-56
1272.1,-109
1273.1,-159
1274.1,-192
1275.1,-218
1276.1,-235
1277.1,-230
1278.1,-208
1279.1,-176
1280.1,-122
1281.1,-48
1282.1,24
1283.1,83
1284.1,137
1285.1,179
1286.1,203
1287.1,211
1288.1,208
1289.1,190
1290.1,156
1291.1,119
1292.1,85
1293.1,45
1294.1,8
1295.1,-17
1296.1,-43
1297.1,-65
1298.1,-69
1299.1,-71
1300.1,-72
1301.1,-64
1302.1,-54
1303.1,-45
1304.1,-37
1305.1,-30
1306.1,-24
1307.1,-19
1308.1,-18
1309.1,-19
1310.1,-23
1311.1,-33
1312.1,-46
1313.1,-58
1314.1,-76
1315.1,-99
1316.1,-115
1317.1,-129
1318.1,-145
1319.1,-158
1320.1,-165
1321.1,-165
1322.1,-160
1323.1,-147
1324.1,-129
1325.1,-112
1326.1,-90
1327.1,-61
1328.1,-31
1329.1,-8
1330.1,10
1331.1,33
1332.1,56
1333.1,69
1334.1,80
1335.1,92
1336.1,99
1337.1,111
1338.1,124
1339.1,130
1340.1,136
1341.1,146
1342.1,150
1343.1,152
1344.1,159
1345.1,165
1346.1,167
1347.1,164
1348.1,157
1349.1,150
1350.1,139
1351.1,125
1352.1,113
1353.1,99
1354.1,79
1355.1,62
1356.1,50
1357.1,34
1358.1,17
1359.1,9
1360.1,0
1361.11,-9
1362.12,-15
1363.13,-23
1364.14,-34
1365.15,-37
1366.16,-37
1367.17,-42
1368.18,-40
1369.19,-35
1370.2,-41
1371.2,-50
1372.2,-56
1373.2,-60
1374.2,-62
1375.2,-65
1376.2,-65
1377.2,-60
1378.2,-57
1379.2,-57
1380.2,-53
1381.2,-50
1382.2,-57
1383.2,-61
1384.2,-60
1385.2,-65
