t,pcg
0.0,136
1.0,152
2.0,163
3.0,103
4.0,30
5.0,76
6.0,151
7.0,228
8.0,295
9.0,248
10.0,182
11.0,102
12.0,-27
13.0,-126
14.0,-193
15.0,-264
16.0,-320
17.0,-334
18.0,-278
19.0,-155
20.0,-27
21.0,90
22.0,191
23.0,235
24.0,234
25.0,222
26.0,192
27.0,144
28.0,105
29.0,86
30.0,76
31.0,63
32.0,59
33.0,61
34.0,48
35.0,29
36.0,5
37.0,-21
38.0,-43
39.0,-73
40.0,-102
41.0,-106
42.0,-95
43.0,-94
44.0,-74
45.0,-21
46.0,16
47.0,28
48.0,45
49.0,71
50.0,77
51.0,44
52.0,12
53.0,-43
54.0,-137
55.0,-201
56.0,-239
57.0,-274
58.0,-265
59.0,-216
60.0,-177
61.0,-146
62.0,-88
63.0,-3
64.0,70
65.0,113
66.0,151
67.0,188
68.0,187
69.0,154
70.0,125
71.0,86
72.0,36
73.0,-2
74.0,-35
75.0,-77
76.0,-112
77.0,-118
78.0,-113
79.0,-125
80.0,-133
81.0,-96
82.0,-39
83.0,-4
84.0,27
85.0,62
86.0,79
87.0,65
88.0,45
89.0,48
90.0,46
91.0,22
92.0,22
93.0,30
94.0,24
95.0,16
96.0,-6
97.0,-18
98.0,-1
99.0,13
100.0,-4
101.0,-27
102.0,-42
103.0,-54
104.0,-55
105.0,-55
106.0,-53
107.0,-34
108.0,-23
109.0,-24
110.0,-27
111.0,-29
112.0,-12
113.0,17
114.0,33
115.0,36
116.0,32
117.0,31
118.0,35
119.0,33
120.0,18
121.0,12
122.0,21
123.0,15
124.0,3
125.0,9
126.0,13
127.0,23
128.0,48
129.0,67
130.0,79
131.0,91
132.0,92
133.0,104
134.0,120
135.0,106
136.0,85
137.0,64
138.0,32
139.0,13
140.0,-2
141.0,-41
142.0,-77
143.0,-90
144.0,-100
145.0,-107
146.0,-100
147.0,-83
148.0,-66
149.0,-54
150.0,-45
151.0,-38
152.0,-21
153.0,-11
154.0,-12
155.0,-5
156.0,-1
157.0,-11
158.0,-22
159.0,-22
160.0,-27
161.0,-35
162.0,-36
163.0,-42
164.0,-38
165.0,-27
166.0,-36
167.0,-36
168.0,-5
169.0,31
170.0,61
171.0,96
172.0,122
173.0,125
174.0,108
175.0,82
176.0,55
177.0,35
178.0,22
179.0,25
180.0,50
181.0,76
182.0,86
183.0,94
184.0,106
185.0,111
186.0,105
187.0,101
188.0,100
189.0,80
190.0,51
191.0,26
192.0,-13
193.0,-56
194.0,-81
195.0,-90
196.0,-95
197.0,-94
198.0,-74
199.0,-53
200.0,-35
201.0,-2
202.0,27
203.0,46
204.0,76
205.0,98
206.0,92
207.0,76
208.0,55
209.0,27
210.0,-1
211.0,-33
212.0,-66
213.0,-90
214.0,-102
215.0,-114
216.0,-124
217.0,-122
218.0,-111
219.0,-96
220.0,-70
221.0,-33
222.0,0
223.0,16
224.0,25
225.0,26
226.0,7
227.0,-22
228.0,-59
229.0,-97
230.0,-113
231.0,-114
232.0,-112
233.0,-96
234.0,-72
235.0,-47
236.0,-21
237.0,2
238.0,13
239.0,14
240.0,12
241.0,3
242.0,-8
243.0,-15
244.0,-24
245.0,-36
246.0,-43
247.0,-44
248.0,-65
249.0,-117
250.0,-192
251.0,-273
252.0,-347
253.0,-368
254.0,-297
255.0,-171
256.0,-25
257.0,119
