t,lead_I,lead_II,v3,v4
0.4,32745,231065,-177613,-110924
2.4,32401,231141,-177426,-110700
4.4,32174,230926,-177450,-110751
6.4,32152,230726,-177516,-110874
8.4,32352,230941,-177405,-110788
10.4,32516,231174,-177293,-110671
12.4,32363,230926,-177450,-110830
14.4,32061,230595,-177666,-111076
16.4,32021,230738,-177603,-111049
18.4,32273,231042,-177422,-110871
20.4,32456,231023,-177409,-110837
22.4,32368,230901,-177446,-110874
24.4,32244,230983,-177397,-110845
26.4,32397,231071,-177399,-110845
28.4,32695,231002,-177481,-110907
30.4,32715,230974,-177483,-110912
32.4,32378,231066,-177407,-110855
34.4,32004,231070,-177371,-110820
36.4,31835,230943,-177372,-110822
38.4,31961,230906,-177367,-110849
40.4,32364,231035,-177378,-110892
42.4,32699,231142,-177408,-110914
44.4,32592,231090,-177418,-110891
46.4,32268,230979,-177369,-110826
48.4,32213,230940,-177282,-110753
50.4,32394,230965,-177290,-110794
52.4,32454,230982,-177457,-110988
54.4,32329,230975,-177600,-111132
56.4,32241,231004,-177547,-111074
58.4,32385,231130,-177424,-110962
60.4,32697,231298,-177405,-110945
62.4,32851,231331,-177425,-110941
64.4,32684,231146,-177379,-110884
66.4,32420,230901,-177309,-110837
68.4,32261,230832,-177287,-110834
70.4,32208,230962,-177337,-110894
72.4,32332,231075,-177457,-111043
74.4,32545,231020,-177563,-111176
76.4,32421,230931,-177565,-111160
78.4,31992,230978,-177513,-111072
80.4,31914,231044,-177486,-111039
82.4,32247,230944,-177442,-111012
84.4,32274,230812,-177361,-110941
86.4,31956,230884,-177339,-110930
88.4,32043,231078,-177413,-111022
90.3,32507,231135,-177479,-111096
92.3,32552,231016,-177476,-111088
94.3,32207,230916,-177461,-111069
96.3,32232,230977,-177451,-111062
98.3,32570,231072,-177401,-111010
100.3,32548,230953,-177353,-110961
102.3,32315,230729,-177397,-111016
104.3,32483,230821,-177462,-111102
106.3,32784,231190,-177417,-111072
108.3,32577,231251,-177339,-110997
110.3,32108,230888,-177365,-111026
112.3,31999,230694,-177395,-111080
114.3,32245,230898,-177326,-111045
116.3,32528,231049,-177314,-111050
118.3,32707,230956,-177430,-111173
120.3,32677,230976,-177446,-111204
122.3,32453,231198,-177281,-111049
124.3,32291,231210,-177190,-110950
126.3,32336,230870,-177295,-111051
128.3,32477,230619,-177396,-111168
130.3,32549,230743,-177368,-111156
132.3,32441,230946,-177325,-111117
134.3,32288,230958,-177358,-111166
136.3,32394,230937,-177423,-111259
138.3,32592,230965,-177451,-111292
140.3,32396,230880,-177412,-111225
142.3,32019,230780,-177333,-111110
144.3,32103,230906,-177279,-111033
146.3,32513,231064,-177281,-111037
148.3,32609,230965,-177313,-111096
150.3,32369,230812,-177352,-111168
152.3,32239,230879,-177395,-111214
154.3,32352,230994,-177406,-111203
156.3,32510,230958,-177359,-111147
158.3,32573,230901,-177306,-111116
160.3,32572,230943,-177305,-111150
162.3,32585,231010,-177296,-111162
164.3,32563,231079,-177178,-111037
166.3,32422,231202,-176990,-110828
168.3,32247,231320,-176881,-110713
170.3,32128,231322,-176887,-110735
172.3,32040,231238,-176904,-110777
174.3,32062,231225,-176889,-110788
176.3,32260,231346,-176891,-110813
178.3,32368,231454,-176902,-110833
180.3,32229,231429,-176854,-110789
182.3,32215,231395,-176747,-110708
184.3,32541,231486,-176644,-110649
186.3,32779,231581,-176587,-110611
188.3,32628,231541,-176599,-110608
190.3,32343,231398,-176704,-110702
192.3,32161,231160,-176887,-110901
194.3,32142,230870,-177052,-111090
196.3,32427,230819,-177089,-111139
198.3,32871,231137,-177006,-111037
200.3,33010,231434,-176945,-110911
202.3,32865,231416,-176989,-110865
204.3,32869,231364,-177046,-110860
206.3,32969,231486,-177027,-110828
208.3,32955,231509,-177009,-110825
210.3,33124,231303,-177084,-110925
212.3,33475,231124,-177178,-111061
214.3,33305,231032,-177198,-111129
216.3,32596,230873,-177205,-111157
218.3,32278,230767,-177264,-111202
220.3,32538,230863,-177287,-111205
222.3,32652,230966,-177200,-111120
224.3,32552,230956,-177100,-111031
226.3,32687,230985,-177086,-111032
228.3,32790,230991,-177118,-111092
230.3,32513,230860,-177112,-111114
232.3,32355,230863,-177056,-111065
234.3,32617,231056,-177035,-111050
236.3,32728,230958,-177145,-111197
238.3,32475,230556,-177308,-111405
240.3,32331,230431,-177346,-111442
242.3,32319,230528,-177289,-111351
244.3,32137,230377,-177307,-111354
246.3,32076,230284,-177324,-111382
248.3,32398,230632,-177188,-111252
250.3,32666,230881,-177082,-111143
252.3,32627,230683,-177216,-111281
254.3,32569,230590,-177361,-111443
256.3,32485,230755,-177258,-111351
258.3,32247,230690,-177087,-111182
260.3,32240,230546,-177062,-111161
262.3,32623,230787,-177056,-111171
264.3,32842,230988,-177005,-111141
266.3,32653,230670,-177055,-111203
268.3,32491,230398,-177124,-111282
270.3,32510,230648,-177000,-111170
272.28,32448,230865,-176857,-111033
274.25,32318,230665,-176969,-111149
276.23,32318,230537,-177132,-111331
278.2,32400,230719,-177048,-111265
280.2,32480,230788,-176883,-111088
282.2,32578,230637,-176892,-111075
284.2,32583,230577,-176944,-111143
286.2,32416,230573,-176860,-111109
288.2,32352,230443,-176735,-111054
290.2,32607,230368,-176680,-111094
292.2,32834,230453,-176626,-111136
294.2,32683,230518,-176487,-111020
296.2,32511,230665,-176222,-110670
298.2,32785,231152,-175782,-110060
300.2,33216,231739,-175187,-109252
302.2,33315,232110,-174533,-108394
304.2,33249,232493,-173851,-107544
306.2,33371,233115,-173136,-106666
308.2,33547,233743,-172529,-105882
310.2,33560,234212,-172188,-105409
312.2,33483,234629,-172044,-105198
314.2,33294,234985,-172010,-105129
316.2,32774,235149,-172318,-105548
318.2,31942,235010,-173213,-106907
320.2,31159,234382,-174452,-108888
322.2,30768,233313,-175539,-110654
324.2,30771,232293,-176275,-111864
326.2,30824,231608,-176703,-112704
328.2,30661,230991,-176798,-113171
330.2,30447,230351,-176553,-113141
332.2,30411,230070,-176130,-112816
334.2,30423,230256,-175669,-112476
336.2,30309,230494,-175191,-112136
338.2,30190,230521,-174777,-111806
340.2,30184,230508,-174578,-111659
342.2,30208,230581,-174656,-111736
344.2,30202,230560,-174978,-111929
346.2,30172,230332,-175485,-112192
348.2,30094,230111,-176047,-112473
350.2,30011,230065,-176493,-112645
352.2,29967,229976,-176804,-112722
354.2,29858,229606,-177106,-112861
356.2,29742,229168,-177445,-113036
358.2,29986,229030,-177687,-113035
360.2,30595,229161,-177679,-112785
362.2,31036,229275,-177453,-112425
364.2,31163,229341,-177227,-112122
366.2,31375,229492,-177182,-111952
368.2,31621,229635,-177272,-111891
370.2,31535,229676,-177306,-111817
372.2,31481,229847,-177207,-111654
374.2,31990,230245,-177083,-111481
376.2,32578,230506,-177013,-111375
378.2,32542,230459,-176923,-111258
380.2,32213,230449,-176778,-111083
382.2,32259,230659,-176689,-110962
384.2,32607,230864,-176687,-110928
386.2,32830,230970,-176628,-110831
388.2,32828,231051,-176499,-110668
390.2,32759,231057,-176492,-110651
392.2,32762,230987,-176642,-110804
394.2,32829,230953,-176735,-110895
396.2,32846,230914,-176664,-110832
398.2,32808,230836,-176533,-110727
400.2,32820,230919,-176415,-110620
402.2,32890,231207,-176302,-110489
404.2,32979,231404,-176239,-110413
406.2,33084,231319,-176263,-110452
408.2,33127,231103,-176312,-110532
410.2,33024,230996,-176312,-110560
412.2,32859,231069,-176271,-110544
414.2,32754,231148,-176245,-110531
416.2,32720,231071,-176251,-110526
418.2,32759,231022,-176229,-110481
420.2,32888,231208,-176152,-110385
422.2,33048,231379,-176136,-110343
424.2,33167,231267,-176254,-110418
426.2,33188,231128,-176342,-110474
428.2,33072,231193,-176269,-110396
430.2,32914,231184,-176193,-110312
432.2,32879,230983,-176247,-110344
434.2,32941,230955,-176286,-110368
436.2,32967,231201,-176235,-110300
438.2,33000,231350,-176263,-110278
440.2,33112,231271,-176394,-110357
442.2,33185,231197,-176411,-110368
444.2,33137,231206,-176285,-110265
446.2,33064,231223,-176227,-110206
448.2,33007,231259,-176271,-110225
450.1,32966,231287,-176266,-110194
452.1,33058,231268,-176231,-110130
454.1,33211,231325,-176294,-110172
456.1,33125,231475,-176371,-110258
458.1,32917,231479,-176298,-110195
460.1,33049,231317,-176146,-110009
462.1,33406,231289,-176087,-109907
464.1,33430,231433,-176120,-109938
466.1,33183,231483,-176156,-109994
468.1,33154,231434,-176190,-110039
470.1,33295,231497,-176222,-110081
472.1,33286,231607,-176204,-110064
474.1,33243,231541,-176158,-109987
476.1,33340,231382,-176165,-109958
478.1,33399,231377,-176196,-109988
480.1,33349,231511,-176169,-109963
482.1,33394,231574,-176118,-109882
484.1,33553,231522,-176120,-109851
486.1,33635,231506,-176115,-109846
488.1,33610,231563,-176035,-109774
490.1,33550,231559,-175984,-109699
492.1,33471,231489,-176056,-109725
494.1,33484,231526,-176137,-109775
496.1,33736,231659,-176118,-109751
498.1,34061,231662,-176081,-109712
500.1,34094,231542,-176096,-109711
502.1,33808,231557,-176089,-109685
504.1,33582,231730,-176031,-109608
506.1,33665,231808,-175988,-109535
508.1,33857,231717,-175973,-109499
510.1,33885,231658,-175968,-109515
512.1,33843,231747,-176011,-109592
514.1,33963,231882,-176067,-109633
516.1,34201,231954,-176029,-109533
518.1,34371,231954,-175964,-109414
520.1,34396,231859,-176039,-109460
522.1,34256,231682,-176159,-109550
