t,lead_I,lead_II,v3,v4
2.0,6701,-69198,-91685,-50936
4.0,6614,-69361,-91929,-51113
6.0,6966,-69214,-92187,-51394
8.0,7768,-68720,-92365,-51648
10.0,8844,-67948,-92468,-51798
12.0,9832,-67201,-92506,-51881
14.0,9781,-67360,-92360,-51803
16.0,8433,-68731,-92131,-51581
18.0,7141,-69938,-92144,-51486
20.0,6969,-69652,-92324,-51544
22.0,7244,-68678,-92291,-51465
24.0,7293,-68457,-92143,-51307
26.0,7736,-68679,-92292,-51454
28.0,8910,-68338,-92581,-51798
30.0,9908,-67746,-92524,-51826
32.0,9940,-67802,-92204,-51535
34.0,9221,-68463,-92074,-51380
36.0,8348,-69048,-92151,-51430
38.0,7757,-69227,-92180,-51424
40.0,7583,-69191,-92191,-51370
42.0,7621,-69272,-92273,-51403
44.0,7699,-69534,-92301,-51437
46.0,7976,-69689,-92280,-51446
48.0,8551,-69471,-92391,-51569
50.0,9130,-68930,-92544,-51737
52.0,9396,-68319,-92503,-51728
54.0,9306,-67879,-92360,-51587
56.0,8876,-67824,-92312,-51474
58.0,8171,-68255,-92277,-51351
60.0,7605,-68856,-92174,-51203
62.0,7569,-69035,-92178,-51196
64.0,7702,-68774,-92371,-51371
66.0,7514,-68751,-92526,-51514
68.0,7552,-69120,-92453,-51463
70.0,8475,-69133,-92264,-51305
72.0,9441,-68562,-92167,-51210
74.0,9312,-68210,-92170,-51197
76.0,8544,-68561,-92113,-51131
78.0,7927,-69213,-91964,-50966
80.0,7093,-69778,-91908,-50860
82.0,6160,-70149,-92071,-50966
84.0,6489,-70010,-92331,-51205
86.0,8205,-69136,-92497,-51380
88.0,9502,-68037,-92493,-51392
90.0,9397,-67547,-92349,-51276
92.0,8795,-67799,-92218,-51171
94.0,8566,-68169,-92259,-51215
96.0,8565,-68350,-92378,-51330
98.0,8477,-68706,-92351,-51300
100.0,8381,-69262,-92246,-51150
102.0,8463,-69467,-92301,-51108
104.0,8594,-69324,-92443,-51181
106.0,8442,-69377,-92466,-51199
108.0,8187,-69418,-92444,-51188
110.0,8474,-68846,-92498,-51242
112.0,9196,-68123,-92503,-51252
114.0,9449,-68146,-92350,-51102
116.0,9041,-68682,-92104,-50851
118.0,8583,-68981,-91878,-50616
120.0,8181,-69128,-91852,-50563
122.0,7691,-69433,-92140,-50802
124.0,7643,-69495,-92474,-51105
126.0,8317,-69020,-92531,-51173
128.0,8968,-68564,-92466,-51143
130.0,9131,-68614,-92538,-51254
132.0,9237,-68843,-92575,-51319
134.0,9330,-68819,-92440,-51183
136.0,8966,-68691,-92374,-51098
138.0,8376,-68817,-92412,-51118
140.0,8104,-69198,-92271,-50922
142.0,8068,-69423,-92031,-50574
144.0,8186,-69116,-92037,-50502
146.0,8732,-68523,-92204,-50668
148.0,9385,-68316,-92284,-50730
150.0,9488,-68538,-92405,-50772
152.0,9336,-68486,-92600,-50945
154.0,9555,-68031,-92528,-50944
156.0,9724,-67934,-92205,-50631
158.0,9212,-68435,-92086,-50402
160.0,8493,-68851,-92181,-50402
162.0,8270,-68855,-92146,-50339
164.0,8338,-68800,-92116,-50257
166.0,8321,-68760,-92376,-50447
168.0,8464,-68510,-92604,-50705
170.0,8945,-68239,-92443,-50638
172.0,9346,-68249,-92188,-50403
174.0,9406,-68353,-92190,-50349
176.0,9422,-68245,-92321,-50441
178.0,9470,-68103,-92461,-50563
180.0,9144,-68299,-92708,-50764
182.0,8526,-68732,-92899,-50917
184.0,8345,-68891,-92743,-50764
186.0,8744,-68674,-92400,-50421
188.0,9103,-68550,-92286,-50291
190.0,9325,-68642,-92419,-50427
192.0,9824,-68501,-92456,-50475
194.0,10345,-68060,-92250,-50238
196.0,10309,-67785,-92021,-49950
198.0,9849,-67826,-92035,-49930
200.0,9326,-68024,-92259,-50155
202.0,8767,-68386,-92408,-50332
204.0,8453,-68715,-92348,-50322
206.0,8723,-68529,-92259,-50277
208.0,9207,-67891,-92276,-50301
210.0,9444,-67441,-92243,-50266
212.0,9493,-67523,-92055,-50095
214.0,9204,-68027,-91940,-49982
216.0,8397,-68700,-92105,-50110
218.0,7794,-69133,-92336,-50325
220.0,8008,-69047,-92328,-50356
222.0,8403,-68790,-92199,-50252
224.0,8440,-68824,-92242,-50257
226.0,8596,-68941,-92387,-50344
228.0,8963,-68661,-92424,-50355
230.0,8910,-68104,-92438,-50390
232.0,8476,-67838,-92520,-50542
234.0,8284,-68078,-92510,-50622
236.0,8359,-68528,-92431,-50590
238.0,8420,-68934,-92505,-50643
240.0,8501,-69290,-92623,-50680
242.0,8494,-69479,-92557,-50494
244.0,8148,-69318,-92489,-50332
246.0,7767,-69044,-92551,-50404
248.0,7876,-69035,-92455,-50377
250.0,8446,-69077,-92196,-50133
252.0,9128,-68802,-92179,-50089
254.0,9530,-68603,-92335,-50252
256.0,9170,-68976,-92237,-50154
258.0,8256,-69420,-92070,-49929
260.0,7893,-69263,-92290,-50120
262.0,8304,-68919,-92606,-50494
264.0,8374,-69025,-92480,-50412
266.0,7956,-69210,-92228,-50112
268.0,8136,-68953,-92438,-50288
270.0,8730,-68688,-92826,-50732
272.0,8665,-68938,-92758,-50717
274.0,8447,-69313,-92417,-50345
276.0,8921,-69323,-92369,-50258
278.0,9152,-69225,-92472,-50387
280.0,8543,-69343,-92262,-50204
282.0,8298,-69459,-91935,-49831
284.0,8675,-69417,-92001,-49845
286.0,8455,-69415,-92342,-50221
288.0,7956,-69397,-92419,-50351
290.0,8477,-69119,-92159,-50055
292.0,9266,-68832,-92037,-49858
294.0,8927,-68899,-92259,-50093
296.0,8149,-69061,-92393,-50295
298.0,8017,-69003,-92143,-50051
300.0,8041,-68971,-91945,-49822
302.0,7743,-69156,-92203,-50100
304.0,7561,-69336,-92514,-50432
