t,az
2.70,4968
4.68,4986
6.65,4982
8.63,4944
10.60,4942
12.60,4944
14.58,4938
16.55,4930
18.53,4942
20.50,4962
22.40,4978
24.40,4992
26.40,4990
28.40,4978
30.40,4990
32.30,4992
34.28,5024
36.25,5016
38.23,5016
40.20,5020
42.20,4984
44.18,4954
46.15,4962
48.13,4992
50.10,5014
52.10,5002
54.08,5010
56.05,5022
58.03,5042
60.00,5018
62.00,5022
63.98,5008
65.95,4998
67.93,5002
69.90,5002
71.90,5008
73.88,4988
75.85,4974
77.83,4960
79.80,4936
81.80,4910
83.78,4906
85.75,4926
87.73,4930
89.70,4920
91.60,4910
93.58,4924
95.55,4912
97.53,4896
99.50,4882
101.50,4890
103.48,4908
105.45,4908
107.43,4932
109.40,4940
111.40,4918
113.38,4930
115.35,4958
117.33,4962
119.30,4962
121.30,4938
123.28,4942
125.25,4938
127.23,4956
129.20,4962
131.20,4964
133.18,4950
135.15,4972
137.13,4986
139.10,4986
141.10,5032
143.08,5052
145.05,5080
147.03,5080
149.00,5082
151.00,5084
152.98,5086
154.95,5086
156.93,5068
158.90,5068
160.80,5074
162.80,5074
164.80,5058
166.80,5054
168.80,5062
170.70,5072
172.68,5070
174.65,5036
176.63,5012
178.60,5016
180.60,5010
182.58,5004
184.55,4974
186.53,4958
188.50,4960
190.50,4952
192.48,4942
194.45,4958
196.43,4954
198.40,4946
200.40,4928
202.38,4888
204.35,4872
206.33,4886
208.30,4894
210.30,4896
212.28,4918
214.25,4948
216.23,4938
218.20,4966
220.20,4958
222.18,4960
224.15,4974
226.13,4974
228.10,4984
230.00,5008
231.98,5012
233.95,5010
235.93,5002
237.90,5012
239.90,5000
241.88,5018
243.85,5040
245.83,5040
247.80,5044
249.80,5032
251.78,5040
253.75,5046
255.73,5066
257.70,5062
259.70,5076
261.68,5062
263.65,5060
265.63,5078
267.60,5064
269.60,5038
271.58,5042
273.55,5028
275.53,5004
277.50,4998
279.50,5016
281.48,5018
283.45,5010
285.43,5030
287.40,5008
289.40,5004
291.38,5000
293.35,4970
295.33,4970
297.30,4948
299.20,4950
301.18,4950
303.15,4938
305.13,4944
307.10,4954
309.10,4946
311.08,4956
313.05,4958
315.03,4936
317.00,4924
319.00,4924
320.98,4924
322.95,4946
324.93,4914
326.90,4920
328.90,4942
330.88,4956
332.85,4958
334.83,4948
336.80,4960
338.80,4956
340.78,4956
342.75,4970
344.73,4972
346.70,4974
348.70,5016
350.68,5020
352.65,5028
354.63,5018
356.60,4990
358.60,4982
360.58,4986
362.55,4992
364.53,5004
366.50,5006
368.40,5026
370.38,5026
372.35,5004
374.33,4988
376.30,4992
378.30,4992
380.28,5020
382.25,5036
384.23,5038
386.20,5040
388.20,5044
390.18,5052
392.15,5080
394.13,5064
396.10,5050
398.10,5034
400.08,5026
402.05,5014
404.03,5010
406.00,5020
408.00,5034
409.98,4994
411.95,4966
413.93,4966
415.90,4946
417.90,4932
419.88,4920
421.85,4930
423.83,4946
425.80,4964
427.80,4986
429.78,5008
431.75,5022
433.73,5022
435.70,5002
437.60,5006
439.58,5006
441.55,5020
443.53,5020
445.50,5046
447.50,5046
449.48,5056
451.45,5056
453.43,5048
455.40,5046
457.40,5036
459.38,5022
461.35,5026
463.33,5018
465.30,4998
467.30,4982
469.28,4960
471.25,4938
473.23,4922
475.20,4906
477.20,4910
479.18,4902
481.15,4916
483.13,4940
485.10,4938
487.10,4908
489.08,4908
491.05,4922
493.03,4960
495.00,5004
497.00,5016
498.98,5042
500.95,5084
502.93,5104
504.90,5098
506.80,5084
508.78,5060
510.75,5032
512.73,5018
514.70,5014
516.70,4990
518.68,4990
520.65,4972
522.63,4964
524.60,4962
526.60,4970
528.58,4990
530.55,5012
532.53,5040
534.50,5062
536.50,5076
538.48,5058
540.45,5042
542.43,5024
544.40,5016
546.40,5008
548.38,5000
550.35,4968
552.33,4938
554.30,4922
556.30,4886
558.28,4880
560.25,4874
562.23,4862
564.20,4852
566.20,4842
568.18,4830
570.15,4836
572.13,4840
574.10,4854
576.00,4880
577.98,4898
579.95,4900
581.93,4914
583.90,4960
585.90,4990
587.88,5010
589.85,5042
591.83,5096
593.80,5116
595.80,5104
597.78,5136
599.75,5134
601.73,5126
603.70,5154
605.70,5172
607.68,5170
609.65,5180
611.63,5166
613.60,5148
615.60,5122
617.58,5104
619.55,5088
621.53,5094
623.50,5072
625.50,5052
627.48,5028
629.45,5016
631.43,4988
633.40,4938
635.40,4932
637.38,4916
639.35,4926
641.33,4912
643.30,4914
645.20,4894
647.18,4898
649.15,4890
651.13,4880
653.10,4878
655.10,4880
657.08,4878
659.05,4902
661.03,4890
663.00,4858
665.00,4856
666.98,4868
668.95,4886
670.93,4886
672.90,4872
674.90,4882
676.88,4856
678.85,4872
680.83,4882
682.80,4894
684.80,4912
686.78,4916
688.75,4936
690.73,4946
692.70,4926
694.70,4920
696.68,4936
698.65,4946
700.63,4920
702.60,4906
704.60,4910
706.58,4928
708.55,4940
710.53,4950
712.50,4932
714.40,4922
716.38,4930
718.35,4916
720.33,4916
722.30,4902
724.30,4902
726.28,4924
728.25,4924
730.23,4908
732.20,4908
734.20,4900
736.18,4900
738.15,4898
740.13,4910
