t,pcg
0.0,-348
1.0,-198
2.0,-49
3.0,108
4.0,229
5.0,303
6.0,292
7.0,195
8.0,129
9.0,135
10.0,99
11.0,17
12.0,-14
13.0,-129
14.0,-313
15.0,-318
16.0,-268
17.0,-335
18.0,-374
19.0,-381
20.0,-385
21.0,-311
22.0,-234
23.0,-223
24.0,-215
25.0,-149
26.0,-25
27.0,96
28.0,218
29.0,328
30.0,361
31.0,344
32.0,307
33.0,288
34.0,345
35.0,425
36.0,464
37.0,441
38.0,373
39.0,308
40.0,247
41.0,228
42.0,262
43.0,280
44.0,296
45.0,330
46.0,345
47.0,335
48.0,274
49.0,146
50.0,12
51.0,-61
52.0,-108
53.0,-205
54.0,-267
55.0,-207
56.0,-150
57.0,-113
58.0,-35
59.0,-5
60.0,-10
61.0,-12
62.0,-80
63.0,-178
64.0,-262
65.0,-341
66.0,-384
67.0,-441
68.0,-564
69.0,-632
70.0,-586
71.0,-490
72.0,-335
73.0,-143
74.0,-39
75.0,-18
76.0,45
77.0,111
78.0,124
79.0,47
80.0,-244
81.0,-621
82.0,-1051
83.0,-1518
84.0,-1585
85.0,-1294
86.0,-913
87.0,-203
88.0,592
89.0,1194
90.0,1849
91.0,2375
92.0,2469
93.0,2280
94.0,1930
95.0,1290
96.0,533
97.0,-8
98.0,-403
99.0,-717
100.0,-848
101.0,-951
102.0,-1170
103.0,-1331
104.0,-1308
105.0,-1192
106.0,-1050
107.0,-884
108.0,-655
109.0,-360
110.0,-107
111.0,101
112.0,327
113.0,501
114.0,513
115.0,427
116.0,392
117.0,371
118.0,300
119.0,255
120.0,205
121.0,132
122.0,139
123.0,143
124.0,45
125.0,-51
126.0,-104
127.0,-179
128.0,-288
129.0,-372
130.0,-346
131.0,-233
132.0,-113
133.0,-12
134.0,102
135.0,253
136.0,416
137.0,527
138.0,534
139.0,456
140.0,384
141.0,324
142.0,204
143.0,101
144.0,67
145.0,43
146.0,16
147.0,-25
148.0,-45
149.0,-28
150.0,-42
151.0,-21
152.0,-10
153.0,-115
154.0,-151
155.0,-134
156.0,-219
157.0,-251
158.0,-199
159.0,-200
160.0,-181
161.0,-75
162.0,9
163.0,73
164.0,160
165.0,216
166.0,203
167.0,170
168.0,220
169.0,267
170.0,199
171.0,161
172.0,219
173.0,179
174.0,-10
175.0,-91
176.0,-95
177.0,-239
178.0,-351
179.0,-326
180.0,-296
181.0,-253
182.0,-179
183.0,-148
184.0,-201
185.0,-261
186.0,-212
187.0,-168
188.0,-257
189.0,-309
190.0,-251
191.0,-148
192.0,-68
193.0,-60
194.0,-55
195.0,-70
196.0,-91
197.0,-4
198.0,88
199.0,78
200.0,22
201.0,-32
202.0,-15
203.0,104
204.0,203
205.0,236
206.0,286
207.0,284
208.0,210
209.0,179
210.0,106
211.0,-88
212.0,-241
213.0,-333
214.0,-420
215.0,-399
216.0,-311
217.0,-274
218.0,-177
219.0,9
220.0,90
221.0,123
222.0,221
223.0,194
224.0,68
225.0,47
226.0,33
227.0,-83
228.0,-153
229.0,-120
230.0,-103
231.0,-102
232.0,-54
233.0,54
234.0,192
235.0,257
236.0,235
237.0,203
238.0,134
239.0,43
240.0,-6
241.0,-70
242.0,-130
243.0,-126
244.0,-92
245.0,5
246.0,183
247.0,334
248.0,425
249.0,459
250.0,394
251.0,308
252.0,241
253.0,125
254.0,-73
255.0,-256
256.0,-346
257.0,-420
258.0,-433
259.0,-350
260.0,-263
261.0,-197
262.0,-145
263.0,-76
264.0,13
265.0,131
266.0,239
267.0,288
268.0,381
269.0,518
270.0,580
271.0,598
272.0,590
273.0,397
274.0,40
275.0,-376
276.0,-848
277.0,-1080
278.0,-1101
279.0,-1189
280.0,-1044
281.0,-774
282.0,-688
283.0,-484
284.0,-127
285.0,206
286.0,735
287.0,1354
288.0,1795
289.0,2360
290.0,2787
291.0,2468
292.0,2130
293.0,2687
294.0,3372
295.0,3118
296.0,2634
297.0,2646
298.0,2262
299.0,959
300.0,-148
301.0,-2290
302.0,-6013
303.0,-6533
304.0,-5713
305.0,-7739
306.0,-8702
307.0,-8078
308.0,-8693
309.0,-9372
310.0,-9011
311.0,-7026
312.0,-2615
313.0,2476
314.0,5986
315.0,7804
316.0,9047
317.0,9940
318.0,10258
319.0,10353
320.0,10266
321.0,9963
322.0,10377
323.0,8109
324.0,-927
325.0,-9112
326.0,-10414
327.0,-9930
328.0,-10065
329.0,-10520
330.0,-8420
331.0,-1556
332.0,4130
333.0,5968
334.0,6288
335.0,5763
336.0,5086
337.0,4776
338.0,4464
339.0,4000
340.0,3275
341.0,2032
342.0,427
343.0,-1242
344.0,-2702
345.0,-3449
346.0,-3188
347.0,-2154
348.0,-752
349.0,651
350.0,1623
351.0,1988
352.0,1906
353.0,1410
354.0,572
355.0,-365
356.0,-1259
357.0,-1957
358.0,-2329
359.0,-2426
360.0,-2362
361.0,-2298
362.0,-2323
363.0,-2395
364.0,-2370
365.0,-2111
366.0,-1753
367.0,-1230
368.0,-375
369.0,505
370.0,1235
371.0,1870
372.0,2199
373.0,2205
374.0,2046
375.0,1710
376.0,1302
377.0,937
378.0,582
379.0,279
380.0,172
381.0,212
382.0,231
383.0,230
384.0,189
385.0,37
386.0,-79
387.0,-35
388.0,-9
389.0,-32
390.0,55
391.0,89
392.0,-63
393.0,-159
394.0,-208
395.0,-340
396.0,-426
397.0,-501
398.0,-666
399.0,-683
400.0,-515
401.0,-399
402.0,-248
403.0,-68
404.0,-4
405.0,47
406.0,54
407.0,0
408.0,35
409.0,87
410.0,124
411.0,245
412.0,365
413.0,413
414.0,473
415.0,521
416.0,464
417.0,389
418.0,386
419.0,429
420.0,465
421.0,427
422.0,454
423.0,345
424.0,74
425.0,111
426.0,218
427.0,239
428.0,381
429.0,464
430.0,385
431.0,306
432.0,244
433.0,93
434.0,-27
435.0,-29
436.0,-75
437.0,-110
438.0,-75
439.0,-85
440.0,-95
441.0,-124
442.0,-273
443.0,-420
