t,lead_I,lead_II,v3,v4
0.9,12882,-19456,66725,57277
2.9,12099,-21188,66313,55658
4.9,11261,-22779,66261,54678
6.9,10352,-23787,66379,54041
8.9,9558,-24106,66317,53269
10.9,8978,-24457,66305,52749
12.9,8818,-24976,66660,52856
14.9,9534,-24676,67249,53249
16.9,10538,-23684,67646,53397
18.9,10254,-23662,67628,53206
21.0,9018,-24564,67657,53167
23.0,9161,-24267,68391,53823
25.0,10768,-22668,69442,54781
27.0,11129,-22211,69685,54983
29.0,9581,-23432,69077,54341
31.0,8515,-24242,68767,53940
33.0,8913,-24029,69205,54288
35.0,9304,-24247,69651,54702
37.0,9197,-24940,69647,54682
39.0,9466,-24685,69556,54570
41.0,9851,-23675,69590,54613
43.0,9590,-23355,69605,54649
45.0,9351,-23648,69727,54747
47.0,9724,-23570,70044,55005
49.0,9772,-23387,70148,55065
51.0,9293,-23544,70020,54921
53.0,9606,-23402,70285,55195
55.0,10444,-23114,70756,55701
57.0,9992,-23828,70520,55484
59.0,8965,-24706,69979,54902
61.0,9771,-23728,70350,55211
63.0,11496,-21940,71170,56026
65.0,11182,-22155,71082,55972
67.0,9386,-23898,70412,55290
69.0,8911,-24524,70333,55143
71.0,9624,-24017,70673,55415
73.0,9536,-24157,70673,55361
75.0,8858,-24800,70412,55067
77.0,8911,-24730,70251,54925
79.0,9399,-24262,70226,54950
81.0,9520,-24289,70369,55098
83.0,9528,-24546,70610,55301
85.0,9663,-24472,70671,55353
87.0,9602,-24265,70566,55253
89.0,9469,-24184,70591,55228
91.0,9638,-24118,70753,55310
93.0,9761,-24193,70828,55342
95.0,9453,-24599,70782,55285
97.0,9244,-24874,70766,55245
99.0,9688,-24444,70910,55359
101.0,10355,-23663,71203,55653
103.0,10493,-23454,71417,55886
105.0,10019,-24046,71335,55807
107.0,9554,-24592,71144,55599
109.0,9679,-24329,71214,55653
111.0,10005,-23912,71474,55898
113.03,9724,-24421,71544,55941
115.05,9352,-25066,71471,55836
117.08,10063,-24294,71608,55960
119.1,11066,-23100,71809,56158
121.1,10575,-23712,71637,55950
123.1,9180,-25423,71249,55492
125.1,8849,-25860,71181,55380
127.1,9466,-25247,71457,55681
129.1,9602,-25246,71674,55946
131.1,9257,-25427,71638,55894
133.1,9254,-24666,71459,55631
135.1,9626,-23831,71417,55522
137.1,10006,-24165,71709,55812
139.1,10141,-25125,72067,56182
141.1,9848,-25585,72085,56176
143.1,9503,-25375,71975,56027
145.1,9789,-24844,72170,56196
147.1,10463,-24315,72449,56462
149.1,10681,-24107,72448,56463
151.1,10396,-24337,72392,56430
153.1,10068,-24851,72473,56527
155.1,9728,-25433,72410,56440
157.1,9416,-25774,72176,56167
159.1,9430,-25683,72101,56092
161.1,9662,-25382,72191,56211
163.1,10003,-24910,72346,56380
165.1,10844,-23925,72736,56770
167.1,11775,-22972,73169,57191
169.1,11598,-23212,73122,57108
171.1,10807,-24082,72870,56824
173.1,11137,-23877,73124,57110
175.1,12026,-23060,73530,57592
177.1,11340,-23583,73216,57317
179.1,9512,-25150,72461,56553
181.1,8851,-25762,72208,56303
183.1,9585,-25196,72514,56640
185.1,10226,-24700,72772,56919
187.1,10360,-24583,72781,56934
189.1,10367,-24535,72733,56892
191.1,10187,-24714,72726,56875
193.1,9919,-25059,72733,56850
195.1,10014,-25032,72723,56818
197.1,10406,-24616,72690,56782
199.1,10623,-24382,72678,56763
201.1,10526,-24555,72716,56793
203.1,10303,-24838,72769,56852
205.1,10123,-24982,72773,56861
207.1,9999,-25036,72710,56783
209.1,9834,-25103,72650,56709
211.1,9680,-25154,72684,56739
213.13,9704,-25178,72774,56797
215.15,9811,-25292,72781,56746
217.18,9887,-25385,72722,56652
