t,pcg
0.0,-13
1.0,-5
2.0,-115
3.0,0
4.0,-128
5.0,-1508
6.0,-2615
7.0,-2768
8.0,-2806
9.0,-2578
10.0,-2101
11.0,-1518
12.0,-889
13.0,-284
14.0,251
15.0,693
16.0,1044
17.0,1320
18.0,1549
19.0,1746
20.0,1919
21.0,2067
22.0,2171
23.0,2219
24.0,2188
25.0,2058
26.0,1831
27.0,1510
28.0,1111
29.0,677
30.0,234
31.0,-198
32.0,-596
33.0,-941
34.0,-1217
35.0,-1411
36.0,-1528
37.0,-1565
38.0,-1521
39.0,-1404
40.0,-1225
41.0,-991
42.0,-714
43.0,-433
44.0,-182
45.0,43
46.0,242
47.0,397
48.0,501
49.0,544
50.0,533
51.0,487
52.0,411
53.0,313
54.0,206
55.0,97
56.0,-1
57.0,-90
58.0,-162
59.0,-205
60.0,-230
61.0,-240
62.0,-221
63.0,-177
64.0,-121
65.0,-64
66.0,-14
67.0,31
68.0,76
69.0,117
70.0,139
71.0,143
72.0,134
73.0,108
74.0,67
75.0,10
76.0,-60
77.0,-129
78.0,-191
79.0,-246
80.0,-300
81.0,-354
82.0,-393
83.0,-408
84.0,-413
85.0,-406
86.0,-381
87.0,-340
88.0,-290
89.0,-236
90.0,-185
91.0,-140
92.0,-102
93.0,-65
94.0,-17
95.0,32
96.0,77
97.0,118
98.0,159
99.0,202
100.0,251
101.0,302
102.0,343
103.0,380
104.0,419
105.0,450
106.0,467
107.0,474
108.0,470
109.0,452
110.0,421
111.0,382
112.0,343
113.0,295
114.0,244
115.0,194
116.0,148
117.0,103
118.0,50
119.0,-4
120.0,-51
121.0,-89
122.0,-108
123.0,-116
124.0,-122
125.0,-121
126.0,-113
127.0,-102
128.0,-90
129.0,-86
130.0,-77
131.0,-63
132.0,-53
133.0,-40
134.0,-26
135.0,-27
136.0,-37
137.0,-46
138.0,-52
139.0,-61
140.0,-70
141.0,-72
142.0,-76
143.0,-77
144.0,-67
145.0,-42
146.0,-10
147.0,14
148.0,29
149.0,34
150.0,28
151.0,15
152.0,-6
153.0,-26
154.0,-43
155.0,-52
156.0,-58
157.0,-77
158.0,-87
159.0,-90
160.0,-100
161.0,-102
162.0,-93
163.0,-80
164.0,-65
165.0,-41
166.0,-14
167.0,10
168.0,25
169.0,31
170.0,40
171.0,49
172.0,50
173.0,45
174.0,25
175.0,-8
176.0,-35
177.0,-61
178.0,-86
179.0,-99
180.0,-101
181.0,-99
182.0,-97
183.0,-90
184.0,-70
185.0,-53
186.0,-61
187.0,-64
188.0,-41
189.0,-22
190.0,-28
191.0,-30
192.0,-11
193.0,17
194.0,41
195.0,47
196.0,42
197.0,24
198.0,2
199.0,-9
200.0,-15
201.0,-13
202.0,-6
203.0,6
204.0,16
205.0,16
206.0,16
207.0,23
208.0,32
209.0,43
210.0,50
211.0,55
212.0,60
213.0,63
214.0,65
215.0,67
216.0,72
217.0,77
218.0,76
219.0,63
220.0,44
221.0,22
222.0,0
223.0,-28
224.0,-68
225.0,-108
226.0,-141
227.0,-172
228.0,-206
229.0,-239
230.0,-289
231.0,-407
232.0,-590
233.0,-777
234.0,-783
235.0,-615
236.0,-489
237.0,-150
238.0,555
239.0,1214
240.0,1667
241.0,2073
242.0,2291
243.0,2148
244.0,1800
245.0,1365
246.0,826
247.0,187
248.0,-508
249.0,-1164
250.0,-1663
251.0,-1938
252.0,-1986
253.0,-1840
254.0,-1570
255.0,-1260
256.0,-959
257.0,-684
258.0,-454
259.0,-266
260.0,-101
261.0,65
262.0,253
263.0,450
264.0,630
265.0,772
266.0,863
267.0,902
268.0,896
269.0,851
270.0,764
271.0,644
272.0,501
273.0,351
274.0,213
275.0,92
276.0,-19
277.0,-118
278.0,-202
279.0,-296
280.0,-411
281.0,-528
282.0,-631
283.0,-695
284.0,-691
285.0,-613
286.0,-463
287.0,-261
288.0,-44
289.0,161
290.0,331
291.0,441
292.0,480
293.0,459
294.0,395
295.0,302
296.0,192
297.0,69
298.0,-50
299.0,-150
300.0,-234
301.0,-298
302.0,-339
303.0,-358
304.0,-356
305.0,-334
306.0,-302
307.0,-267
308.0,-223
309.0,-169
310.0,-106
311.0,-45
312.0,10
313.0,58
314.0,96
315.0,126
316.0,143
317.0,147
318.0,141
319.0,138
320.0,146
321.0,150
322.0,141
323.0,133
324.0,130
325.0,124
326.0,116
327.0,112
328.0,114
329.0,120
330.0,120
331.0,113
332.0,107
333.0,92
334.0,65
335.0,47
336.0,33
337.0,17
338.0,-2
339.0,-24
340.0,-52
341.0,-71
342.0,-85
343.0,-107
344.0,-119
345.0,-123
346.0,-127
347.0,-132
348.0,-135
349.0,-131
350.0,-122
351.0,-114
352.0,-100
353.0,-78
354.0,-58
355.0,-42
356.0,-23
357.0,-1
358.0,23
359.0,45
360.0,63
361.0,79
362.0,97
363.0,109
364.0,113
365.0,120
366.0,123
367.0,115
368.0,101
369.0,88
370.0,73
371.0,61
372.0,49
373.0,41
374.0,38
375.0,34
376.0,30
377.0,28
378.0,23
379.0,16
380.0,10
381.0,5
382.0,-3
383.0,-13
384.0,-20
385.0,-22
386.0,-15
387.0,-6
388.0,-4
389.0,-6
390.0,-5
391.0,0
392.0,3
393.0,-1
394.0,-8
395.0,-12
396.0,-10
397.0,-5
398.0,-4
399.0,-10
400.0,-17
401.0,-16
402.0,-7
403.0,1
404.0,1
405.0,-4
406.0,-6
407.0,-8
408.0,-13
409.0,-18
410.0,-18
411.0,-15
412.0,-11
413.0,-17
414.0,-26
415.0,-24
416.0,-22
417.0,-29
418.0,-35
419.0,-36
420.0,-38
421.0,-42
422.0,-47
423.0,-44
424.0,-32
425.0,-24
426.0,-19
427.0,-4
428.0,14
429.0,26
430.0,33
431.0,36
432.0,43
433.0,43
434.0,29
435.0,22
436.0,19
437.0,19
438.0,23
439.0,25
440.0,18
441.0,10
442.0,10
443.0,10
444.0,7
445.0,8
446.0,7
447.0,3
448.0,1
449.0,-1
450.0,-7
451.01,-15
452.02,-25
453.03,-27
454.04,-26
455.05,-29
456.06,-33
457.07,-29
458.08,-24
459.09,-26
460.1,-27
461.1,-22
462.1,-16
463.1,-16
464.1,-11
465.1,0
466.1,9
467.1,18
468.1,24
469.1,26
470.1,25
471.1,23
472.1,13
473.1,6
474.1,9
475.1,8
476.1,2
477.1,-8
478.1,-13
479.1,-15
480.1,-19
481.1,-17
482.1,-7
483.1,2
484.1,7
485.1,2
486.1,-11
487.1,-15
488.1,-18
489.1,-24
490.1,-21
491.1,-17
492.1,-17
493.1,-15
494.1,-13
495.1,-16
496.1,-17
497.1,-18
498.1,-22
499.1,-24
500.1,-23
501.1,-20
502.1,-17
503.1,-12
504.1,-5
505.1,4
506.1,11
507.1,17
508.1,23
509.1,28
510.1,35
511.1,42
512.1,41
513.1,36
514.1,30
515.1,25
516.1,20
517.1,11
518.1,1
519.1,-2
520.1,-5
521.1,-5
522.1,0
523.1,0
524.1,1
525.1,6
526.1,6
527.1,0
528.1,-1
529.1,1
530.1,1
531.1,-2
532.1,-7
533.1,-17
534.1,-28
535.1,-32
536.1,-32
537.1,-27
538.1,-17
539.1,-11
540.1,-6
541.1,2
542.1,7
543.1,8
544.1,9
545.1,8
546.1,-5
547.1,-24
548.1,-32
549.1,-33
550.1,-33
551.1,-35
552.1,-37
553.1,-33
554.1,-25
555.1,-14
556.1,2
557.1,14
558.1,21
559.1,23
560.1,23
561.1,29
562.1,35
563.1,30
564.1,21
565.1,24
566.1,25
567.1,15
568.1,6
569.1,7
570.1,11
571.1,12
572.1,9
573.1,5
574.1,3
575.1,2
576.1,1
577.1,-2
578.1,-1
579.1,1
580.1,0
581.1,-4
582.1,-4
583.1,0
584.1,1
585.1,2
586.1,4
587.1,-5
588.1,-13
589.1,-7
590.1,3
591.1,10
592.1,15
593.1,17
594.1,20
595.1,22
596.1,14
597.1,6
598.1,5
599.1,2
600.1,-6
601.1,-14
602.1,-19
603.1,-19
604.1,-19
605.1,-22
606.1,-19
607.1,-13
608.1,-10
609.1,-8
610.1,-11
611.1,-15
612.1,-11
613.1,-9
614.1,-15
615.1,-21
616.1,-18
617.1,-5
618.1,10
619.1,22
620.1,36
621.1,53
622.1,68
623.1,68
624.1,61
625.1,50
626.1,39
627.1,32
628.1,21
629.1,5
630.1,-11
631.1,-28
632.1,-38
633.1,-38
634.1,-31
635.1,-18
636.1,-9
637.1,-3
638.1,3
639.1,3
640.1,2
641.1,3
642.1,1
643.1,1
644.1,5
645.1,12
646.1,18
647.1,19
648.1,13
649.1,7
650.1,6
651.1,0
652.1,-13
653.1,-23
654.1,-28
655.1,-34
656.1,-40
657.1,-46
658.1,-50
659.1,-53
660.1,-50
661.1,-42
662.1,-32
663.1,-19
664.1,-9
665.1,4
666.1,15
667.1,24
668.1,32
669.1,36
670.1,30
671.1,17
672.1,6
673.1,3
674.1,2
675.1,-2
676.1,-8
677.1,-14
678.1,-17
679.1,-15
680.1,-12
681.1,-9
682.1,-2
683.1,9
684.1,12
685.1,7
686.1,2
687.1,1
688.1,0
689.1,-4
690.1,-8
691.1,-9
692.1,-12
693.1,-20
694.1,-31
695.1,-38
696.1,-39
697.1,-38
698.1,-33
699.1,-24
700.1,-18
701.1,-15
702.1,-8
703.1,2
704.1,10
705.1,8
706.1,1
707.1,-2
708.1,-3
709.1,-5
710.1,-4
711.1,4
712.1,8
713.1,15
714.1,29
715.1,38
716.1,41
717.1,42
718.1,40
719.1,42
720.1,43
721.1,37
722.1,27
723.1,25
724.1,28
725.1,29
726.1,30
727.1,30
728.1,28
729.1,20
730.1,8
731.1,1
732.1,-5
733.1,-11
734.1,-13
735.1,-12
736.1,-9
737.1,-2
738.1,1
739.1,0
740.1,6
741.1,14
742.1,17
743.1,20
744.1,30
745.1,32
746.1,32
747.1,35
748.1,35
749.1,31
750.1,24
751.1,14
752.1,5
753.1,-3
754.1,-15
755.1,-28
756.1,-37
757.1,-43
758.1,-46
759.1,-45
760.1,-45
761.1,-50
762.1,-62
763.1,-69
764.1,-67
765.1,-56
766.1,-44
767.1,-29
768.1,-9
769.1,18
770.1,51
771.1,79
772.1,104
773.1,127
774.1,142
775.1,138
776.1,111
777.1,71
778.1,11
779.1,-83
780.1,-195
781.1,-294
782.1,-370
783.1,-415
784.1,-416
785.1,-365
786.1,-269
787.1,-144
788.1,0
789.1,151
790.1,300
791.1,422
792.1,499
793.1,524
794.1,491
795.1,403
796.1,249
797.1,44
798.1,-143
799.1,-291
800.1,-407
801.1,-456
802.1,-425
803.1,-331
804.1,-211
805.1,-113
806.1,-56
807.1,-35
808.1,-24
809.1,3
810.1,70
811.1,180
812.1,288
813.1,376
814.1,452
815.1,499
816.1,492
817.1,384
818.1,177
819.1,-75
820.1,-367
821.1,-631
822.1,-744
823.1,-692
824.1,-493
825.1,-177
826.1,215
827.1,643
828.1,1019
829.1,1260
830.1,1340
831.1,1273
832.1,1076
833.1,738
834.1,247
835.1,-383
836.1,-1104
837.1,-1825
838.1,-2430
839.1,-2814
840.1,-2905
841.1,-2689
842.1,-2231
843.1,-1621
844.1,-943
845.1,-274
846.1,322
847.1,805
848.1,1177
849.1,1459
850.1,1680
851.1,1863
852.1,2021
853.1,2156
854.1,2251
855.1,2276
856.1,2208
857.1,2039
858.1,1769
859.1,1407
860.1,963
861.1,462
862.1,-52
863.1,-554
864.1,-1006
865.1,-1359
866.1,-1607
867.1,-1756
868.1,-1799
869.1,-1756
870.1,-1644
871.1,-1479
872.1,-1260
873.1,-1001
874.1,-726
875.1,-434
876.1,-135
877.1,132
878.1,350
879.1,522
880.1,639
881.1,698
882.1,705
883.1,669
884.1,598
885.1,501
886.1,392
887.1,293
888.1,220
889.1,165
890.1,117
891.1,71
892.1,31
893.1,-3
894.1,-34
895.1,-61
896.1,-77
897.1,-79
898.1,-65
899.1,-47
900.1,-32
901.1,-21
902.1,-13
903.1,-11
904.1,-11
905.1,-12
906.1,-23
907.1,-56
908.1,-105
909.1,-155
910.1,-204
911.1,-257
912.1,-316
913.1,-371
914.1,-409
915.1,-425
916.1,-427
917.1,-410
918.1,-380
919.1,-354
920.1,-324
921.1,-285
922.1,-245
923.1,-197
924.1,-132
925.1,-62
926.1,11
927.1,79
928.1,127
929.1,156
930.1,177
931.1,205
932.1,237
933.1,266
934.1,298
935.1,325
936.1,341
937.1,347
938.1,350
939.1,359
940.1,365
941.1,359
942.1,339
943.1,305
944.1,262
945.1,215
946.1,164
947.1,116
948.1,79
949.1,45
950.1,9
951.1,-26
952.1,-55
953.1,-81
954.1,-103
955.1,-114
956.1,-115
957.1,-114
958.1,-113
959.1,-111
960.1,-109
961.1,-106
962.1,-100
963.1,-85
964.1,-66
965.1,-42
966.1,-13
967.1,16
968.1,45
969.1,83
970.1,115
971.1,134
972.1,152
973.1,162
974.1,152
975.1,126
976.1,92
977.1,56
978.1,22
979.1,-9
980.1,-30
981.1,-40
982.1,-44
983.1,-36
984.1,-23
985.1,-16
986.1,-11
987.1,-9
988.1,-20
989.1,-37
990.1,-45
991.1,-49
992.1,-55
993.1,-60
994.1,-66
995.1,-67
996.1,-65
997.1,-65
998.1,-63
999.1,-50
1000.1,-40
1001.1,-41
1002.1,-42
1003.1,-44
1004.1,-49
1005.1,-55
1006.1,-57
1007.1,-55
1008.1,-48
1009.1,-37
1010.1,-31
1011.1,-27
1012.1,-19
1013.1,-9
1014.1,-6
1015.1,-6
1016.1,0
1017.1,4
1018.1,4
1019.1,-2
1020.1,-6
1021.1,-6
1022.1,-11
1023.1,-14
1024.1,-6
1025.1,-5
1026.1,-19
1027.1,-32
1028.1,-30
1029.1,-18
1030.1,-13
1031.1,-13
1032.1,-7
1033.1,2
1034.1,5
1035.1,6
1036.1,16
1037.1,29
1038.1,37
1039.1,37
1040.1,32
1041.1,27
1042.1,22
1043.1,13
1044.1,8
1045.1,11
1046.1,19
1047.1,28
1048.1,36
1049.1,43
1050.1,40
1051.1,31
1052.1,23
1053.1,14
1054.1,1
1055.1,-16
1056.1,-36
1057.1,-54
1058.1,-64
1059.1,-75
1060.1,-90
1061.1,-104
