t,az
3.60,1256
5.58,1270
7.55,1282
9.53,1288
11.50,1306
13.50,1300
15.48,1298
17.45,1274
19.43,1260
21.40,1276
23.30,1280
25.28,1280
27.25,1274
29.23,1266
31.20,1290
33.20,1302
35.18,1268
37.15,1276
39.13,1298
41.10,1316
43.10,1328
45.08,1346
47.05,1382
49.03,1410
51.00,1428
53.00,1456
54.98,1466
56.95,1474
58.93,1486
60.90,1498
62.90,1526
64.88,1520
66.85,1506
68.83,1492
70.80,1480
72.80,1448
74.78,1414
76.75,1408
78.73,1374
80.70,1354
82.70,1302
84.68,1270
86.65,1240
88.63,1194
90.60,1172
92.50,1150
94.48,1122
96.45,1106
98.43,1086
100.40,1066
102.40,1060
104.38,1070
106.35,1070
108.33,1102
110.30,1132
112.30,1154
114.28,1200
116.25,1258
118.23,1332
120.20,1358
122.20,1384
124.18,1426
126.15,1470
128.13,1520
130.10,1536
132.10,1562
134.08,1576
136.05,1576
138.03,1604
140.00,1604
142.00,1588
143.98,1546
145.95,1500
147.93,1478
149.90,1470
151.80,1430
153.80,1366
155.80,1334
157.80,1308
159.80,1282
161.70,1240
163.68,1210
165.65,1158
167.63,1112
169.60,1086
171.60,1082
173.58,1062
175.55,1094
177.53,1092
179.50,1110
181.50,1132
183.48,1168
185.45,1192
187.43,1216
189.40,1236
191.40,1278
193.38,1326
195.35,1374
197.33,1384
199.30,1412
201.30,1440
203.28,1464
205.25,1490
207.23,1510
209.20,1518
211.20,1524
213.18,1526
215.15,1532
217.13,1558
219.10,1574
221.10,1566
223.08,1580
225.05,1568
227.03,1556
229.00,1578
230.90,1582
232.88,1576
234.85,1548
236.83,1526
238.80,1506
240.80,1522
242.78,1500
244.75,1468
246.73,1446
248.70,1440
250.70,1412
252.68,1412
254.65,1420
256.63,1412
258.60,1414
260.60,1416
262.58,1376
264.55,1376
266.53,1354
268.50,1354
270.50,1344
272.48,1344
274.45,1334
276.43,1334
278.40,1356
280.40,1356
282.38,1342
284.35,1338
286.33,1322
288.30,1320
290.20,1306
292.20,1314
294.20,1332
296.20,1324
298.20,1334
300.10,1360
302.08,1356
304.05,1380
306.03,1398
308.00,1426
310.00,1426
311.98,1438
313.95,1430
315.93,1410
317.90,1382
319.90,1386
321.88,1420
323.85,1428
325.83,1414
327.80,1420
329.80,1434
331.78,1486
333.75,1510
335.73,1500
337.70,1498
339.70,1520
341.68,1534
343.65,1522
345.63,1528
347.60,1534
349.60,1568
351.58,1600
353.55,1618
355.53,1616
357.50,1654
359.40,1670
361.40,1678
363.40,1682
365.40,1700
367.40,1698
369.30,1688
371.28,1682
373.25,1684
375.23,1660
377.20,1636
379.20,1608
381.18,1592
383.15,1580
385.13,1582
387.10,1576
389.10,1548
391.08,1538
393.05,1538
395.03,1528
397.00,1510
399.00,1510
400.98,1496
402.95,1484
404.93,1480
406.90,1488
408.90,1486
410.88,1496
412.85,1516
414.83,1516
416.80,1522
418.80,1520
420.78,1538
422.75,1568
424.73,1580
426.70,1582
428.60,1580
430.60,1590
432.60,1594
434.60,1596
436.60,1604
438.50,1600
440.48,1590
442.45,1600
444.43,1588
446.40,1612
448.40,1598
450.38,1604
452.35,1584
454.33,1596
456.30,1610
458.30,1600
460.28,1604
462.25,1612
464.23,1602
466.20,1570
468.20,1554
470.18,1558
472.15,1530
474.13,1494
476.10,1460
478.10,1434
480.08,1422
482.05,1420
484.03,1432
486.00,1440
488.00,1452
489.98,1462
491.95,1460
493.93,1482
495.90,1502
497.80,1516
499.80,1530
501.80,1550
503.80,1562
505.80,1582
507.70,1562
509.68,1562
511.65,1570
513.63,1574
515.60,1548
517.60,1544
519.58,1552
521.55,1534
523.53,1522
525.50,1510
527.50,1530
529.48,1552
531.45,1566
533.43,1570
535.40,1566
537.40,1564
539.38,1588
541.35,1602
543.33,1596
545.30,1568
547.30,1552
549.28,1550
551.25,1558
