t,lead_I,lead_II,v3,v4
1.7,19910,37203,69997,2391
3.7,17982,35917,70607,2409
5.7,17728,35669,70435,2255
7.7,17568,35298,70024,2112
9.7,16770,34517,69977,2107
11.7,16607,34479,69986,2059
13.7,17403,35241,69887,1995
15.7,18006,35705,70020,2153
17.7,18241,35850,70304,2419
19.7,18771,36298,70314,2457
21.7,19036,36484,70081,2259
23.7,18130,35695,69897,2042
25.7,16864,34756,69755,1846
27.7,16498,34647,69501,1604
29.7,16667,34856,69177,1354
31.7,16573,34719,68987,1226
33.7,16685,34784,69056,1299
35.7,17600,35537,69274,1502
37.7,18636,36293,69422,1667
39.7,18763,36311,69432,1714
41.7,17985,35840,69383,1694
43.7,17108,35412,69305,1596
45.7,16638,35056,69136,1338
47.7,16369,34640,68866,1012
49.7,16062,34314,68633,866
51.7,15934,34236,68597,954
53.7,16176,34351,68697,1077
55.7,16652,34709,68731,1105
57.7,17274,35400,68668,1104
59.7,17855,35968,68618,1108
61.7,17875,35768,68579,1057
63.7,17244,35012,68515,970
65.7,16573,34443,68467,945
67.7,16237,34162,68405,973
69.7,16161,33964,68240,943
71.7,16354,34182,68063,843
73.7,16672,34947,68063,813
75.7,16785,35536,68261,976
77.7,16888,35500,68484,1250
79.7,17299,35364,68545,1398
81.7,17565,35477,68435,1336
83.7,17179,35373,68361,1245
85.7,16394,34752,68389,1239
87.7,15624,34102,68301,1189
89.7,15127,33980,68113,1102
91.7,15267,34294,68168,1191
93.7,16016,34579,68426,1390
95.7,16771,34713,68464,1385
97.7,17229,34993,68326,1256
99.7,17501,35412,68385,1336
101.7,17446,35428,68519,1501
103.7,16970,34857,68385,1399
105.7,16398,34271,68116,1166
107.7,15906,34052,68016,1172
109.7,15467,33967,68073,1375
111.7,15384,33954,68168,1514
113.7,15830,34270,68283,1580
115.7,16339,34750,68398,1721
117.7,16601,34996,68467,1891
119.7,16907,35059,68443,1929
121.7,17302,35104,68368,1865
123.7,17324,34975,68357,1844
125.7,16790,34661,68335,1782
127.7,16061,34479,68112,1541
129.7,15614,34515,67886,1349
131.7,15708,34568,68001,1459
133.7,16199,34566,68238,1615
135.7,16684,34651,68220,1561
137.7,17035,34933,68141,1553
139.7,17337,35265,68272,1780
141.7,17357,35294,68387,1953
143.7,16840,34916,68280,1872
145.7,16117,34467,68098,1694
147.7,15699,34192,67971,1552
149.7,15641,34032,67905,1483
151.7,15798,34041,67916,1544
153.7,16141,34309,67977,1688
155.7,16532,34619,68068,1828
157.7,16754,34862,68224,1998
159.7,16776,35234,68340,2134
161.7,16656,35554,68246,2052
163.7,16460,35358,68020,1814
165.7,16296,34871,67894,1711
167.7,16082,34679,67958,1810
169.7,15668,34640,68100,1924
171.7,15459,34473,68186,1981
173.7,15985,34681,68241,2099
175.7,16784,35503,68395,2303
177.7,17033,36087,68595,2448
179.7,16970,35941,68659,2463
181.7,17216,35711,68621,2454
183.7,17415,35725,68639,2482
185.7,16983,35495,68686,2480
187.7,16223,35055,68663,2409
189.7,15694,35021,68569,2286
191.7,15560,35344,68459,2169
193.7,15929,35459,68440,2184
195.7,16681,35305,68567,2334
197.7,17212,35202,68661,2381
199.7,17235,35305,68596,2246
201.7,17152,35578,68547,2161
203.7,17132,35746,68580,2176
205.7,16879,35460,68489,2060
207.7,16494,34957,68280,1817
209.7,16440,34916,68161,1664
211.7,16728,35401,68112,1624
213.7,17038,35791,68069,1637
215.7,17304,35820,68143,1747
217.7,17504,35776,68307,1919
219.7,17425,35748,68416,2072
221.7,17088,35571,68502,2219
223.7,16862,35395,68540,2273
225.7,16866,35455,68341,2065
227.7,16814,35470,68025,1746
229.7,16615,35118,67918,1622
231.7,16576,34765,67954,1652
233.7,16855,34890,67874,1595
235.7,17145,35265,67755,1479
237.7,17143,35412,67787,1478
239.7,16982,35314,67919,1597
241.8,16882,35178,68049,1721
243.8,16663,35053,68166,1791
245.8,16134,34906,68226,1801
247.8,15703,34676,68144,1704
249.8,15806,34342,67903,1460
251.8,16070,34096,67626,1194
253.8,16020,34131,67549,1152
255.8,16040,34345,67718,1331
257.8,16570,34545,67823,1412
259.8,17088,34670,67688,1284
261.8,16981,34696,67596,1219
263.8,16523,34609,67711,1328
265.8,16193,34451,67750,1352
267.8,15991,34217,67579,1198
269.8,15859,33959,67482,1114
271.8,15835,33939,67585,1201
273.8,15819,34272,67683,1290
275.8,15869,34644,67723,1338
277.8,16233,34763,67827,1448
279.8,16670,34764,67965,1576
281.8,16621,34811,68034,1613
283.8,16190,34764,68091,1615
285.8,15897,34539,68207,1689
287.8,15717,34329,68312,1787
289.8,15390,34251,68325,1786
291.8,15204,34163,68266,1688
293.8,15532,33938,68172,1626
295.8,16113,33583,68063,1689
297.8,16423,33155,67987,1822
299.8,16404,32858,67953,1925
301.8,16567,32890,67857,1996
303.8,17375,33061,67680,2156
305.8,18520,33129,67638,2526
307.8,19258,33400,67808,3017
