t,lead_I,lead_II,v3,v4
1.1,8925,38912,73594,67023
3.1,8968,39064,73693,67093
5.1,8945,38936,73644,67062
7.1,8919,38594,73536,67046
9.1,8916,38293,73534,67156
11.1,8870,38164,73584,67232
13.1,8787,38173,73529,67111
15.1,8727,38257,73382,66917
17.1,8640,38406,73312,66868
19.1,8471,38560,73412,66965
21.1,8337,38546,73574,67052
23.1,8398,38311,73619,67040
25.1,8648,38164,73502,66966
27.1,8947,38404,73336,66893
29.1,9165,38817,73241,66851
31.1,9239,38984,73237,66857
33.1,9176,38906,73281,66915
35.1,9075,38864,73320,66978
37.1,9045,38939,73310,66977
39.1,9044,39037,73267,66932
41.1,8893,39038,73260,66926
43.1,8547,38781,73281,66926
45.1,8227,38347,73254,66826
47.1,8177,38198,73205,66675
49.1,8388,38516,73217,66631
51.1,8653,38842,73249,66698
53.1,8798,38888,73216,66757
55.1,8811,38944,73153,66785
57.1,8775,39087,73118,66809
59.1,8734,38960,73079,66798
61.1,8702,38595,73026,66744
63.1,8736,38431,73022,66732
65.1,8842,38469,73081,66808
67.1,8911,38405,73105,66873
69.1,8867,38353,72986,66781
71.1,8746,38528,72734,66517
73.1,8567,38635,72486,66222
75.1,8360,38351,72354,66032
77.1,8278,37901,72334,65987
79.1,8376,37623,72360,66051
81.1,8452,37515,72312,66099
83.1,8407,37544,72088,66000
85.1,8437,37779,71795,65808
87.1,8597,38032,71659,65650
89.1,8611,37944,71660,65464
91.1,8368,37521,71603,65213
93.1,8149,37068,71533,65129
95.1,8160,36697,71612,65321
97.1,8275,36352,71716,65499
99.1,8336,36161,71599,65433
101.1,8331,36284,71304,65264
103.1,8283,36562,71070,65142
105.1,8233,36702,70985,65014
107.1,8215,36673,70964,64862
109.1,8148,36592,70955,64783
111.1,7981,36442,70995,64827
113.1,7923,36214,71047,64906
115.1,8107,36060,70977,64867
117.1,8245,35995,70800,64696
119.1,8073,35824,70748,64617
121.1,7847,35569,70915,64762
123.1,7878,35492,71083,64903
125.1,7991,35567,71086,64821
127.1,7955,35519,71051,64684
129.1,7948,35375,71110,64712
131.1,8139,35354,71207,64787
133.1,8320,35373,71290,64714
135.1,8285,35230,71392,64534
137.1,8156,35030,71503,64363
139.1,8129,34984,71587,64197
141.1,8210,35057,71659,64037
143.1,8281,35106,71680,63983
145.1,8296,35144,71583,64139
147.1,8346,35318,71501,64549
149.1,8455,35732,71715,65230
151.1,8462,36399,72199,66168
153.1,8370,37353,72527,67315
155.1,8495,38608,72409,68631
157.1,8891,39943,71993,70095
159.1,9127,41050,71419,71596
161.1,9003,41884,70488,72923
163.1,8848,42559,69107,73943
165.1,8803,43064,67661,74720
167.1,8589,43346,66566,75318
169.1,8179,43402,65757,75556
171.1,7867,43096,64951,75090
173.1,7655,42307,64131,73817
175.1,7290,41181,63530,72065
177.1,6819,39896,63281,70218
179.1,6484,38477,63216,68275
181.1,6282,37148,62995,66024
183.1,6081,36331,62533,63590
185.1,5891,36054,62150,61458
187.1,5764,35871,62158,60029
189.1,5728,35475,62560,59441
191.1,5858,34913,63280,59627
193.1,6139,34300,64267,60269
195.1,6428,33838,65272,60898
197.1,6709,33824,65987,61282
199.1,7061,34218,66447,61513
201.1,7359,34589,66918,61727
203.1,7436,34718,67503,61982
205.1,7407,34722,68115,62304
207.1,7450,34530,68674,62653
209.1,7550,34011,69148,62947
211.1,7690,33503,69516,63163
213.1,7891,33452,69759,63274
215.1,8021,33736,69851,63217
217.1,7962,33985,69826,63056
219.1,7837,34119,69824,62986
221.1,7789,34176,69932,63056
223.1,7775,34096,70062,63137
225.1,7748,33901,70126,63179
227.1,7727,33710,70171,63239
229.1,7711,33604,70239,63319
231.1,7737,33656,70282,63374
233.1,7866,33880,70305,63429
235.1,8001,34147,70382,63509
237.1,7992,34333,70498,63558
239.1,7895,34392,70562,63527
241.1,7849,34258,70608,63468
243.1,7878,33983,70758,63462
245.1,7984,33814,70993,63526
247.1,8160,33844,71150,63589
249.1,8251,33932,71133,63554
251.1,8116,34055,71020,63422
253.1,7911,34243,70938,63320
255.1,7826,34239,70928,63332
257.1,7774,33856,70944,63410
259.1,7690,33439,70967,63516
261.1,7754,33404,71016,63698
263.1,7990,33604,71060,63924
265.1,8145,33672,71040,64073
267.1,8164,33662,71014,64148
269.1,8228,33856,71085,64250
271.1,8323,34173,71206,64362
273.1,8328,34220,71270,64433
275.1,8345,33918,71312,64518
277.1,8473,33682,71392,64640
279.1,8553,33861,71435,64698
281.1,8493,34295,71395,64672
283.13,8435,34588,71391,64659
285.15,8451,34550,71522,64694
287.18,8458,34235,71755,64761
289.2,8454,33815,72018,64896
291.2,8509,33551,72233,65079
293.2,8579,33613,72348,65207
295.2,8585,33868,72444,65300
297.2,8577,34052,72668,65488
299.2,8639,34062,73013,65765
301.2,8773,33963,73359,66018
303.2,8960,33920,73669,66231
305.2,9224,34155,73964,66424
307.2,9540,34683,74188,66527
309.2,9774,35151,74289,66511
311.2,9798,35220,74329,66465
313.2,9648,34983,74399,66452
315.2,9490,34758,74513,66456
317.2,9431,34703,74617,66461
319.2,9416,34789,74647,66436
321.2,9373,34917,74580,66325
323.2,9319,34918,74459,66145
325.2,9258,34683,74335,65980
327.2,9156,34331,74201,65837
329.2,9082,34100,74037,65676
331.2,9141,34056,73860,65530
333.2,9239,34084,73689,65433
335.2,9230,34143,73505,65332
337.2,9196,34310,73281,65178
339.2,9245,34505,73028,65019
341.2,9242,34473,72814,64926
343.2,9087,34187,72671,64880
345.2,8946,33967,72509,64793
347.2,8909,33959,72237,64618
349.2,8837,33932,71936,64427
351.2,8712,33807,71734,64312
353.2,8688,33823,71590,64256
355.2,8736,33937,71423,64196
357.2,8690,33778,71290,64150
359.2,8597,33417,71221,64127
361.2,8586,33406,71075,64015
363.2,8601,33877,70781,63748
365.2,8560,34341,70492,63481
367.2,8539,34446,70360,63394
369.2,8573,34296,70335,63438
371.2,8551,34065,70300,63456
373.2,8445,33822,70248,63430
375.2,8375,33627,70223,63440
377.2,8382,33499,70202,63477
379.2,8378,33367,70132,63482
381.2,8323,33192,70040,63471
383.2,8261,33006,69985,63461
385.2,8216,32877,69929,63395
387.2,8196,32860,69814,63274
389.2,8223,32878,69692,63206
391.2,8240,32748,69624,63219
393.2,8151,32524,69562,63206
395.2,8028,32535,69455,63129
397.2,8023,32849,69344,63054
399.2,8086,33118,69253,62977
401.2,8065,33113,69161,62853
