t,az
3.00,1402
4.98,1376
6.95,1376
8.93,1396
10.90,1412
12.90,1412
14.88,1424
16.85,1438
18.83,1450
20.80,1476
22.80,1496
24.78,1500
26.75,1484
28.73,1494
30.70,1504
32.60,1516
34.60,1538
36.60,1542
38.60,1576
40.60,1578
42.50,1576
44.48,1574
46.45,1556
48.43,1558
50.40,1552
52.40,1528
54.38,1502
56.35,1480
58.33,1460
60.30,1444
62.30,1438
64.28,1448
66.25,1452
68.23,1436
70.20,1414
72.20,1410
74.18,1398
76.15,1370
78.13,1346
80.10,1326
82.10,1310
84.08,1326
86.05,1350
88.03,1374
90.00,1406
92.00,1416
93.98,1442
95.95,1452
97.93,1444
99.90,1432
101.80,1410
103.80,1408
105.80,1418
107.80,1412
109.80,1412
111.70,1410
113.68,1442
115.65,1468
117.63,1486
119.60,1506
121.60,1506
123.58,1540
125.55,1540
127.53,1564
129.50,1564
131.50,1664
133.48,1664
135.45,1788
137.43,1788
139.40,1938
141.40,1938
143.38,1942
145.35,1870
147.33,1780
149.30,1682
151.30,1576
153.28,1454
155.25,1324
157.23,1208
159.20,1104
161.20,1036
163.18,1052
165.15,1082
167.13,1146
169.10,1260
171.00,1412
173.00,1582
175.00,1700
177.00,1760
179.00,1750
180.90,1708
182.88,1658
184.85,1588
186.83,1478
188.80,1356
190.80,1226
192.78,1136
194.75,1070
196.73,1010
198.70,962
200.70,938
202.68,898
204.65,854
206.63,788
208.60,734
210.60,712
212.58,684
214.55,708
216.53,762
218.50,836
220.50,958
222.48,1106
224.45,1262
226.43,1422
228.40,1604
230.40,1766
232.38,1882
234.35,1968
236.33,2030
238.30,2078
240.20,2118
242.18,2110
244.15,2114
246.13,2108
248.10,2088
250.10,2086
252.08,2082
254.05,2044
256.03,1998
258.00,1956
260.00,1900
261.98,1844
263.95,1794
265.93,1766
267.90,1718
269.90,1650
271.88,1610
273.85,1560
275.83,1490
277.80,1418
279.80,1362
281.78,1304
283.75,1264
285.73,1218
287.70,1198
289.70,1186
291.68,1170
293.65,1128
295.63,1092
297.60,1092
299.60,1114
301.58,1108
303.55,1154
305.53,1208
307.50,1252
309.40,1296
311.40,1346
313.40,1358
315.40,1390
317.40,1426
319.30,1466
321.28,1518
323.25,1556
325.23,1610
327.20,1646
329.20,1658
331.18,1678
333.15,1678
335.13,1678
337.10,1652
339.10,1646
341.08,1646
343.05,1620
345.03,1624
347.00,1616
349.00,1610
350.98,1632
352.95,1640
354.93,1666
356.90,1712
358.90,1758
360.88,1794
362.85,1844
364.83,1888
366.80,1906
368.80,1910
370.78,1902
372.75,1870
374.73,1854
376.70,1854
378.60,1820
380.58,1778
382.55,1752
384.53,1704
386.50,1680
388.50,1630
390.48,1584
392.45,1526
394.43,1472
396.40,1476
398.40,1482
400.38,1472
402.35,1462
404.33,1472
406.30,1464
408.30,1460
410.28,1458
412.25,1482
414.23,1492
416.20,1500
418.20,1484
420.18,1484
422.15,1490
424.13,1500
426.10,1472
428.10,1458
430.08,1460
432.05,1464
434.03,1476
436.00,1480
438.00,1490
439.98,1514
441.95,1542
443.93,1568
445.90,1630
447.80,1672
449.78,1688
451.75,1740
453.73,1740
455.70,1742
457.70,1748
459.68,1786
461.65,1786
463.63,1816
465.60,1816
467.60,1824
469.58,1824
471.55,1836
473.53,1836
475.50,1838
477.50,1838
479.48,1802
481.45,1798
483.43,1784
485.40,1748
487.40,1726
489.38,1722
491.35,1714
493.33,1704
495.30,1702
497.30,1694
499.28,1704
501.25,1718
503.23,1688
505.20,1672
507.20,1662
509.18,1656
511.15,1646
513.13,1654
515.10,1664
517.00,1658
518.98,1638
520.95,1624
522.93,1614
524.90,1616
526.90,1636
528.88,1650
530.85,1662
532.83,1672
534.80,1658
536.80,1676
538.78,1690
540.75,1708
542.73,1710
544.70,1714
546.70,1692
548.68,1690
550.65,1720
552.63,1736
554.60,1724
556.60,1730
558.58,1748
560.55,1764
562.53,1782
564.50,1792
566.50,1822
568.48,1830
570.45,1822
572.43,1826
574.40,1816
576.40,1810
578.38,1772
580.35,1738
582.33,1714
584.30,1720
586.20,1698
588.18,1678
590.15,1664
592.13,1668
594.10,1662
596.10,1634
598.08,1622
600.05,1624
602.03,1620
604.00,1606
606.00,1592
607.98,1572
609.95,1562
611.93,1548
613.90,1564
615.90,1538
617.88,1522
619.85,1540
621.83,1550
623.80,1552
625.80,1566
627.78,1564
629.75,1568
631.73,1590
633.70,1588
635.70,1594
637.68,1586
639.65,1600
641.63,1610
643.60,1604
645.60,1586
647.58,1596
649.55,1632
651.53,1656
653.50,1676
655.40,1686
657.38,1696
659.35,1716
661.33,1770
663.30,1846
665.30,1942
667.28,2040
669.25,2094
671.23,2130
673.20,2156
675.20,2124
677.18,2062
679.15,1968
681.13,1854
683.10,1700
685.10,1538
687.08,1368
689.05,1208
691.03,1078
693.00,974
695.00,918
696.98,944
698.95,1066
700.93,1246
702.90,1474
704.90,1706
706.88,1866
708.85,1958
710.83,2006
712.80,1994
714.80,1950
716.78,1882
718.75,1784
720.73,1662
722.70,1528
724.60,1382
726.58,1256
728.55,1144
730.53,1028
732.50,924
734.50,820
736.48,722
738.45,654
740.43,612
742.40,634
744.40,710
746.38,834
748.35,982
750.33,1154
752.30,1346
754.30,1574
756.28,1774
758.25,1928
760.23,2070
762.20,2180
764.20,2262
766.18,2298
768.15,2314
770.13,2276
772.10,2230
774.10,2182
776.08,2110
778.05,2052
780.03,1996
782.00,1928
784.00,1866
785.98,1842
787.95,1804
789.93,1768
791.90,1708
793.80,1708
795.78,1664
797.75,1594
799.73,1460
801.70,1460
803.70,1370
805.68,1332
807.65,1254
809.63,1254
811.60,1186
813.60,1186
815.58,1130
817.55,1130
819.53,1120
821.50,1120
823.50,1164
825.48,1190
827.45,1200
829.43,1198
831.40,1220
833.40,1256
835.38,1294
837.35,1316
839.33,1336
841.30,1352
843.30,1388
845.28,1426
847.25,1468
849.23,1510
851.20,1542
853.20,1562
855.18,1580
857.15,1622
859.13,1646
861.10,1672
863.00,1686
864.98,1694
866.95,1700
868.93,1716
870.90,1708
872.90,1688
874.88,1646
876.85,1622
878.83,1592
880.80,1570
882.80,1544
884.78,1506
886.75,1504
888.73,1486
890.70,1466
892.70,1482
894.68,1460
896.65,1434
898.63,1446
900.60,1488
902.60,1506
904.58,1550
906.55,1606
908.53,1620
910.50,1628
912.50,1642
914.48,1642
916.45,1628
918.43,1600
920.40,1546
922.40,1514
924.38,1462
926.35,1416
928.33,1392
930.30,1360
932.20,1356
934.18,1346
936.15,1320
938.13,1262
940.10,1236
942.10,1216
944.08,1222
946.05,1222
948.03,1214
950.00,1194
952.00,1192
953.98,1224
955.95,1232
957.93,1234
959.90,1258
961.90,1266
963.88,1274
965.85,1288
967.83,1292
969.80,1280
971.80,1266
973.78,1288
975.75,1312
977.73,1338
979.70,1360
981.70,1364
983.68,1366
985.65,1372
987.63,1350
989.60,1378
991.60,1388
993.58,1416
995.55,1434
997.53,1454
999.50,1464
1001.40,1478
1003.38,1472
1005.35,1456
1007.33,1462
1009.30,1466
1011.30,1466
1013.28,1446
1015.25,1442
1017.23,1414
1019.20,1408
1021.20,1392
1023.18,1376
1025.15,1344
1027.13,1338
1029.10,1312
1031.10,1304
1033.08,1316
1035.05,1282
1037.03,1262
1039.00,1246
1041.00,1234
1042.98,1248
1044.95,1266
1046.93,1262
1048.90,1244
1050.90,1208
1052.88,1196
1054.85,1192
1056.83,1158
1058.80,1164
1060.80,1188
1062.78,1190
1064.75,1170
1066.73,1168
1068.70,1178
1070.60,1170
1072.58,1180
1074.55,1168
1076.53,1174
1078.50,1188
1080.50,1190
1082.48,1166
1084.45,1154
1086.43,1156
1088.40,1168
1090.40,1174
1092.38,1184
1094.35,1186
1096.33,1182
1098.30,1174
1100.30,1164
1102.28,1186
1104.25,1206
1106.23,1216
1108.20,1222
1110.20,1236
1112.18,1248
1114.15,1258
1116.13,1280
1118.10,1280
1120.10,1268
1122.08,1238
1124.05,1232
1126.03,1244
1128.00,1250
1130.00,1262
1131.98,1244
1133.95,1244
1135.93,1238
1137.90,1236
1139.80,1184
1141.78,1184
1143.75,1178
1145.73,1130
1147.70,1088
1149.70,1086
1151.68,1102
1153.65,1102
1155.63,1124
1157.60,1124
1159.60,1160
1161.58,1160
1163.55,1192
1165.53,1192
1167.50,1232
1169.50,1232
1171.48,1246
1173.45,1230
1175.43,1252
1177.40,1284
1179.40,1296
1181.38,1314
1183.35,1320
1185.33,1344
1187.30,1398
1189.30,1494
1191.28,1608
1193.25,1712
1195.23,1776
1197.20,1806
1199.20,1788
1201.18,1752
1203.15,1698
1205.13,1552
1207.10,1380
1209.00,1182
1210.98,994
1212.95,720
1214.93,434
1216.90,206
1218.90,80
1220.88,28
1222.85,60
1224.83,202
1226.80,466
1228.80,736
1230.78,984
1232.75,1190
1234.73,1378
1236.70,1508
1238.70,1574
1240.68,1608
1242.65,1626
1244.63,1602
1246.60,1560
1248.60,1524
1250.58,1480
1252.55,1404
1254.53,1290
1256.50,1182
1258.50,1050
1260.48,930
1262.45,820
1264.43,704
1266.40,590
1268.30,500
1270.30,482
1272.30,470
1274.30,508
1276.30,556
1278.20,622
1280.18,692
1282.15,752
1284.13,808
1286.10,880
1288.10,970
1290.08,1040
1292.05,1094
1294.03,1116
1296.00,1148
1298.00,1162
1299.98,1192
1301.95,1218
1303.93,1240
1305.90,1258
1307.90,1252
1309.88,1250
1311.85,1254
1313.83,1288
1315.80,1320
1317.80,1338
1319.78,1374
1321.75,1408
1323.73,1416
1325.70,1432
1327.70,1430
1329.68,1424
1331.65,1430
1333.63,1406
1335.60,1384
1337.60,1350
1339.58,1296
1341.55,1262
1343.53,1212
1345.50,1192
1347.40,1174
1349.38,1136
1351.35,1110
1353.33,1074
1355.30,1036
1357.30,994
1359.28,956
1361.25,936
1363.23,878
1365.20,816
1367.20,800
1369.18,798
1371.15,782
1373.13,754
1375.10,748
1377.10,752
1379.08,786
1381.05,822
1383.03,842
1385.00,858
1387.00,860
1388.98,868
1390.95,898
1392.93,904
1394.90,918
1396.90,920
1398.88,940
1400.85,962
1402.83,968
1404.80,976
1406.70,968
1408.70,960
1410.70,968
1412.70,956
1414.70,958
1416.60,970
1418.58,992
1420.55,988
1422.53,968
1424.50,942
1426.50,952
1428.48,948
1430.45,964
