t,carotid_880nm,carotid_660nm,brachial_880nm,brachial_660nm
2.8,-48.528,-1.4186,66.533,-77.09
12.7,-46.528,-0.41864,66.533,-77.09
22.6,-44.528,-0.41864,69.533,-75.09
32.5,-42.528,-0.41864,70.533,-76.09
42.4,-42.528,-0.41864,71.533,-75.09
52.3,-42.528,-0.41864,73.533,-76.09
62.1,-42.528,0.58136,74.533,-75.09
72.0,-42.528,0.58136,76.533,-76.09
81.9,-38.528,0.58136,78.533,-75.09
91.8,-37.528,3.5814,77.533,-74.09
101.7,-34.528,3.5814,77.533,-75.09
111.6,-30.528,5.5814,79.533,-73.09
121.5,-27.528,7.5814,77.533,-74.09
131.3,-25.528,7.5814,76.533,-75.09
141.2,-25.528,8.5814,72.533,-76.09
151.1,-24.528,10.581,66.533,-77.09
161.0,-23.528,9.5814,63.533,-78.09
170.9,-24.528,9.5814,59.533,-79.09
180.8,-26.528,8.5814,56.533,-79.09
190.7,-26.528,9.5814,53.533,-79.09
200.5,-27.528,8.5814,53.533,-79.09
210.4,-28.528,9.5814,53.533,-79.09
220.3,-28.528,8.5814,53.533,-76.09
230.2,-28.528,8.5814,53.533,-76.09
240.1,-30.528,8.5814,56.533,-74.09
250.0,-27.528,9.5814,56.533,-74.09
259.9,-29.528,10.581,61.533,-70.09
269.7,-27.528,10.581,61.533,-70.09
279.6,-25.528,11.581,66.533,-68.09
289.5,-22.528,13.581,66.533,-68.09
299.4,-23.528,13.581,71.533,-67.09
309.3,-22.528,13.581,71.533,-67.09
319.2,-20.528,14.581,73.533,-68.09
329.1,-18.528,16.581,73.533,-68.09
338.9,-17.528,15.581,77.533,-67.09
348.8,-16.528,16.581,77.533,-67.09
358.7,-14.528,15.581,77.533,-67.09
368.6,-16.528,16.581,77.533,-67.09
378.5,-16.528,16.581,77.533,-66.09
388.4,-15.528,16.581,77.533,-66.09
398.3,-15.528,16.581,78.533,-68.09
408.1,-14.528,16.581,77.533,-66.09
418.0,-14.528,16.581,77.533,-68.09
427.9,-15.528,17.581,79.533,-65.09
437.8,-15.528,17.581,78.533,-66.09
447.7,-10.528,19.581,78.533,-65.09
457.6,-10.528,19.581,79.533,-66.09
467.5,-7.5283,21.581,80.533,-66.09
477.3,-7.5283,21.581,81.533,-64.09
487.2,-5.5283,21.581,80.533,-65.09
497.1,-5.5283,21.581,81.533,-65.09
507.0,-4.5283,23.581,81.533,-66.09
516.9,-4.5283,23.581,82.533,-65.09
526.8,-0.52831,24.581,82.533,-65.09
536.7,-0.52831,24.581,84.533,-64.09
546.5,0.47169,24.581,85.533,-64.09
556.4,0.47169,24.581,88.533,-62.09
566.3,4.4717,26.581,90.533,-62.09
576.2,4.4717,26.581,92.533,-61.09
586.1,6.4717,27.581,93.533,-61.09
596.0,5.4717,27.581,94.533,-60.09
605.9,6.4717,27.581,94.533,-60.09
615.7,9.4717,28.581,95.533,-60.09
625.6,10.472,29.581,98.533,-59.09
635.5,11.472,29.581,97.533,-59.09
645.4,12.472,30.581,97.533,-61.09
655.3,15.472,31.581,94.533,-62.09
665.2,17.472,32.581,91.533,-63.09
675.1,16.472,32.581,87.533,-64.09
684.9,17.472,32.581,83.533,-65.09
694.8,16.472,33.581,81.533,-65.09
704.7,15.472,33.581,75.533,-67.09
714.6,13.472,31.581,72.533,-67.09
724.5,12.472,31.581,66.533,-68.09
734.4,11.472,30.581,64.533,-67.09
744.3,10.472,31.581,62.533,-69.09
754.1,8.4717,30.581,59.533,-70.09
764.0,8.4717,30.581,58.533,-71.09
773.9,7.4717,30.581,56.533,-71.09
783.8,6.4717,30.581,59.533,-70.09
793.7,7.4717,31.581,59.533,-70.09
803.6,8.4717,31.581,63.533,-65.09
813.5,8.4717,32.581,64.533,-67.09
823.3,10.472,32.581,66.533,-65.09
833.2,11.472,33.581,69.533,-65.09
843.1,11.472,33.581,70.533,-65.09
853.0,13.472,34.581,70.533,-65.09
862.9,13.472,35.581,72.533,-65.09
872.8,14.472,35.581,76.533,-64.09
882.7,14.472,35.581,76.533,-64.09
892.5,14.472,36.581,76.533,-65.09
902.4,14.472,36.581,76.533,-65.09
912.3,15.472,36.581,75.533,-65.09
922.2,14.472,36.581,77.533,-65.09
932.1,13.472,36.581,76.533,-64.09
942.0,14.472,36.581,76.533,-65.09
951.9,13.472,35.581,75.533,-64.09
961.7,13.472,35.581,75.533,-66.09
971.6,11.472,35.581,72.533,-67.09
981.5,13.472,35.581,70.533,-67.09
991.4,14.472,36.581,72.533,-66.09
1001.3,13.472,35.581,72.533,-66.09
1011.2,15.472,35.581,71.533,-64.09
1021.1,14.472,35.581,73.533,-65.09
1030.9,17.472,37.581,73.533,-66.09
