t,carotid_880nm,carotid_660nm,brachial_880nm,brachial_660nm
3.7,68.196,28.524,173.85,65.943
13.6,70.196,30.524,173.85,65.943
23.4,66.196,27.524,175.85,66.943
33.3,68.196,28.524,175.85,67.943
43.2,70.196,30.524,176.85,68.943
53.1,69.196,31.524,173.85,65.943
63.0,71.196,33.524,171.85,65.943
72.9,73.196,35.524,169.85,65.943
82.8,77.196,38.524,167.85,66.943
92.6,82.196,41.524,166.85,63.943
102.5,85.196,43.524,162.85,64.943
112.4,89.196,46.524,161.85,63.943
122.3,95.196,49.524,159.85,62.943
132.2,96.196,51.524,157.85,61.943
142.1,98.196,53.524,156.85,62.943
152.0,98.196,52.524,155.85,61.943
161.8,91.196,49.524,155.85,60.943
171.7,80.196,43.524,153.85,60.943
181.6,69.196,36.524,153.85,58.943
191.5,61.196,30.524,152.85,59.943
201.4,51.196,25.524,153.85,58.943
211.3,40.196,20.524,151.85,59.943
221.2,30.196,14.524,150.85,57.943
231.0,18.196,6.524,151.85,57.943
240.9,18.196,6.524,150.85,57.943
250.8,-9.8042,-8.476,150.85,58.943
260.7,-9.8042,-8.476,150.85,58.943
270.6,-40.804,-25.476,147.85,56.943
280.5,-40.804,-25.476,147.85,56.943
290.4,-76.804,-44.476,146.85,55.943
300.2,-76.804,-44.476,146.85,55.943
310.1,-111.8,-63.476,147.85,56.943
320.0,-111.8,-63.476,147.85,56.943
329.9,-144.8,-81.476,142.85,55.943
339.8,-144.8,-81.476,142.85,55.943
349.7,-172.8,-95.476,140.85,53.943
359.6,-172.8,-95.476,140.85,53.943
369.4,-199.8,-106.48,140.85,55.943
379.3,-199.8,-106.48,140.85,55.943
389.2,-208.8,-111.48,138.85,53.943
399.1,-217.8,-114.48,138.85,53.943
409.0,-225.8,-116.48,134.85,53.943
418.9,-218.8,-109.48,134.85,53.943
428.8,-213.8,-105.48,130.85,52.943
438.6,-217.8,-106.48,130.85,52.943
448.5,-221.8,-109.48,127.85,51.943
458.4,-223.8,-109.48,127.85,51.943
468.3,-225.8,-110.48,130.85,53.943
478.2,-226.8,-112.48,126.85,50.943
488.1,-223.8,-111.48,128.85,52.943
498.0,-222.8,-111.48,129.85,49.943
507.8,-217.8,-111.48,131.85,51.943
517.7,-212.8,-108.48,136.85,51.943
527.6,-207.8,-106.48,139.85,53.943
537.5,-205.8,-106.48,140.85,53.943
547.4,-204.8,-106.48,141.85,53.943
557.3,-207.8,-108.48,141.85,53.943
567.2,-211.8,-111.48,143.85,53.943
577.0,-215.8,-112.48,143.85,54.943
586.9,-220.8,-115.48,143.85,54.943
596.8,-222.8,-115.48,141.85,53.943
606.7,-221.8,-113.48,143.85,54.943
616.6,-221.8,-114.48,140.85,53.943
626.5,-224.8,-114.48,138.85,53.943
636.4,-224.8,-114.48,138.85,54.943
646.2,-223.8,-114.48,136.85,53.943
656.1,-226.8,-114.48,133.85,52.943
666.0,-228.8,-116.48,129.85,51.943
675.9,-232.8,-118.48,125.85,50.943
685.8,-233.8,-119.48,124.85,48.943
695.7,-234.8,-121.48,121.85,50.943
705.6,-233.8,-121.48,118.85,48.943
715.4,-234.8,-121.48,116.85,49.943
725.3,-232.8,-118.48,116.85,46.943
735.2,-229.8,-118.48,113.85,47.943
745.1,-228.8,-118.48,114.85,47.943
755.0,-229.8,-118.48,112.85,45.943
764.9,-227.8,-117.48,111.85,45.943
774.8,-228.8,-118.48,109.85,44.943
784.6,-229.8,-118.48,108.85,44.943
794.5,-228.8,-117.48,107.85,44.943
804.4,-227.8,-117.48,106.85,43.943
814.3,-230.8,-117.48,105.85,44.943
824.2,-231.8,-119.48,105.85,43.943
834.1,-236.8,-120.48,105.85,43.943
844.0,-240.8,-122.48,104.85,44.943
853.8,-243.8,-124.48,103.85,43.943
863.7,-249.8,-127.48,103.85,42.943
873.6,-251.8,-128.48,102.85,44.943
883.5,-251.8,-129.48,102.85,44.943
893.4,-256.8,-130.48,101.85,42.943
903.3,-259.8,-132.48,101.85,43.943
913.2,-262.8,-132.48,99.851,42.943
923.0,-264.8,-133.48,98.851,43.943
932.9,-268.8,-135.48,97.851,41.943
942.8,-274.8,-137.48,98.851,41.943
952.7,-274.8,-137.48,97.851,42.943
962.6,-291.8,-144.48,97.851,42.943
972.5,-291.8,-144.48,95.851,42.943
982.4,-292.8,-141.48,96.851,41.943
992.2,-292.8,-141.48,93.851,41.943
1002.1,-301.8,-147.48,91.851,40.943
1012.0,-301.8,-147.48,92.851,42.943
1021.9,-296.8,-148.48,92.851,42.943
1031.8,-296.8,-148.48,92.851,42.943
1041.7,-292.8,-150.48,93.851,41.943
1051.6,-292.8,-150.48,93.851,41.943
1061.4,-277.8,-146.48,96.851,40.943
1071.3,-277.8,-146.48,99.851,41.943
1081.2,-259.8,-140.48,103.85,40.943
1091.1,-259.8,-140.48,106.85,42.943
1101.0,-253.8,-137.48,108.85,43.943
1110.9,-248.8,-136.48,108.85,43.943
1120.8,-247.8,-137.48,108.85,43.943
1130.6,-249.8,-138.48,110.85,43.943
1140.5,-251.8,-140.48,111.85,43.943
1150.4,-257.8,-144.48,113.85,44.943
1160.3,-261.8,-146.48,112.85,44.943
1170.2,-258.8,-145.48,114.85,45.943
1180.1,-261.8,-145.48,114.85,46.943
1190.0,-264.8,-147.48,113.85,46.943
1199.8,-266.8,-147.48,113.85,46.943
1209.7,-266.8,-147.48,111.85,46.943
1219.6,-268.8,-148.48,110.85,47.943
1229.5,-271.8,-151.48,108.85,47.943
1239.4,-273.8,-151.48,107.85,46.943
1249.3,-275.8,-152.48,105.85,45.943
1259.2,-273.8,-152.48,104.85,46.943
1269.0,-272.8,-152.48,104.85,46.943
1278.9,-269.8,-150.48,101.85,44.943
1288.8,-268.8,-149.48,101.85,44.943
1298.7,-266.8,-148.48,99.851,43.943
1308.6,-265.8,-147.48,99.851,43.943
1318.5,-263.8,-147.48,97.851,42.943
1328.4,-264.8,-147.48,97.851,42.943
1338.2,-263.8,-146.48,97.851,42.943
1348.1,-264.8,-146.48,97.851,42.943
1358.0,-265.8,-146.48,93.851,41.943
1367.9,-264.8,-145.48,93.851,41.943
1377.8,-264.8,-145.48,92.851,42.943
1387.7,-267.8,-146.48,92.851,42.943
1397.6,-268.8,-146.48,91.851,40.943
1407.4,-273.8,-149.48,91.851,40.943
1417.3,-276.8,-149.48,90.851,40.943
1427.2,-275.8,-150.48,90.851,40.943
1437.1,-279.8,-149.48,89.851,39.943
1447.0,-281.8,-152.48,89.851,40.943
1456.9,-286.8,-153.48,87.851,40.943
1466.8,-290.8,-154.48,87.851,37.943
1476.6,-297.8,-157.48,84.851,39.943
