t,lead_I,lead_II,v3,v4
1.5,25578,4598,23915,-192
3.5,25753,4539,23753,-402
5.5,25566,4246,23808,-388
7.5,25218,3826,24087,-149
9.5,25185,3703,24443,199
11.5,25449,3876,24722,530
13.5,25565,3977,24812,686
15.5,25367,3939,24713,619
17.5,25158,4034,24513,441
19.5,25185,4299,24256,223
21.5,25290,4448,23991,-43
23.5,25257,4329,23840,-287
25.5,25190,4012,23832,-421
27.5,25296,3615,23867,-461
29.5,25545,3382,24001,-339
31.5,25742,3597,24388,100
33.5,25790,4147,24849,692
35.5,25776,4624,24991,983
37.5,25775,4854,24762,816
39.5,25638,4840,24407,427
41.5,25277,4499,24032,9
43.5,25007,4003,23710,-330
45.5,25083,3763,23674,-410
47.5,25255,3784,23952,-211
49.5,25332,3764,24260,47
51.5,25499,3741,24463,276
53.5,25679,3904,24636,525
55.5,25577,4129,24692,643
57.5,25410,4298,24494,472
59.5,25455,4427,24164,138
61.5,25366,4342,23882,-195
63.5,25066,4004,23688,-500
65.5,25206,3864,23672,-631
67.5,25836,4120,23910,-423
69.5,26129,4287,24216,-56
71.5,25924,4094,24355,158
73.5,25788,3887,24336,197
75.5,25663,3866,24268,189
77.5,25256,3937,24175,154
79.5,25077,4180,24081,78
81.5,25441,4549,24006,-9
83.5,25643,4578,23927,-113
85.5,25307,4097,23882,-203
87.5,25041,3595,23951,-192
89.5,25127,3449,24105,-70
91.5,25197,3557,24269,95
93.48,25268,3829,24427,263
95.45,25592,4228,24496,363
97.43,25838,4478,24338,271
99.4,25672,4413,24031,20
101.4,25464,4327,23840,-185
103.4,25547,4434,23838,-253
105.4,25595,4439,23872,-261
107.4,25347,4105,23902,-219
109.4,25134,3750,24051,-42
111.4,25284,3764,24310,219
113.4,25588,4009,24479,388
115.4,25597,4082,24429,369
117.4,25258,3956,24237,227
119.4,25042,3974,24043,69
121.4,25291,4218,23897,-75
123.4,25613,4309,23793,-231
125.4,25505,4068,23776,-354
127.4,25293,3873,23898,-318
129.4,25561,3996,24104,-95
131.4,26005,4156,24275,158
133.4,25912,4123,24362,318
135.4,25426,4130,24389,403
137.4,25223,4365,24366,431
139.4,25339,4630,24300,374
141.4,25307,4724,24251,285
143.4,25109,4686,24270,261
145.4,25104,4576,24336,289
147.4,25276,4385,24389,298
149.4,25278,4157,24417,292
151.4,25083,4009,24459,316
153.4,25010,4047,24512,364
155.4,25184,4291,24528,400
157.4,25446,4635,24475,383
159.4,25621,4893,24368,282
161.4,25576,4922,24249,138
163.4,25312,4730,24168,55
165.4,25158,4525,24158,86
167.4,25357,4545,24241,211
169.4,25586,4764,24431,421
171.4,25532,4936,24669,668
173.4,25540,4995,24806,807
175.4,25908,5148,24774,782
177.4,26187,5414,24672,698
179.4,25963,5476,24551,578
181.4,25606,5209,24350,335
183.4,25567,4976,24158,81
185.4,25716,5041,24171,42
187.4,25808,5112,24317,140
189.4,25868,4920,24375,170
191.4,25873,4739,24399,238
193.4,25730,4798,24524,473
195.4,25594,4809,24578,615
197.4,25576,4586,24411,473
199.4,25451,4408,24223,295
201.4,25201,4402,24149,234
203.4,25235,4350,24045,107
205.4,25490,4189,23908,-76
207.4,25368,3971,23894,-99
209.4,25007,3651,23920,-52
211.3,25181,3443,23851,-124
213.3,25708,3726,23865,-124
215.3,25660,4280,24079,102
217.3,25106,4465,24216,240
219.3,24895,4204,24069,44
221.3,25064,3923,23835,-242
223.3,25055,3741,23704,-371
225.3,24900,3530,23644,-403
227.3,24999,3449,23674,-385
229.3,25301,3671,23862,-232
231.3,25502,3929,24061,-34
233.3,25577,3943,24070,20
235.3,25638,3885,23960,-37
237.3,25562,3934,23908,-62
239.3,25187,3928,23898,-75
241.3,24811,3823,23841,-153
243.3,24876,3815,23756,-254
245.3,25236,3855,23703,-323
247.3,25420,3762,23708,-359
249.3,25340,3587,23751,-355
251.3,25071,3357,23770,-321
253.3,24695,3103,23766,-275
255.3,24707,3264,23851,-163
257.3,25370,4008,24025,16
259.3,25886,4569,24107,104
261.3,25606,4403,24015,5
263.3,25224,4061,23867,-167
265.3,25397,4015,23759,-292
267.3,25641,3957,23718,-327
269.3,25588,3764,23771,-247
271.3,25554,3640,23843,-152
273.3,25406,3324,23770,-282
275.3,24775,2576,23564,-684
277.3,24206,1994,23438,-1081
279.3,24379,2154,23535,-1199
281.3,24877,2737,23854,-980
283.3,25157,3283,24379,-462
285.3,25570,3872,25083,281
287.3,26320,4562,25873,1139
289.3,26888,5184,26701,2083
291.3,27290,5911,27594,3205
293.3,28288,7096,28510,4481
295.3,29819,8498,29264,5683
297.3,30857,9477,29686,6614
299.3,31205,10010,29825,7317
301.3,31778,10824,29965,7992
303.3,32789,12268,30361,8770
305.3,33205,13610,30904,9537
307.3,32464,13954,31224,9993
309.3,31398,13532,31183,10005
311.3,30886,13291,31010,9798
313.3,30637,13351,30807,9592
315.3,29933,12894,30257,9125
317.3,28824,11604,29038,7894
319.3,27880,10074,27288,5857
321.3,27216,8618,25437,3527
323.28,26510,6970,23826,1450
325.25,25862,5407,22732,-1
327.23,25766,4797,22410,-584
329.2,26036,5098,22753,-435
331.2,25850,5248,23224,-124
333.2,25177,4883,23463,-30
335.2,24906,4706,23588,-12
337.2,25243,4913,23726,74
339.2,25438,4856,23768,89
341.2,25245,4454,23740,0
343.2,25184,4325,23825,-21
345.2,25339,4462,23944,-5
347.2,25271,4240,23872,-127
349.2,25003,3746,23725,-290
351.2,25025,3723,23782,-261
353.2,25387,4165,23945,-143
355.2,25626,4306,23912,-219
357.2,25586,4055,23745,-399
359.2,25527,4046,23742,-366
361.2,25337,4176,23863,-196
363.2,24701,3754,23821,-243
365.2,24200,3170,23656,-448
367.2,24774,3493,23685,-405
369.2,25953,4427,23932,-83
371.2,26352,4713,24098,136
373.2,25826,4266,24075,111
375.2,25354,3993,24027,58
377.2,25279,4070,24023,77
379.2,25187,4021,23959,27
381.2,24935,3778,23825,-121
383.2,24777,3648,23767,-196
385.2,24977,3823,23868,-90
387.2,25507,4249,24032,82
389.2,25880,4557,24117,153
391.2,25699,4404,24089,93
393.2,25295,4021,23998,-24
395.2,25169,3891,23895,-144
397.2,25252,4040,23841,-217
399.2,25311,4182,23878,-196
401.2,25393,4197,23910,-150
403.2,25469,4103,23805,-209
405.2,25407,3969,23667,-310
407.2,25291,3929,23714,-274
409.2,25209,3961,23899,-128
411.2,25084,3909,23977,-68
413.2,25031,3859,23909,-107
415.2,25247,3998,23856,-106
417.2,25487,4173,23870,-46
419.2,25428,4184,23896,-19
421.2,25329,4187,23918,-39
423.2,25522,4295,23935,-65
425.2,25738,4326,23950,-64
427.2,25604,4222,23999,-21
429.2,25222,4062,24035,-2
431.2,24905,3822,23971,-85
433.18,24872,3672,23878,-192
435.15,25145,3895,23870,-215
437.13,25391,4210,23874,-221
439.1,25376,4178,23822,-267
441.1,25480,4100,23817,-266
443.1,25857,4298,23868,-228
445.1,25742,4257,23854,-272
447.1,24861,3750,23849,-309
449.1,24373,3566,23976,-202
451.1,25055,4055,24076,-109
453.1,25969,4490,24012,-172
455.1,26114,4468,23964,-207
457.1,25856,4364,24006,-131
459.1,25786,4300,23937,-159
461.1,25703,4124,23806,-271
463.1,25427,4059,23899,-176
465.1,25351,4254,24110,39
467.1,25670,4362,24085,4
469.1,25962,4212,23903,-208
471.1,25814,4085,23911,-212
473.1,25354,4086,24088,-12
475.1,25053,4112,24180,87
477.1,25195,4255,24173,61
479.1,25532,4518,24194,88
481.1,25581,4584,24226,169
483.1,25329,4359,24211,195
485.1,25224,4156,24175,161
487.1,25406,4143,24160,138
489.1,25535,4184,24180,153
491.1,25402,4124,24204,157
493.1,25181,3961,24175,96
495.1,25162,3919,24151,53
497.1,25515,4265,24249,141
499.1,26109,4785,24386,263
501.1,26488,4968,24400,266
503.1,26293,4773,24375,251
505.1,25653,4487,24447,333
507.1,25073,4185,24482,364
509.1,25047,4033,24406,282
511.1,25563,4333,24411,284
513.1,26020,4779,24531,391
515.1,25960,4779,24577,413
517.1,25648,4531,24574,399
519.1,25510,4561,24656,497
521.1,25537,4696,24684,562
523.1,25627,4627,24580,476
525.1,25837,4640,24591,461
527.1,26047,4870,24780,615
529.1,26029,4908,24849,685
531.1,25870,4680,24732,582
533.1,25801,4631,24703,540
535.1,25780,4809,24805,621
537.1,25699,4832,24819,643
539.1,25701,4732,24756,601
541.1,25880,4851,24803,648
543.08,25988,5063,24912,740
545.05,25860,5018,24914,718
547.03,25795,4852,24853,636
549,26055,4902,24852,648
551,26395,5082,24874,733
553,26500,5144,24861,786
555,26370,5103,24893,834
557,26042,5023,25006,915
559,25622,4907,25088,941
561,25506,4900,25073,870
563,25804,5073,25038,828
565,26077,5230,25063,924
567,26234,5359,25164,1109
569,26608,5668,25305,1271
571,26913,5934,25371,1329
573,26645,5744,25275,1259
575,26228,5357,25134,1149
577,26157,5287,25127,1125
579,26033,5401,25205,1167
581,25778,5443,25228,1180
583,26071,5647,25241,1187
585,26647,5955,25295,1221
587,26439,5766,25251,1173
589,25737,5169,25080,1007
591,25787,5046,25016,909
593,26469,5522,25125,966
595,26668,5762,25146,981
597,26343,5509,24969,844
599,26240,5345,24808,732
601,26335,5395,24771,762
603,26134,5194,24711,786
605,25801,4838,24605,716
607,25778,4898,24640,710
609,25890,5255,24839,858
611,25769,5298,24954,984
613,25610,5084,24843,921
615,25734,5103,24652,744
617,25944,5260,24540,602
619,25959,5171,24466,511
621,25918,4979,24364,429
623,25968,4938,24290,361
625,25960,4884,24275,321
627,25897,4774,24271,309
629,26011,4912,24275,350
631,26103,5155,24308,404
633,25681,4943,24292,353
635,25060,4447,24183,204
637,25189,4467,24105,142
639,25939,4954,24145,225
641,26139,5060,24199,278
643,25723,4760,24186,193
645,25785,4778,24140,65
647,26266,5024,24076,-19
649,26092,4839,23994,-47
651,25455,4456,23987,22
652.98,25341,4516,24107,201
654.95,25520,4769,24246,379
656.93,25334,4677,24288,438
658.9,25171,4434,24245,387
660.9,25480,4456,24196,328
662.9,25911,4734,24203,329
664.9,26127,4994,24244,333
666.9,25955,4866,24186,202
668.9,25223,4253,23991,-50
670.9,24591,3834,23875,-182
672.9,25063,4259,24013,-36
674.9,26115,4976,24211,180
676.9,26348,5109,24222,200
678.9,25779,4864,24157,96
680.9,25387,4791,24196,87
682.9,25364,4700,24192,120
684.9,25496,4430,24008,44
686.9,25769,4369,23882,-23
688.9,25772,4510,24015,92
690.9,25235,4412,24190,266
692.9,25013,4262,24187,298
694.9,25691,4559,24141,261
696.9,26297,5013,24212,296
698.9,26036,5034,24284,340
700.9,25618,4749,24230,287
702.9,25625,4564,24116,183
704.9,25555,4430,24032,104
706.9,25299,4283,23983,59
708.9,25526,4424,24002,90
710.9,26161,4895,24134,237
712.9,26292,5144,24263,378
714.9,25743,4816,24218,350
716.9,25298,4356,24064,219
718.9,25388,4359,24017,171
720.9,25640,4694,24080,198
722.9,25658,4812,24080,179
724.9,25495,4629,24025,139
726.9,25433,4536,24063,162
728.9,25642,4712,24159,199
730.9,25932,4883,24159,171
732.9,25838,4731,24047,96
734.9,25297,4332,23938,29
736.9,24998,4168,23924,33
738.9,25461,4530,24023,146
740.9,26158,5014,24126,258
742.9,26273,5039,24099,225
744.9,25870,4731,24006,147
746.9,25547,4605,24022,208
748.9,25466,4658,24092,301
750.9,25424,4560,24039,220
752.9,25366,4378,23933,81
754.9,25365,4383,23943,98
756.9,25464,4508,23984,175
758.9,25657,4565,23930,149
760.9,25736,4588,23921,140
762.9,25513,4644,24068,262
764.9,25270,4675,24176,341
766.9,25371,4607,24066,218
768.9,25586,4438,23862,11
770.8,25584,4297,23769,-93
772.8,25599,4383,23830,-49
