t,az
3.10,-988
5.08,-982
7.05,-978
9.03,-958
11.00,-964
12.90,-954
14.90,-950
16.90,-950
18.90,-938
20.90,-960
22.80,-966
24.78,-952
26.75,-962
28.73,-982
30.70,-976
32.70,-1004
34.68,-1026
36.65,-1002
38.63,-1012
40.60,-1034
42.60,-1050
44.58,-1062
46.55,-1070
48.53,-1070
50.50,-1072
52.50,-1074
54.48,-1082
56.45,-1108
58.43,-1108
60.40,-1126
62.40,-1146
64.38,-1158
66.35,-1192
68.33,-1242
70.30,-1250
72.30,-1244
74.28,-1254
76.25,-1272
78.23,-1256
80.20,-1266
82.10,-1284
84.10,-1288
86.10,-1284
88.10,-1272
90.10,-1260
92.00,-1228
93.98,-1212
95.95,-1204
97.93,-1168
99.90,-1164
101.90,-1120
103.88,-1056
105.85,-998
107.83,-930
109.80,-846
111.80,-736
113.78,-674
115.75,-622
117.73,-596
119.70,-632
121.70,-776
123.68,-978
125.65,-1206
127.63,-1392
129.60,-1554
131.60,-1676
133.58,-1736
135.55,-1742
137.53,-1732
139.50,-1708
141.50,-1632
143.48,-1498
145.45,-1314
147.43,-1098
149.40,-868
151.30,-636
153.30,-420
155.30,-238
157.30,-122
159.30,-44
161.20,-50
163.18,-134
165.15,-274
167.13,-466
169.10,-700
171.10,-956
173.08,-1208
175.05,-1464
177.03,-1692
179.00,-1890
181.00,-2066
182.98,-2204
184.95,-2242
186.93,-2252
188.90,-2196
190.90,-2112
192.88,-2026
194.85,-1930
196.83,-1808
198.80,-1632
200.80,-1360
202.78,-1360
204.75,-1244
206.73,-1154
208.70,-1026
210.70,-1026
212.68,-974
214.65,-974
216.63,-900
218.60,-900
220.50,-848
222.50,-848
224.50,-764
226.50,-764
228.50,-714
230.40,-692
232.38,-724
234.35,-774
236.33,-810
238.30,-854
240.30,-870
242.28,-900
244.25,-910
246.23,-896
248.20,-908
250.20,-952
252.18,-966
254.15,-1000
256.13,-1066
258.10,-1116
260.10,-1160
262.08,-1202
264.05,-1282
