t,lead_I,lead_II,v3,v4
0.5,815,-66307,-24860,-42073
2.5,1164,-66080,-25846,-43007
4.5,1336,-65784,-26051,-43248
6.5,1141,-65650,-25823,-43076
8.5,822,-65727,-25875,-43133
10.5,657,-65935,-26058,-43311
12.5,565,-66228,-26050,-43317
14.5,527,-66486,-26158,-43419
16.5,669,-66597,-26540,-43778
18.5,803,-66630,-26791,-44036
20.5,656,-66651,-26801,-44074
22.5,426,-66567,-26852,-44150
24.5,406,-66389,-26906,-44246
26.5,488,-66313,-26830,-44219
28.5,474,-66371,-26818,-44196
30.5,358,-66398,-26900,-44209
32.5,178,-66421,-26891,-44123
34.5,45,-66573,-26956,-44106
36.5,107,-66747,-27239,-44295
38.5,263,-66765,-27411,-44403
40.5,338,-66676,-27359,-44322
42.5,406,-66582,-27396,-44324
44.5,482,-66545,-27468,-44368
46.5,364,-66654,-27337,-44254
48.5,122,-66814,-27238,-44181
50.5,39,-66840,-27301,-44228
52.5,44,-66908,-27242,-44130
54.5,-65,-67254,-27190,-44073
56.5,-150,-67526,-27501,-44438
58.5,-59,-67333,-27834,-44842
60.5,74,-66974,-27783,-44819
62.5,180,-66811,-27694,-44719
64.5,282,-66695,-27759,-44781
66.5,244,-66614,-27604,-44634
68.5,32,-66843,-27344,-44350
70.5,-82,-67187,-27487,-44455
72.5,34,-67175,-27839,-44810
74.5,171,-66931,-27931,-44928
76.5,154,-66889,-27905,-44900
78.5,24,-67049,-27988,-44957
80.5,-85,-67159,-28038,-44991
82.5,-37,-67146,-28044,-44995
84.5,126,-67046,-28089,-45033
86.5,119,-66992,-28001,-44931
88.5,-162,-67171,-27821,-44731
90.5,-395,-67450,-27918,-44802
92.5,-337,-67484,-28227,-45108
94.5,-213,-67343,-28322,-45247
96.5,-251,-67356,-28221,-45217
98.5,-299,-67420,-28239,-45274
100.5,-237,-67237,-28355,-45363
102.5,-223,-66981,-28403,-45348
104.5,-282,-66952,-28415,-45302
106.5,-213,-66988,-28417,-45261
108.5,-74,-66904,-28386,-45195
110.5,-132,-66926,-28417,-45218
112.5,-336,-67197,-28556,-45389
114.5,-448,-67464,-28687,-45561
116.5,-488,-67554,-28764,-45653
118.5,-526,-67576,-28827,-45729
120.5,-438,-67581,-28806,-45756
122.5,-256,-67514,-28686,-45685
124.5,-231,-67396,-28657,-45662
126.5,-356,-67268,-28774,-45757
128.5,-411,-67158,-28828,-45786
130.5,-403,-67182,-28751,-45680
132.5,-469,-67343,-28718,-45632
134.5,-534,-67375,-28792,-45733
136.5,-492,-67177,-28856,-45840
138.5,-420,-67052,-28848,-45857
140.5,-422,-67097,-28785,-45814
142.48,-504,-66951,-28731,-45774
144.45,-629,-66571,-28761,-45783
146.43,-706,-66468,-28793,-45792
148.4,-631,-66767,-28679,-45707
150.4,-454,-66941,-28550,-45625
152.4,-331,-66769,-28612,-45688
154.4,-287,-66622,-28698,-45740
156.4,-280,-66694,-28598,-45609
158.4,-352,-66795,-28517,-45514
160.4,-479,-66839,-28629,-45656
162.4,-479,-66868,-28683,-45788
164.4,-291,-66822,-28534,-45695
166.4,-120,-66716,-28424,-45572
168.4,-135,-66679,-28457,-45569
170.4,-251,-66637,-28450,-45534
172.4,-315,-66449,-28399,-45416
174.4,-316,-66312,-28470,-45380
176.4,-345,-66482,-28614,-45466
178.4,-435,-66742,-28669,-45546
