t,az
2.00,3354
3.98,3366
5.95,3380
7.93,3392
9.90,3368
11.90,3348
13.88,3312
15.85,3298
17.83,3306
19.80,3308
21.80,3286
23.78,3256
25.75,3246
27.73,3226
29.70,3246
31.70,3270
33.68,3296
35.65,3312
37.63,3340
39.60,3362
41.60,3378
43.58,3414
45.55,3440
47.53,3460
49.50,3500
51.50,3502
53.48,3532
55.45,3540
57.43,3552
59.40,3560
61.30,3560
63.28,3546
65.25,3528
67.23,3520
69.20,3508
71.20,3516
73.18,3518
75.15,3518
77.13,3502
79.10,3460
81.10,3442
83.08,3438
85.05,3408
87.03,3402
89.00,3398
91.00,3422
92.98,3458
94.95,3502
96.93,3538
98.90,3572
100.90,3594
102.88,3636
104.85,3682
106.83,3714
108.80,3720
110.80,3718
112.78,3724
114.75,3728
116.73,3734
118.70,3726
120.70,3732
122.68,3724
124.65,3674
126.63,3674
128.60,3630
130.50,3630
132.48,3550
134.45,3550
136.43,3496
138.40,3496
140.40,3426
142.38,3398
144.35,3398
146.33,3392
148.30,3380
150.30,3384
152.28,3388
154.25,3388
156.23,3386
158.20,3364
160.20,3318
162.18,3310
164.15,3282
166.13,3262
168.10,3238
170.10,3208
172.08,3188
174.05,3154
176.03,3116
178.00,3092
180.00,3074
181.98,3086
183.95,3122
185.93,3118
187.90,3140
189.90,3158
191.88,3168
193.85,3186
195.83,3166
197.80,3150
199.70,3182
201.68,3198
203.65,3224
205.63,3252
207.60,3316
209.60,3388
211.58,3474
213.55,3580
215.53,3676
217.50,3752
219.50,3796
221.48,3824
223.45,3850
225.43,3822
227.40,3762
229.40,3674
231.38,3608
233.35,3530
235.33,3416
237.30,3322
239.30,3234
241.28,3182
243.25,3152
245.23,3172
247.20,3198
249.20,3286
251.18,3366
253.15,3486
255.13,3602
257.10,3690
259.10,3738
261.08,3722
263.05,3706
265.03,3674
267.00,3636
268.90,3592
270.88,3534
272.85,3452
274.83,3336
276.80,3210
278.80,3064
280.78,2938
282.75,2840
284.73,2740
286.70,2648
288.70,2608
290.68,2600
292.65,2592
294.63,2632
296.60,2692
298.60,2782
300.58,2900
302.55,3070
304.53,3224
306.50,3364
308.50,3496
310.48,3614
312.45,3712
314.43,3796
316.40,3854
318.40,3912
320.38,3926
322.35,3916
324.33,3886
326.30,3880
328.30,3848
330.28,3802
332.25,3776
334.23,3716
336.20,3658
338.10,3644
340.08,3608
342.05,3566
344.03,3560
346.00,3542
348.00,3494
349.98,3434
351.95,3402
353.93,3398
355.90,3402
357.90,3398
359.88,3406
361.85,3408
363.83,3404
365.80,3410
367.80,3422
369.78,3414
371.75,3434
373.73,3422
375.70,3400
377.70,3404
379.68,3422
381.65,3426
383.63,3424
385.60,3418
387.60,3436
389.58,3454
391.55,3454
393.53,3484
395.50,3484
397.50,3486
399.48,3470
401.45,3478
403.43,3464
405.40,3460
407.30,3460
409.28,3454
411.25,3454
413.23,3412
415.20,3412
417.20,3366
419.18,3366
421.15,3342
423.13,3342
425.10,3324
427.10,3306
429.08,3270
