t,pcg
0.0,-41
1.0,-55
2.0,-48
3.0,-42
4.0,-49
5.0,-5
6.0,36
7.0,25
8.0,17
9.0,17
10.0,17
11.0,19
12.0,21
13.0,16
14.0,14
15.0,16
16.0,10
17.0,3
18.0,13
19.0,16
20.0,-3
21.0,-9
22.0,4
23.0,11
24.0,5
25.0,-1
26.0,3
27.0,10
28.0,14
29.0,14
30.0,7
31.0,2
32.0,7
33.0,17
34.0,17
35.0,8
36.0,7
37.0,8
38.0,8
39.0,6
40.0,-1
41.0,-4
42.0,3
43.0,6
44.0,-4
45.0,-10
46.0,-8
47.0,-12
48.0,-25
49.0,-36
50.0,-34
51.0,-31
52.0,-39
53.0,-42
54.0,-39
55.0,-32
56.0,-31
57.0,-34
58.0,-31
59.0,-26
60.0,-19
61.0,-12
62.0,-11
63.0,-10
64.0,-10
65.0,-10
66.0,-5
67.0,-1
68.0,-3
69.0,-10
70.0,-10
71.0,0
72.0,6
73.0,6
74.0,8
75.0,12
76.0,14
77.0,15
78.0,16
79.0,19
80.0,14
81.0,5
82.0,3
83.0,8
84.0,8
85.0,3
86.0,-3
87.0,-3
88.0,1
89.0,6
90.0,10
91.0,10
92.0,4
93.0,-2
94.0,8
95.0,23
96.0,16
97.0,0
98.0,5
99.0,13
100.0,16
101.0,21
102.0,13
103.0,-2
104.0,-1
105.0,7
106.0,6
107.0,-1
108.0,-3
109.0,-2
110.0,-6
111.0,-13
112.0,-7
113.0,7
114.0,2
115.0,-11
116.0,-11
117.0,-1
118.0,8
119.0,13
120.0,9
121.0,4
122.0,13
123.0,26
124.0,31
125.0,24
126.0,10
127.0,3
128.0,4
129.0,3
130.0,-4
131.0,-14
132.0,-22
133.0,-32
134.0,-33
135.0,-25
136.0,-22
137.0,-23
138.0,-14
139.0,-9
140.0,-8
141.0,8
142.0,18
143.0,17
144.0,20
145.0,28
146.0,37
147.0,39
148.0,38
149.0,33
150.0,20
151.0,11
152.0,12
153.0,10
154.0,-6
155.0,-20
156.0,-20
157.0,-15
158.0,-17
159.0,-24
160.0,-23
161.0,-15
162.0,-11
163.0,-13
164.0,-11
165.0,-6
166.0,-2
167.0,-3
168.0,-7
169.0,-11
170.0,-15
171.0,-19
172.0,-22
173.0,-20
174.0,-17
175.0,-14
176.0,-12
177.0,-5
178.0,3
179.0,8
180.0,13
181.0,18
182.0,24
183.0,26
184.0,20
185.0,17
186.0,22
187.0,16
188.0,0
189.0,0
190.0,3
191.0,-8
192.0,-21
193.0,-23
194.0,-16
195.0,-11
196.0,-15
197.0,-21
198.0,-20
199.0,-16
200.0,-16
201.0,-16
202.0,-16
203.0,-23
204.0,-23
205.0,-13
206.0,-6
207.0,-4
208.0,-4
209.0,-2
210.0,3
211.0,5
212.0,0
213.0,3
214.0,16
215.0,27
216.0,31
217.0,38
218.0,59
219.0,76
