t,lead_I,lead_II,v3,v4
1.4,41235,-18324,-25449,-69695
3.4,40437,-18016,-25340,-69493
5.4,40078,-17580,-25628,-69553
7.4,39256,-17121,-26045,-69533
9.4,38301,-16769,-26164,-69240
11.4,38363,-16491,-26066,-68955
13.4,39301,-16393,-25956,-68906
15.4,40223,-16602,-25767,-68965
17.4,40952,-17039,-25512,-69068
19.4,41434,-17566,-25456,-69376
21.4,41299,-17958,-25646,-69787
23.4,40625,-17915,-25831,-69927
25.4,39774,-17522,-25959,-69755
27.4,38919,-17171,-26176,-69545
29.4,38523,-16880,-26397,-69352
31.4,39014,-16464,-26368,-69086
33.4,39861,-16185,-26069,-68866
35.4,40428,-16390,-25704,-68858
37.4,40968,-16854,-25428,-69014
39.4,41537,-17176,-25256,-69186
41.4,41474,-17337,-25179,-69294
43.43,40746,-17425,-25266,-69358
45.45,40041,-17353,-25576,-69413
47.48,39513,-17114,-25968,-69404
49.5,39073,-16907,-26234,-69301
51.5,39127,-16874,-26353,-69229
53.5,39749,-16955,-26351,-69228
55.5,40353,-17074,-26143,-69144
57.5,40766,-17257,-25801,-69034
59.5,41227,-17499,-25633,-69177
61.5,41425,-17660,-25735,-69505
63.5,40963,-17617,-25897,-69652
65.5,40200,-17430,-26044,-69577
67.5,39640,-17273,-26279,-69517
69.5,39294,-17260,-26565,-69528
71.5,39179,-17381,-26763,-69546
73.5,39511,-17558,-26817,-69586
75.5,40209,-17740,-26681,-69643
77.5,40888,-17950,-26379,-69706
79.5,41204,-18221,-26159,-69826
81.5,40910,-18523,-26231,-69982
83.5,40089,-18733,-26475,-70092
85.5,39345,-18667,-26682,-70151
87.5,39142,-18289,-26814,-70123
89.5,39186,-17856,-26872,-69907
91.5,39111,-17668,-26807,-69630
93.5,39197,-17722,-26640,-69551
95.5,39782,-17839,-26425,-69641
97.5,40553,-18004,-26218,-69723
99.5,40938,-18280,-26135,-69829
101.5,40745,-18532,-26220,-69988
103.5,40180,-18569,-26359,-70061
105.5,39583,-18433,-26512,-70035
107.5,39143,-18262,-26725,-69989
109.5,38853,-18046,-26869,-69838
111.5,38858,-17817,-26832,-69617
113.5,39425,-17804,-26762,-69622
115.5,40256,-18092,-26688,-69839
117.5,40584,-18422,-26388,-69889
119.5,40324,-18602,-25982,-69768
121.5,40153,-18722,-25890,-69823
123.5,40237,-18797,-26012,-70011
125.5,40055,-18648,-25868,-69975
127.5,39555,-18260,-25501,-69695
129.5,39299,-17860,-25333,-69420
131.5,39487,-17624,-25329,-69200
133.5,39836,-17544,-25135,-68890
135.5,40290,-17493,-24754,-68358
137.5,41015,-17262,-24390,-67529
139.5,41785,-16745,-23969,-66417
141.5,42091,-16116,-23434,-65120
143.5,41883,-15528,-23216,-63713
145.5,41709,-14759,-23815,-62275
147.5,41952,-13604,-25098,-60955
149.5,42343,-12391,-26484,-59849
151.5,42475,-11562,-27622,-58947
153.5,42393,-11069,-28573,-58362
155.5,42323,-10732,-29566,-58428
157.5,42175,-10743,-30711,-59312
159.5,41759,-11275,-31807,-60762
161.5,41123,-12127,-32581,-62428
163.5,40332,-13125,-33141,-64238
165.5,39358,-14324,-33715,-66270
167.5,38506,-15639,-34072,-68487
169.5,38303,-16874,-33882,-70675
171.5,38687,-18050,-33344,-72419
173.5,39003,-19189,-32764,-73245
175.5,39046,-20046,-32023,-73109
177.5,39275,-20449,-31055,-72580
179.5,39838,-20548,-30195,-72230
181.5,40222,-20474,-29630,-72042
183.5,40057,-20164,-29153,-71724
185.5,39594,-19682,-28653,-71276
187.5,39248,-19281,-28271,-70896
189.5,39133,-19056,-28038,-70606
191.5,39139,-18879,-27823,-70318
193.53,39207,-18733,-27585,-70100
195.55,39453,-18731,-27367,-70073
197.58,39966,-18813,-27143,-70167
199.6,40469,-18798,-26877,-70207
201.6,40515,-18704,-26627,-70153
